Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+18 Quarters
Revenue,988.2,"1,004.7",993.5,985.8,974.5,866.4,816.8,800.8,"1,010.8",844.2,792.7,868.7,921.5,598.6,675.4,620.6,602.6,747.7,575.9,667.5,777.7,620.7,611.4,640.8,356.2,190.8,168.7,173.1,170.5,185.2,187.04,148.73,142.84,166.49,148.91,143.94,157.89,141.83,136.74,150.77,Upgrade
Revenue Growth (YoY),1.41%,15.96%,21.63%,23.10%,-3.59%,2.63%,3.04%,-7.82%,9.69%,41.03%,17.37%,39.98%,52.92%,-19.94%,17.28%,-7.03%,-22.52%,20.46%,-5.81%,4.17%,118.33%,225.31%,262.42%,270.19%,108.91%,3.02%,-9.80%,16.39%,19.37%,11.24%,25.60%,3.32%,-9.53%,17.39%,8.90%,-4.53%,10.64%,9.04%,6.56%,13.75%,Upgrade
Cost of Revenue,516.8,547.6,551.1,561.7,556.4,475.9,447.3,450.2,645.3,537.1,500.7,571.8,563.2,318.3,381.4,337.4,322.1,413.3,305.4,384,449.2,355.1,341.7,373.9,162.8,47.8,32.5,29,27.4,102.1,0,0,0,0,0,0,0,0,0,0,Upgrade
Gross Profit,471.4,457.1,442.4,424.1,418.1,390.5,369.5,350.6,365.5,307.1,292,296.9,358.3,280.3,294,283.2,280.5,334.4,270.5,283.5,328.5,265.6,269.7,266.9,193.4,143,136.2,144.1,143.1,83.1,187.04,148.73,142.84,166.49,148.91,143.94,157.89,141.83,136.74,150.77,Upgrade
"Selling, General & Admin",140.5,127.6,128.5,115.8,103.8,100.1,100.3,92,89.5,77.5,76.2,68.1,70.3,68,69.9,74.4,66.9,80.3,71,78.2,80.6,75.5,72.5,71.1,65.5,44.8,43.6,45.7,43.2,42.25,43.61,39.26,39.89,40.62,38.79,40.61,42.74,23.57,42.34,48.01,Upgrade
Other Operating Expenses,83,79,77.1,545.7,74.6,69.8,78.5,68.6,71.4,94.8,76.5,67.1,61.6,93.1,76.7,83.6,67.1,77.6,73.4,76.2,80.2,81.4,77.9,78,101.8,23.3,26.8,20.4,20.4,-35.01,42.32,36.1,33.4,38.9,35.04,33.62,33.11,45.67,25.98,27.41,Upgrade
Operating Expenses,223.5,206.6,205.6,661.5,178.4,169.9,178.8,160.6,160.9,172.3,152.7,135.2,131.9,161.1,146.6,158,134,157.9,144.4,154.4,160.8,156.9,150.4,149.1,167.3,68.1,70.4,66.1,63.6,7.24,85.93,75.36,73.29,79.53,73.83,74.23,75.85,69.23,68.32,75.41,Upgrade
Operating Income,247.9,250.5,236.8,-237.4,239.7,220.6,190.7,190,204.6,134.8,139.3,161.7,226.4,119.2,147.4,125.2,146.5,176.5,126.1,129.1,167.7,108.7,119.3,117.8,26.1,74.9,65.8,78,79.5,75.87,101.11,73.37,69.55,86.96,75.08,69.72,82.04,72.6,68.43,75.36,Upgrade
Interest Expense / Income,15.1,15.7,15.3,14.6,10.8,11.1,11.7,12.3,12.3,13.5,9.5,7.3,7.3,7.8,8.2,10,9.9,9.7,9.6,9.3,9.6,10.4,10.5,12.5,7.9,5.5,0.2,0,-0.7,-0.02,0.02,0,0,0,0,0,0,0,0,0,Upgrade
Other Expense / Income,-15.4,-1,-7.5,4.8,4,-0.7,5.2,-1.5,-0.6,-1.6,-33.6,-2.2,1.6,-2.8,-1.7,-8,8.8,-8.9,0.2,-,-1.3,-6.9,2.9,-0.8,-0.1,-5.8,-2.1,-6.1,-0.5,-3.76,-0.36,-0.26,0.28,3.02,0.27,0.32,0.5,0.45,0.52,0.47,Upgrade
Pretax Income,248.2,235.8,229,-256.8,224.9,210.2,173.8,179.2,192.9,122.9,163.4,156.6,217.5,114.2,140.9,123.2,127.8,175.7,116.3,119.8,159.4,105.2,105.9,106.1,18.3,75.2,67.7,84.1,80.7,79.64,101.45,73.63,69.28,83.95,74.81,69.4,81.54,72.15,67.91,74.89,Upgrade
Income Tax,74.8,76.1,78.8,-72.3,115.3,44.3,53.4,73.7,55.7,35.6,53.5,43,60.1,27.9,35,35.1,32.6,37.3,30.6,36.8,41.3,-153,45.6,38.1,3.1,29.8,26.9,32.9,31.3,29.26,33.94,28.79,27.02,34.6,26.45,26.41,32.52,26.04,26.55,28.72,Upgrade
Net Income,173.4,159.7,150.2,-184.5,109.6,165.9,120.4,105.5,137.2,87.3,109.9,113.6,157.4,86.3,105.9,88.1,95.2,138.4,85.7,83,118.1,258.2,60.3,68,15.2,45.4,40.8,51.2,49.4,50.38,67.52,44.85,42.26,49.34,48.37,42.98,49.02,46.11,41.36,46.16,Upgrade
Preferred Dividends,0.8,0.3,0.6,0,0.4,0.6,0.4,0.3,0.4,0.2,0.3,0.3,0.4,0.2,0.4,0.5,0.6,1,0.7,0.6,0.8,2.5,0.6,0.7,0.1,1.3,0.2,0.2,0.2,0.22,0.3,0.2,0.18,0.22,0.22,0.38,0.5,0.47,0.4,0.68,Upgrade
Net Income Common,172.6,159.4,149.6,-184.5,109.2,165.3,120,105.2,136.8,87.1,109.6,113.3,157,86.1,105.5,87.6,94.6,137.4,85,82.4,117.3,254.6,59.7,67.3,15.1,44.9,40.3,50.7,49.2,50.16,67.22,44.65,42.08,49.12,48.15,42.6,48.53,45.64,40.96,45.48,Upgrade
Net Income Growth,58.06%,-3.57%,24.67%,-,-20.18%,89.78%,9.49%,-7.15%,-12.87%,1.16%,3.89%,29.34%,65.96%,-37.34%,24.12%,6.31%,-19.35%,-46.03%,42.38%,22.44%,676.82%,467.04%,48.14%,32.74%,-69.31%,-10.48%,-40.05%,13.56%,16.92%,2.11%,39.61%,4.81%,-13.29%,7.62%,17.56%,-6.33%,16.13%,16.22%,-9.48%,19.98%,Upgrade
Shares Outstanding (Basic),106,106,106,106,107,107,107,107,107,108,109,110,110,111,112,112,112,111,111,112,112,112,112,112,92,81,81,81,82,82,83,83,84,84,85,86,86,87,88,87,Upgrade
Shares Outstanding (Diluted),106,107,106,106,107,107,107,107,107,108,109,110,111,111,112,112,112,112,112,112,113,113,113,113,92,81,81,81,82,82,83,83,84,84,85,86,86,87,88,87,Upgrade
Shares Change,-0.56%,-0.19%,-0.56%,-0.56%,-0.56%,-0.56%,-1.65%,-2.46%,-2.89%,-3.06%,-2.77%,-1.79%,-0.98%,-0.36%,0.09%,-0.62%,-0.89%,-0.89%,-0.71%,-0.18%,22.50%,38.84%,38.50%,38.38%,12.47%,-1.59%,-1.76%,-2.39%,-2.57%,-2.24%,-2.70%,-2.96%,-2.89%,-3.17%,-2.96%,-1.73%,-0.94%,-0.24%,0.43%,0.22%,Upgrade
EPS (Basic),1.63,1.50,1.41,-1.74,1.02,1.55,1.12,0.99,1.27,0.81,1.01,1.04,1.42,0.78,0.95,0.79,0.85,1.24,0.76,0.74,1.04,2.35,0.53,0.60,0.16,0.55,0.50,0.62,0.60,0.61,0.81,0.54,0.50,0.59,0.57,0.50,0.56,0.52,0.47,0.52,Upgrade
EPS (Diluted),1.63,1.49,1.41,-1.74,1.02,1.54,1.12,0.98,1.27,0.81,1.01,1.03,1.42,0.78,0.94,0.78,0.85,1.23,0.76,0.73,1.04,2.35,0.53,0.60,0.16,0.55,0.50,0.62,0.60,0.61,0.81,0.54,0.50,0.59,0.57,0.50,0.56,0.52,0.47,0.52,Upgrade
EPS Growth,59.80%,-3.25%,25.89%,-,-19.69%,90.12%,10.89%,-4.85%,-10.56%,3.85%,7.45%,32.05%,67.06%,-36.59%,23.68%,6.85%,-18.27%,-47.66%,43.40%,21.67%,550.00%,327.27%,6.00%,-3.23%,-73.33%,-9.84%,-38.27%,14.81%,20.00%,3.39%,42.11%,8.00%,-10.71%,13.46%,21.28%,-3.85%,16.67%,15.56%,-9.62%,18.18%,Upgrade
Free Cash Flow Per Share,9.62,-1.61,1.50,-6.08,11.72,-6.56,5.13,1.04,5.49,2.40,6.27,2.91,1.38,2.07,0.63,1.67,1.01,1.96,-0.51,1.61,1.39,1.64,-0.00,1.59,-0.27,0.59,0.59,0.01,1.08,0.47,0.95,0.21,0.84,0.81,0.60,0.20,0.88,0.49,0.56,0.17,Upgrade
Dividend Per Share,-,-,-,-,-,-,0.480,0.420,-,0.420,0.420,0.360,0.360,0.360,0.360,0.310,0.310,0.310,0.310,0.270,0.270,0.270,0.270,0.250,0.250,0.250,0.250,0.230,0.230,0.230,0.230,0.210,0.210,0.210,0.210,0.180,0.180,0.680,0.180,0.150,Upgrade
Dividend Growth,-,-,-,-,-,-,14.29%,16.67%,-,16.67%,16.67%,16.13%,16.13%,16.13%,16.13%,14.81%,14.81%,14.81%,14.81%,8.00%,8.00%,8.00%,8.00%,8.70%,8.70%,8.70%,8.70%,9.52%,9.52%,9.52%,9.52%,16.67%,16.67%,-69.12%,16.67%,20.00%,20.00%,-24.44%,20.00%,25.00%,Upgrade
Gross Margin,47.70%,45.50%,44.53%,43.02%,42.90%,45.07%,45.24%,43.78%,36.16%,36.38%,36.84%,34.18%,38.88%,46.83%,43.53%,45.63%,46.55%,44.72%,46.97%,42.47%,42.24%,42.79%,44.11%,41.65%,54.30%,74.95%,80.74%,83.25%,83.93%,44.87%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,25.09%,24.93%,23.83%,-24.08%,24.60%,25.46%,23.35%,23.73%,20.24%,15.97%,17.57%,18.61%,24.57%,19.91%,21.82%,20.17%,24.31%,23.61%,21.90%,19.34%,21.56%,17.51%,19.51%,18.38%,7.33%,39.26%,39.00%,45.06%,46.63%,40.96%,54.06%,49.33%,48.69%,52.23%,50.42%,48.43%,51.96%,51.19%,50.04%,49.98%,Upgrade
Profit Margin,17.47%,15.87%,15.06%,-18.72%,11.21%,19.08%,14.69%,13.14%,13.53%,10.32%,13.83%,13.04%,17.04%,14.38%,15.62%,14.12%,15.70%,18.38%,14.76%,12.34%,15.08%,41.02%,9.76%,10.50%,4.24%,23.53%,23.89%,29.29%,28.86%,27.08%,35.94%,30.02%,29.46%,29.50%,32.33%,29.59%,30.74%,32.18%,29.95%,30.16%,Upgrade
Free Cash Flow Margin,103.06%,-17.02%,16.01%,-65.51%,128.17%,-81.06%,67.04%,13.90%,58.29%,30.70%,85.92%,36.65%,16.57%,38.34%,10.32%,30.02%,18.62%,29.17%,-9.79%,27.04%,20.08%,29.66%,-0.02%,27.78%,-7.05%,24.90%,28.57%,0.58%,51.91%,20.95%,42.25%,11.61%,49.65%,41.09%,34.37%,11.65%,48.23%,30.40%,35.69%,9.90%,Upgrade
Effective Tax Rate,30.14%,32.27%,34.41%,-,51.27%,21.08%,30.72%,41.13%,28.88%,28.97%,32.74%,27.46%,27.63%,24.43%,24.84%,28.49%,25.51%,21.23%,26.31%,30.72%,25.91%,-145.44%,43.06%,35.91%,16.94%,39.63%,39.73%,39.12%,38.79%,36.74%,33.45%,39.09%,39.00%,41.22%,35.35%,38.06%,39.88%,36.09%,39.10%,38.36%,Upgrade
EBITDA,304.7,296.2,285.3,-202,276.6,263.3,228.3,232.1,247.2,176.9,212.4,201.9,265.3,164.8,192,176.9,184.9,234.5,176.2,179.5,223.2,171.5,171.8,174.4,51.3,90.7,78.1,96.4,91.9,91.79,113.88,84.93,79.69,95.03,85.19,79.32,90.17,81.29,76.41,83.54,Upgrade
EBITDA Margin,30.83%,29.48%,28.72%,-20.49%,28.38%,30.39%,27.95%,28.98%,24.46%,20.95%,26.79%,23.24%,28.79%,27.53%,28.43%,28.50%,30.68%,31.36%,30.60%,26.89%,28.70%,27.63%,28.10%,27.22%,14.40%,47.54%,46.30%,55.69%,53.90%,49.56%,60.89%,57.11%,55.79%,57.08%,57.21%,55.11%,57.11%,57.31%,55.88%,55.41%,Upgrade
Depreciation & Amortization,41.4,44.7,41,40.2,40.9,42,42.8,40.6,42,40.5,39.5,38,40.5,42.8,42.9,43.7,47.2,49.1,50.3,50.4,54.2,55.9,55.4,55.8,25.1,10,10.2,12.3,11.9,12.17,12.42,11.3,10.41,11.08,10.37,9.93,8.62,9.14,8.5,8.65,Upgrade
EBIT,263.3,251.5,244.3,-242.2,235.7,221.3,185.5,191.5,205.2,136.4,172.9,163.9,224.8,122,149.1,133.2,137.7,185.4,125.9,129.1,169,115.6,116.4,118.6,26.2,80.7,67.9,84.1,80,79.62,101.47,73.63,69.28,83.95,74.81,69.4,81.54,72.15,67.91,74.89,Upgrade
