Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Revenue,"3,152","3,111","2,957","2,926","2,885","3,054","2,959","3,029","2,866","2,931","2,820","2,766","2,291","2,777","2,685","2,610","2,695","2,403","2,622","2,574","2,535","2,448","2,398","2,366","2,330","2,390","2,433","2,348","2,195","2,269","2,153","2,327","2,352","2,378","2,411","2,440","2,463","2,569","2,458","2,450",Upgrade
Revenue Growth (YoY),9.25%,1.87%,-0.07%,-3.40%,0.66%,4.20%,4.93%,9.51%,25.10%,5.55%,5.03%,5.98%,-14.99%,15.56%,2.40%,1.40%,6.31%,-1.84%,9.34%,8.79%,8.80%,2.43%,-1.44%,0.77%,6.15%,5.33%,13.01%,0.90%,-6.68%,-4.58%,-10.70%,-4.63%,-4.51%,-7.43%,-1.91%,-0.41%,0.33%,14.13%,-0.32%,9.08%,Upgrade
Cost of Revenue,"2,037","2,062","2,036","1,950","1,832","2,020","1,962","1,878","1,817","1,787","1,909","1,927","1,706","1,764","1,892","1,615","1,617","1,841","1,547","1,552","1,555","1,340","1,554","1,352","1,363","1,605","1,202","1,339","1,408","1,376","1,200","1,469","1,339","1,350","1,354","1,441","1,446","1,547","1,378","1,485",Upgrade
Gross Profit,"1,115","1,049",921,976,"1,053","1,034",997,"1,151","1,049","1,144",911,839,585,"1,013",793,995,"1,078",562,"1,075","1,022",980,"1,108",844,"1,014",967,785,"1,231","1,009",787,893,953,858,"1,013","1,028","1,057",999,"1,017","1,022","1,080",965,Upgrade
Other Operating Expenses,716,727,729,703,670,676,655,660,643,638,629,626,643,647,634,619,625,642,639,657,599,661,616,604,581,428,717,683,688,"1,016",681,655,661,731,716,589,675,695,667,654,Upgrade
Operating Expenses,716,727,729,703,670,676,655,660,643,638,629,626,643,647,634,619,625,642,639,657,599,661,616,604,581,428,717,683,688,"1,016",681,655,661,731,716,589,675,695,667,654,Upgrade
Operating Income,399,322,192,273,383,358,342,491,406,506,282,213,-58,366,159,376,453,-80,436,365,381,447,228,410,386,357,514,326,99,-123,272,203,352,297,341,410,342,327,413,311,Upgrade
Interest Expense / Income,28,28,28,28,28,28,28,29,28,28,32,31,31,31,32,34,34,34,34,35,35,37,41,40,43,40,39,38,42,38,39,39,39,45,48,46,44,41,42,41,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4,-6,207,-8,-1,-4,Upgrade
Pretax Income,371,294,164,245,355,330,314,462,378,478,250,182,-89,335,127,342,419,-114,402,330,346,410,187,370,343,317,475,288,57,-161,233,164,313,252,297,370,91,294,372,274,Upgrade
Income Tax,74,46,36,40,60,64,58,94,66,91,37,31,-28,62,20,64,77,-30,66,60,55,187,43,98,83,76,132,79,-9,-91,55,26,80,54,84,103,78,73,100,80,Upgrade
Net Income,297,248,128,205,295,266,256,368,312,387,213,151,-61,273,107,278,342,-84,336,270,291,223,144,272,260,241,343,209,66,-70,178,138,233,198,213,267,13,221,272,194,Upgrade
Net Income Growth,0.68%,-6.77%,-50.00%,-44.29%,-5.45%,-31.27%,20.19%,143.71%,-,41.76%,99.07%,-45.68%,-,-,-68.15%,2.96%,17.53%,-,133.33%,-0.74%,11.92%,-7.47%,-58.02%,30.14%,293.94%,-,92.70%,51.45%,-71.67%,-,-16.43%,-48.31%,1692.31%,-10.41%,-21.69%,37.63%,-94.80%,-,23.08%,16.87%,Upgrade
Shares Outstanding (Basic),271,271,271,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,271,271,271,271,271,270,271,271,270,270,270,270,270,270,270,270,270,270,270,270,Upgrade
