Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+47 Quarters
Revenue,"2,244","2,722","1,953","2,031","2,160","2,706","1,973","2,091","2,228","2,669","1,897","2,113","2,466","2,021","1,989","2,048","2,312","2,372","1,859","1,990","2,292","2,078","1,852","1,953","2,319","1,927","1,777","1,949","2,234",974,846,922,"1,087",958,812,935,"1,097",919,795,890,Upgrade
Revenue Growth (YoY),3.89%,0.59%,-1.01%,-2.87%,-3.05%,1.39%,4.01%,-1.04%,-9.65%,32.06%,-4.63%,3.17%,6.66%,-14.80%,6.99%,2.91%,0.87%,14.15%,0.38%,1.89%,-1.16%,7.84%,4.22%,0.21%,3.80%,97.84%,110.05%,111.39%,105.52%,1.67%,4.19%,-1.39%,-0.91%,4.24%,2.14%,5.06%,4.38%,5.51%,5.44%,5.70%,Upgrade
Gross Profit,"2,244","2,722","1,953","2,031","2,160","2,706","1,973","2,091","2,228","2,669","1,897","2,113","2,466","2,021","1,989","2,048","2,312","2,372","1,859","1,990","2,292","2,078","1,852","1,953","2,319","1,927","1,777","1,949","2,234",974,846,922,"1,087",958,812,935,"1,097",919,795,890,Upgrade
"Selling, General & Admin","1,313","1,263","1,225","1,259","1,318","1,262","1,255","1,317","1,419","1,350","1,238","1,363","1,394","1,020","1,283","1,278","1,348","1,233","1,238","1,275","1,377","1,291","1,212","1,211","1,253","1,330","1,119","1,201","1,196",605,570,561,567,600,569,575,570,569,541,529,Upgrade
Other Operating Expenses,646,751,574,635,663,754,-413,604,598,740,593,587,712,589,599,594,605,669,604,652,656,707,666,681,665,712,657,612,712,367,249,256,227,219,209,212,201,205,184,194,Upgrade
Operating Expenses,"1,959","2,014","1,799","1,894","1,981","2,016",842,"1,921","2,017","2,090","1,831","1,950","2,106","1,609","1,882","1,872","1,953","1,902","1,842","1,927","2,033","1,998","1,878","1,892","1,918","2,042","1,776","1,813","1,908",972,819,817,794,819,778,787,771,774,725,723,Upgrade
Operating Income,285,708,154,137,179,690,"1,131",170,211,579,66,163,360,412,107,176,359,470,17,63,259,80,-26,61,401,-115,1,136,326,2,27,105,293,139,34,148,326,145,70,167,Upgrade
Interest Expense / Income,54,54,54,51,49,50,50,52,59,60,61,62,61,62,62,56,54,54,51,52,51,49,47,46,46,46,45,47,46,39,35,35,33,34,34,35,32,33,30,32,Upgrade
Other Expense / Income,-22,-65,-91,-42,-35,"-1,912",-89,-141,-625,-73,-158,-68,-84,-266,-50,-56,-49,-56,-68,-56,-50,-41,-38,-26,-35,-196,14,-2,24,-17,-13,-19,-6,-6,5,7,-15,10,56,1,Upgrade
Pretax Income,253,719,191,128,165,"2,552","1,170",259,777,592,163,169,383,616,95,176,354,472,34,67,258,72,-35,41,390,35,-58,91,256,-20,5,89,266,111,-5,106,309,102,-16,134,Upgrade
