Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,"3,814","4,177","4,798","5,104","4,720","5,235","5,241","4,851","4,534","4,136","5,361","3,517","4,425","4,345","4,638","4,310","3,965","4,531","4,264","4,020","3,609","3,669","3,511","3,577","3,500","3,254","3,525","3,307","3,243","3,172","3,716","3,381","3,304","3,685","3,411","3,282","3,176","3,122","3,009","2,999",Upgrade
Revenue Growth (YoY),-19.19%,-20.21%,-8.45%,5.22%,4.10%,26.57%,-2.24%,37.93%,2.46%,-4.81%,15.59%,-18.40%,11.60%,-4.11%,8.77%,7.21%,9.86%,23.49%,21.45%,12.38%,3.11%,12.75%,-0.40%,8.16%,7.92%,2.59%,-5.14%,-2.19%,-1.85%,-13.92%,8.94%,3.02%,4.03%,18.03%,13.36%,9.44%,11.87%,5.01%,1.86%,3.49%,Upgrade
Cost of Revenue,"4,877","4,104","7,186","4,723","2,788","4,292","4,778","3,993","4,194","3,958","4,815","3,580","4,311","3,773","4,759","3,804","3,611","3,968","3,645","3,485","3,068","3,079","2,928","2,967","2,952","2,921","2,847","2,825","2,940","2,752","3,381","2,863","2,874","3,186","2,743","2,678","2,682","2,587","2,500","2,516",Upgrade
Gross Profit,"-1,063",73,"-2,388",381,"1,932",943,463,858,340,178,546,-63,114,572,-121,506,354,563,619,535,541,590,583,610,548,333,678,482,303,420,335,518,430,499,668,604,494,535,509,483,Upgrade
Other Operating Expenses,24,49,678,44,31,30,22,21,13,23,20,14,12,19,16,15,15,27,18,16,15,915,10,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Operating Expenses,24,49,678,44,31,30,22,21,13,23,20,14,12,19,16,15,15,27,18,16,15,915,10,14,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Operating Income,"-1,087",24,"-3,066",337,"1,901",913,441,837,327,155,526,-77,102,553,-137,491,339,536,601,519,526,-325,573,596,539,325,678,482,303,420,335,518,430,499,668,604,494,535,509,483,Upgrade
Interest Expense / Income,83,78,71,68,66,66,73,65,65,66,66,84,68,72,113,70,71,69,69,68,91,63,63,63,64,129,66,68,68,68,67,69,68,66,67,67,67,69,67,65,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-,-,-,-,-,-,Upgrade
Pretax Income,"-1,170",-54,"-3,137",269,"1,835",847,368,772,262,89,460,-161,34,481,-250,421,268,467,532,451,435,-388,510,533,475,196,612,414,235,352,268,449,362,434,601,537,427,466,442,418,Upgrade
Income Tax,-289,-46,-563,31,353,145,50,130,37,-54,62,-67,-18,49,-89,58,16,68,42,66,68,"-1,203",92,122,40,6,145,89,24,69,41,105,62,85,162,139,98,115,105,101,Upgrade
Net Income,-881,-8,"-2,574",238,"1,482",702,318,642,225,143,398,-94,52,432,-161,363,252,399,490,385,367,815,418,411,435,190,467,325,211,283,227,344,300,349,439,398,329,351,337,317,Upgrade
Preferred Dividends,28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Net Income Common,-909,-8,"-2,574",238,"1,481",702,318,642,225,143,398,-94,52,432,-161,363,252,399,490,385,367,815,418,411,435,190,467,325,211,283,227,344,300,349,439,398,329,351,337,317,Upgrade
Net Income Growth,-,-,-,-62.93%,558.22%,390.91%,-20.10%,-,332.69%,-66.90%,-,-,-79.37%,8.27%,-,-5.71%,-31.34%,-51.04%,17.22%,-6.33%,-15.63%,328.95%,-10.49%,26.46%,106.16%,-32.86%,105.73%,-5.52%,-29.67%,-18.91%,-48.29%,-13.57%,-8.81%,-0.57%,30.27%,25.55%,37.66%,9.35%,-21.26%,-1.25%,Upgrade
Shares Outstanding (Basic),169,169,170,172,172,181,188,190,192,193,193,193,195,198,200,202,204,214,217,219,218,219,221,224,225,229,233,239,241,247,251,253,256,260,261,264,264,262,264,268,Upgrade
Shares Change,-1.88%,-6.36%,-9.42%,-9.68%,-10.16%,-6.50%,-2.76%,-1.48%,-1.75%,-2.55%,-3.47%,-4.51%,-4.37%,-7.15%,-7.61%,-7.48%,-6.40%,-2.39%,-2.15%,-2.48%,-3.09%,-4.26%,-4.88%,-6.16%,-6.53%,-7.64%,-7.24%,-5.54%,-6.02%,-4.74%,-3.88%,-4.07%,-2.77%,-0.97%,-1.29%,-1.76%,-2.86%,-4.61%,-5.26%,-5.94%,Upgrade
EPS (Basic),-5.35,-0.10,-15.17,1.39,8.50,3.82,1.70,3.38,1.17,0.74,2.06,-0.49,0.27,2.16,-0.81,1.80,1.23,1.89,2.27,1.76,1.68,3.70,1.89,1.84,1.93,0.85,2.02,1.37,0.87,1.15,0.91,1.37,1.17,1.36,1.69,1.52,1.25,1.33,1.28,1.19,Upgrade
EPS (Diluted),-5.37,-0.13,-15.17,1.34,8.39,3.79,1.68,3.34,1.16,0.82,2.01,-0.49,0.15,2.14,-0.83,1.79,1.22,1.81,2.24,1.70,1.64,3.64,1.87,1.81,1.89,0.86,2.00,1.35,0.83,1.14,0.87,1.35,1.15,1.33,1.65,1.48,1.21,1.28,1.23,1.15,Upgrade
