Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+32 Quarters
Revenue,34.76,32.71,30.18,26.81,24.85,29.56,24.47,28.43,28.68,27.95,23.44,19.97,19.89,22.84,23.84,24.16,23.81,24.23,24.18,24.68,23.98,23.51,20.9,11.04,9.27,9.36,9.5,9.78,9.59,9.85,9.3,9.28,8.81,8.56,8.45,8.38,6.95,7.37,6.9,7.1,Upgrade
Revenue Growth (YoY),39.89%,10.65%,23.32%,-5.69%,-13.36%,5.75%,4.39%,42.40%,44.21%,22.38%,-1.66%,-17.34%,-16.50%,-5.76%,-1.39%,-2.12%,-0.69%,3.07%,15.68%,123.58%,158.56%,151.27%,120.04%,12.86%,-3.26%,-4.98%,2.16%,5.34%,8.86%,15.01%,10.08%,10.80%,26.66%,16.11%,22.37%,18.05%,-3.60%,6.09%,5.52%,-31.61%,Upgrade
Gross Profit,34.76,32.71,30.18,26.81,24.85,29.56,24.47,28.43,28.68,27.95,23.44,19.97,19.89,22.84,23.84,24.16,23.81,24.23,24.18,24.68,23.98,23.51,20.9,11.04,9.27,9.36,9.5,9.78,9.59,9.85,9.3,9.28,8.81,8.56,8.45,8.38,6.95,7.37,6.9,7.1,Upgrade
"Selling, General & Admin",21.25,24.22,17.32,14.78,14.52,15.11,12.97,12.55,13.05,14.29,11.05,10.71,15.94,10.16,9.15,10.66,9.21,10.13,10.3,10.34,10.28,9.63,11.36,4.59,4.31,4.33,4.15,4.33,4.49,4.63,4.25,4.26,4.25,4.14,4.01,3.69,3.65,3.59,3.6,3.42,Upgrade
Other Operating Expenses,6.15,4.87,6.44,5.65,4.47,4.51,3.59,4.64,4.98,4.27,4.21,3.36,3.91,3.64,3.47,3.23,7.08,3.28,2.82,3.28,3.34,4.19,3.07,10.25,1.75,1.5,1.21,1.26,1.55,1.66,1.32,1.33,1.57,1.51,1.28,1.96,0.87,1.69,0.66,1.38,Upgrade
Operating Expenses,27.4,29.09,23.76,20.43,18.99,19.62,16.56,17.2,18.02,18.55,15.26,14.07,19.85,13.8,12.61,13.89,16.29,13.41,13.12,13.62,13.62,13.82,14.44,14.84,6.05,5.83,5.36,5.6,6.03,6.3,5.57,5.59,5.82,5.65,5.29,5.65,4.52,5.28,4.26,4.8,Upgrade
Operating Income,7.36,3.62,6.42,6.38,5.86,9.94,7.91,11.24,10.65,9.4,8.18,5.9,0.03,9.04,11.23,10.26,7.52,10.82,11.06,11.06,10.36,9.69,6.46,-3.8,3.22,3.53,4.14,4.18,3.55,3.55,3.73,3.69,2.99,2.91,3.16,2.73,2.43,2.09,2.64,2.3,Upgrade
Other Expense / Income,-,-,-,-,-,-,2.9,-1.88,-1.32,-2.57,-3.83,-,-,-1.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,7.36,3.62,6.42,6.38,5.86,9.94,5.01,13.12,11.97,11.97,12.01,5.9,0.03,10.23,11.23,10.26,7.52,10.82,11.06,11.06,10.36,9.69,6.46,-3.8,3.22,3.53,4.14,4.18,3.55,3.55,3.73,3.69,2.99,2.91,3.16,2.73,2.43,2.09,2.64,2.3,Upgrade
Income Tax,1.58,0.53,1.37,1.38,1.27,2.28,1.08,2.84,2.59,3,2.42,1.19,0.01,1.27,2.36,0.94,1.5,3.12,2.2,2.19,2.1,10.85,2.09,-0.96,1.17,1.34,1.38,1.39,0.99,1.21,1.25,1.23,0.98,0.95,1.05,0.96,0.79,0.7,0.86,0.74,Upgrade
Net Income,5.78,3.09,5.05,5.01,4.59,7.65,3.94,10.28,9.38,8.96,9.59,4.71,0.03,8.96,8.86,9.32,6.02,7.7,8.86,8.87,8.26,-1.16,4.37,-2.84,2.05,2.19,2.77,2.79,2.57,2.34,2.48,2.47,2,1.96,2.11,1.77,1.64,1.4,1.78,1.56,Upgrade
