Metrics,2020-05-31,2019-11-30,2019-05-31,2018-11-30,2018-05-31,2017-11-30,2017-08-31,2017-05-31,2017-02-28,2016-11-30,2016-08-31,2016-05-31,2016-02-29,2015-11-30,2015-08-31,2015-05-31,2015-02-28,2014-11-30,2014-08-31,2014-05-31,2014-02-28,2013-11-30,2013-08-31,2013-05-31,2013-02-28,2012-11-30,2012-08-31,2012-05-31,2012-02-29,2011-11-30,2011-08-31,2011-05-31,2011-02-28,2010-11-30,2010-08-31,2010-05-31,2010-02-28,2009-11-30,2009-08-31,2009-05-31,+4 Quarters
Revenue,7.57,13.94,0,6.42,0,5.45,6.35,-15.69,5.85,5.93,5.91,-15.06,6.81,7.04,7.22,11.27,6.17,6.02,5.65,8.96,1.83,2.01,1.74,3.88,1.79,1.66,1.58,3.17,1.55,1.53,1.49,-3.88,2.37,2.18,2.12,-0.59,2.49,2.19,2.19,6.83,Upgrade
Revenue Growth (YoY),-,155.81%,-,-,-,-8.10%,7.45%,-,-14.10%,-15.77%,-18.14%,-,10.37%,16.94%,27.79%,25.78%,237.16%,199.50%,224.71%,130.93%,2.23%,21.08%,10.13%,22.40%,15.48%,8.50%,6.04%,-,-34.60%,-29.82%,-29.72%,-,-4.82%,-0.46%,-3.20%,-,9.69%,-8.75%,-16.09%,658.89%,Upgrade
Cost of Revenue,5.99,10,0,11.83,0,5.83,6.24,6.82,6.68,6.4,6.55,6.04,5.63,7.4,8.98,9.87,9.67,10.48,9.91,6.05,5.39,5.22,5.16,5.01,4.43,4.25,4.09,4.15,4.15,3.79,3.85,4,3.77,6.28,6,5.93,5.53,5.4,5.22,4.85,Upgrade
Gross Profit,1.59,3.94,0,-5.41,0,-0.38,0.11,-22.51,-0.83,-0.47,-0.64,-21.1,1.18,-0.36,-1.76,1.4,-3.5,-4.46,-4.26,2.91,-3.56,-3.21,-3.42,-1.13,-2.64,-2.59,-2.51,-0.98,-2.6,-2.26,-2.36,-7.88,-1.4,-4.1,-3.88,-6.52,-3.04,-3.21,-3.03,1.98,Upgrade
Selling & Marketing,0.08,0.08,0,0.1,0,0.04,0.05,0.05,0.04,0,0.04,0.04,0.05,0.05,0.04,0.06,0.03,0.04,0.31,0.11,0.11,0.03,0.03,0.03,0.03,0.03,0.02,0.03,0.04,0.02,0.03,0.03,0.03,1.29,1.3,1.34,2.17,0.08,0.09,0.09,Upgrade
General & Administrative,0.17,0.17,0,0.21,0,0.12,0.11,0.11,0.11,0.11,0.11,0.12,0.12,0.14,0.14,0.13,0.14,0.1,0.11,0.09,0.09,0.07,0.07,0.08,0.08,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,Upgrade
Operating Expenses,0.25,0.25,0,0.3,0,0.16,0.16,0.16,0.15,-0.07,0.15,0.16,0.17,0.19,0.18,0.19,0.17,0.14,0.42,0.2,0.2,0.1,0.1,0.11,0.11,0.11,0.1,0.11,0.11,0.09,0.1,0.1,0.1,1.36,1.37,1.41,2.24,0.15,0.16,0.16,Upgrade
Operating Income,1.34,3.69,0,-5.72,0,-0.54,-0.05,-22.67,-0.98,-0.39,-0.79,-21.27,1.01,-0.55,-1.94,1.22,-3.67,-4.6,-4.68,2.71,-3.75,-3.31,-3.52,-1.23,-2.75,-2.69,-2.62,-1.09,-2.71,-2.35,-2.46,-7.98,-1.5,-5.46,-5.25,-7.93,-5.27,-3.37,-3.19,1.82,Upgrade
Interest Expense,-682.12,-291.48,0,-127.27,0,-145.07,-117.59,-173.44,279.78,-1.07,112.32,409.57,-320.7,-498.95,-604.09,-70.46,-131.53,-302.57,359.65,256.21,79.26,118.49,52.27,90.97,188.66,35.54,171.32,-171.01,184.46,90.23,-38,-60.01,134.95,110.61,75.94,1.45,76.12,77.88,42.19,89.15,Upgrade
Other Expense / Income,"1,371.04",586.55,-,257.76,-,291.92,236.97,348.68,-557.77,3.91,-222.86,-817.36,646.09,"1,001.07","1,211.36",144.14,266.15,607.14,-717.95,-511.51,-157.61,-236.07,-103.64,-181.03,-375.28,-69.91,-342.52,342.13,-368.83,-180.37,76.09,120.11,-269.8,-221.22,-151.88,-2.9,-152.24,-155.76,-84.38,-178.3,Upgrade
Pretax Income,-687.58,-291.38,0,-136.21,0,-147.39,-119.43,-197.91,277.01,-3.23,109.75,386.52,-324.38,-502.67,-609.21,-72.46,-138.29,-309.17,353.62,258.01,74.6,114.27,47.85,88.83,183.87,31.68,168.58,-172.21,181.66,87.79,-40.55,-68.08,133.35,105.15,70.69,-6.48,70.85,74.51,39,90.97,Upgrade
