Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,17.71,18.86,20.35,19.08,19.14,18.07,18.4,16.74,16.27,16.68,15.55,9.96,10.62,11.33,11.47,10.95,10.38,10.65,11.01,10.56,9.95,10.24,10.13,9.71,9.54,9.49,8.52,6.92,6.79,4.51,6.4,6.76,6.97,7.01,7,7.2,6.78,7.06,7.09,6.56,Upgrade
Revenue Growth (YoY),-7.49%,4.35%,10.60%,14.00%,17.65%,8.38%,18.30%,68.09%,53.20%,47.20%,35.55%,-9.08%,2.29%,6.34%,4.21%,3.68%,4.32%,4.05%,8.71%,8.77%,4.31%,7.87%,18.89%,40.41%,40.46%,110.54%,33.03%,2.29%,-2.50%,-35.72%,-8.46%,-6.12%,2.77%,-0.60%,-1.27%,9.87%,-5.57%,10.30%,2.06%,-7.05%,Upgrade
Gross Profit,17.71,18.86,20.35,19.08,19.14,18.07,18.4,16.74,16.27,16.68,15.55,9.96,10.62,11.33,11.47,10.95,10.38,10.65,11.01,10.56,9.95,10.24,10.13,9.71,9.54,9.49,8.52,6.92,6.79,4.51,6.4,6.76,6.97,7.01,7,7.2,6.78,7.06,7.09,6.56,Upgrade
"Selling, General & Admin",8.45,9.53,8.07,8.36,8.24,9.24,7.67,7.49,7.62,9.27,7.17,5.1,5.61,6.84,5.52,5.42,5.43,6.3,5.31,4.99,5.08,5.53,4.81,4.81,4.96,5.95,4.64,3.3,3.43,4.07,3.21,3.11,3.29,4.01,3.07,3.25,3.29,3.73,3.15,3.26,Upgrade
Other Operating Expenses,1.99,0.75,2.07,2.11,1.92,0.81,1.96,2,1.83,0.64,2.21,2.99,1.45,0.25,1.27,1.37,1.22,0.5,1.26,1.37,1.17,0.36,1.43,1.32,1.66,0.62,3.04,1.23,0.92,0.61,0.86,1.06,0.9,0.99,1.05,1.22,0.85,0.37,1.02,0.88,Upgrade
Operating Expenses,10.44,10.28,10.14,10.47,10.16,10.05,9.62,9.49,9.46,9.91,9.38,8.09,7.06,7.09,6.79,6.79,6.65,6.8,6.57,6.35,6.25,5.89,6.24,6.13,6.61,6.57,7.68,4.53,4.35,4.68,4.07,4.17,4.19,5,4.12,4.47,4.13,4.1,4.17,4.13,Upgrade
Operating Income,7.27,8.58,10.21,8.61,8.98,8.03,8.78,7.25,6.81,6.77,6.17,1.87,3.56,4.24,4.68,4.17,3.73,3.85,4.44,4.21,3.7,4.35,3.89,3.58,2.93,2.92,0.84,2.39,2.44,-0.17,2.33,2.59,2.78,2.02,2.87,2.73,2.65,2.96,2.91,2.42,Upgrade
Pretax Income,7.27,8.58,10.21,8.61,8.98,8.03,8.78,7.25,6.81,6.77,6.17,1.87,3.56,4.24,4.68,4.17,3.73,3.85,4.44,4.21,3.7,4.35,3.89,3.58,2.93,2.92,0.84,2.39,2.44,-0.17,2.33,2.59,2.78,2.02,2.87,2.73,2.65,2.96,2.91,2.42,Upgrade
Income Tax,1.49,1.44,2.1,1.76,1.85,1.39,1.79,1.49,1.27,1.25,1.17,0.38,0.48,0.65,0.78,0.65,0.54,0.55,0.73,0.7,0.57,4.2,0.95,0.86,0.55,0.58,0.23,0.51,0.57,-0.29,0.56,0.63,0.74,0.47,0.75,0.7,0.68,0.78,0.78,0.58,Upgrade
Net Income,5.78,7.14,8.11,6.86,7.13,6.64,6.98,5.76,5.54,5.51,5,1.49,3.08,3.6,3.91,3.52,3.19,3.3,3.71,3.51,3.13,0.16,2.94,2.72,2.38,2.35,0.61,1.88,1.88,0.13,1.78,1.96,2.04,1.54,2.12,2.03,1.96,2.18,2.14,1.84,Upgrade
