Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+19 Quarters
Revenue,432.09,492.02,340.36,42.7,246.84,236.25,381.52,336.77,600.16,341.7,226.25,266.47,-0.21,165.24,180.06,164.68,142.13,102.03,99.68,125.5,95.78,110.18,92.43,66.68,52.9,93.18,56.97,20.26,19.95,19.76,21.27,45.46,26.03,19.84,20.67,14.95,21.65,18.19,21.75,15.24,Upgrade
Revenue Growth (YoY),75.05%,108.26%,-10.79%,-87.32%,-58.87%,-30.86%,68.63%,26.38%,-,106.80%,25.65%,61.81%,-,61.95%,80.64%,31.22%,48.39%,-7.39%,7.85%,88.23%,81.07%,18.24%,62.25%,229.09%,165.20%,371.52%,167.80%,-55.43%,-23.38%,-0.41%,2.89%,204.15%,20.22%,9.09%,-4.95%,-1.92%,3.34%,-40.81%,52.80%,-22.45%,Upgrade
Cost of Revenue,102.02,139.81,47.61,19.78,13.9,18.51,30.46,15.72,16.65,10.27,33.08,8.85,20.72,20.85,8.85,21.47,15.24,1.68,8.21,13.97,11.69,-5.51,10.26,18.62,17.66,28.14,15.23,5.56,6.69,8.52,5.21,10.72,7.67,9.73,6.88,5.81,15.12,6.95,13.88,7.15,Upgrade
Gross Profit,330.07,352.21,292.75,22.92,232.94,217.73,351.06,321.05,583.51,331.43,193.18,257.62,-20.93,144.39,171.22,143.22,126.89,100.35,91.47,111.53,84.09,115.69,82.16,48.06,35.24,65.04,41.73,14.7,13.26,11.24,16.06,34.74,18.36,10.11,13.79,9.14,6.53,11.24,7.87,8.09,Upgrade
"Selling, General & Admin",212.63,208.55,163.73,167.14,175.2,270.71,244.22,199.92,191.34,137.09,97.14,106.56,87.74,97.26,101.09,91.91,94.96,93.91,71.78,76.72,68.1,95.05,70.96,37.72,24.15,33.28,22.73,14.52,11.6,12.57,12.78,20.07,12.9,13.97,12.5,10.2,7.79,8.33,7.09,10.03,Upgrade
Other Operating Expenses,0.09,1,8.02,0,0,0,0,0,0,0,1.56,8.5,4,0,0,1.55,0.15,6.26,0.43,1.6,0.22,0.89,4.9,6.21,0.37,0.3,3.59,0,0,0,0,0,0,0,2.55,0,0,0,0,0,Upgrade
Operating Expenses,212.72,209.55,171.74,167.14,175.2,270.71,244.22,199.92,191.34,137.09,98.7,115.06,91.74,97.26,101.09,93.46,95.11,100.16,72.21,78.33,68.32,95.94,75.86,43.94,24.53,33.59,26.31,14.52,11.6,12.57,12.78,20.07,12.9,13.97,15.05,10.2,7.79,8.33,7.09,10.03,Upgrade
Operating Income,117.35,142.66,121.01,-144.22,57.74,-52.98,106.84,121.13,392.17,194.35,94.48,142.56,-112.67,47.13,70.12,49.76,31.78,0.19,19.26,33.2,15.77,19.75,6.31,4.13,10.71,31.46,15.42,0.18,1.67,-1.33,3.28,14.67,5.46,-3.86,-1.25,-1.06,-1.26,2.91,0.78,-1.94,Upgrade
Interest Expense / Income,79.99,67.14,52.03,46.31,42.2,38.8,35.47,31.84,38.98,28.49,27.35,27.73,24.13,24.64,23.05,17.09,17.57,16.19,15.77,15.08,9.4,8.72,7.46,3.46,0.79,0.6,0.99,0.28,0.13,0.1,0.06,0.42,0.25,0.13,0.05,0.45,0.63,0.83,0.57,0.64,Upgrade
Other Expense / Income,12.29,156.97,4.79,2.15,29.29,-179.8,-1.87,-6.29,1.02,-67.8,0.04,-1.22,-0.59,-2.48,-1.63,1.22,3.08,-3.69,-1.36,-4.26,0.88,0.88,-0.17,-0.07,-0.25,10.28,-0.59,0.07,1.12,-0.05,1.15,-0.1,0.75,-0.08,-0.05,-0.13,0.26,0.1,-0.02,-0.05,Upgrade
Pretax Income,25.07,-81.44,64.19,-192.67,-13.76,88.02,73.24,95.58,352.17,233.65,67.09,116.05,-136.2,24.97,48.71,31.45,11.13,-12.31,4.86,22.37,5.49,10.15,-0.99,0.73,10.17,20.58,15.02,-0.17,0.41,-1.38,2.06,14.35,4.46,-3.91,-1.26,-1.37,-2.15,1.98,0.23,-2.52,Upgrade
Income Tax,7.92,-24,16.35,-52.51,-3.7,23.85,22.69,19.9,97.52,62.06,18.71,32.21,-37.54,7.84,14.41,9.29,3.1,-3.51,2.05,5.38,0.99,16.26,-1.36,-2.55,-3.85,8.14,6.08,-0.07,0.17,-0.37,0.6,5.69,1.78,-1.09,-0.39,-0.59,-0.81,1.05,-0.13,-0.99,Upgrade
