Metrics,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+68 Quarters
Revenue,8.93,7.95,8.88,7.31,6.91,6.24,7.93,2.97,3.24,3.58,3.27,3.07,2.69,2.69,2.76,3.38,2.9,3.88,2.74,2.91,3.31,3.84,3.62,4.79,3.03,3.17,3.29,3.51,5.25,3.92,4.4,4.34,4.14,4.03,3.48,4.21,3.29,3.59,3.02,2.91,Upgrade
Revenue Growth (YoY),29.24%,27.54%,11.90%,146.13%,112.95%,74.02%,142.35%,-3.20%,20.42%,33.25%,18.63%,-9.26%,-7.01%,-30.77%,0.62%,16.32%,-12.59%,1.04%,-24.34%,-39.33%,9.23%,21.26%,10.15%,36.25%,-42.22%,-19.03%,-25.18%,-18.99%,26.70%,-2.88%,26.39%,3.06%,26.00%,12.25%,15.12%,44.69%,0.70%,24.64%,-50.56%,-7.65%,Upgrade
Gross Profit,8.93,7.95,8.88,7.31,6.91,6.24,7.93,2.97,3.24,3.58,3.27,3.07,2.69,2.69,2.76,3.38,2.9,3.88,2.74,2.91,3.31,3.84,3.62,4.79,3.03,3.17,3.29,3.51,5.25,3.92,4.4,4.34,4.14,4.03,3.48,4.21,3.29,3.59,3.02,2.91,Upgrade
"Selling, General & Admin",5.51,5.44,5.53,5.45,7.84,5.19,4.58,7.97,3.69,3.42,3.18,2.95,2.58,2.84,2.71,2.81,2.23,2.5,2.61,2.76,2.56,2.64,2.22,2.78,2.78,2.47,2.57,2.6,3.67,2.58,2.49,2.64,2.76,2.58,2.45,2.62,2.34,2.28,2.29,2.3,Upgrade
Other Operating Expenses,1.13,0.63,0.73,0.46,1.11,0.78,0.79,0.63,0.24,0.31,0.22,0.16,0.22,0.27,0.27,0.21,0.52,0.25,0.26,0.23,0.46,0.37,0.4,0.22,0.09,0.37,0.4,0.28,0.53,0.35,0.75,0.4,0.67,0.68,0.97,0.55,0.78,1.05,0.96,0.75,Upgrade
Operating Expenses,6.64,6.07,6.27,5.91,8.95,5.98,5.37,8.6,3.93,3.73,3.4,3.1,2.8,3.11,2.97,3.01,2.75,2.75,2.87,2.98,3.02,3.01,2.62,2.99,2.87,2.84,2.97,2.88,4.2,2.93,3.24,3.04,3.43,3.27,3.42,3.17,3.11,3.32,3.25,3.05,Upgrade
Operating Income,2.28,1.88,2.61,1.4,-2.04,0.26,2.56,-5.63,-0.69,-0.15,-0.13,-0.04,-0.11,-0.42,-0.21,0.37,0.15,1.13,-0.13,-0.08,0.29,0.84,1,1.79,0.17,0.33,0.32,0.64,1.05,0.99,1.16,1.3,0.72,0.77,0.06,1.04,0.18,0.27,-0.23,-0.14,Upgrade
Other Expense / Income,0.02,0.03,-0,0.08,0.04,0.02,0.03,0.03,-,-,-,0.05,0.05,0.04,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.19,-,-,-,-,-,-,-,-,-,-,0.05,0.22,-0.32,-0,0.47,Upgrade
Pretax Income,2.27,1.85,2.61,1.32,-2.09,0.23,2.53,-5.66,-0.69,-0.15,-0.13,-0.08,-0.15,-0.46,-0.26,0.32,0.1,1.08,-0.18,-0.13,0.24,0.79,0.96,1.75,-0.03,0.33,0.32,0.64,1.05,0.99,1.16,1.3,0.72,0.77,0.06,0.99,-0.04,0.58,-0.23,-0.61,Upgrade
Income Tax,0.76,0.53,0.76,0.36,-0.64,0.05,1.82,-2.17,-0.11,0.1,-0.35,-0.05,-0.08,-0.18,-0.13,0.04,-0.18,0.33,-0.05,-0.04,0.64,0.28,0.42,0.51,-2.23,0,0,0,-4.59,0.01,0.01,0,0,0,0,0,-0,0,0,0.01,Upgrade
