Metrics,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+21 Quarters
Revenue,113.48,123.79,115.79,102.37,154.54,162.74,155.45,161.79,241.22,212.73,216.4,176.3,210.42,207.6,204.78,202.32,181.09,187.65,183.15,180.13,182.59,171.13,178.07,122.63,131.43,127.2,120.92,107.56,100.03,89.81,85.34,82.4,76.17,68.85,67.7,67.51,63.44,51.82,48.65,44.17,Upgrade
Revenue Growth (YoY),-26.57%,-23.94%,-25.51%,-36.73%,-35.93%,-23.50%,-28.16%,-8.23%,14.64%,2.47%,5.67%,-12.86%,16.20%,10.63%,11.81%,12.32%,-0.82%,9.66%,2.85%,46.88%,38.92%,34.53%,47.26%,14.01%,31.40%,41.64%,41.69%,30.54%,31.32%,30.44%,26.05%,22.06%,20.07%,32.87%,39.16%,52.83%,67.41%,60.56%,54.14%,49.71%,Upgrade
Cost of Revenue,347.73,126.84,103.09,103.62,99.64,118.2,131.55,129,199.85,233.14,115.67,112.54,141.3,160.29,127.45,114.76,133.81,131.53,98.28,85.56,80.79,150.02,93.2,69.21,103.94,78.3,68.43,68.21,48.72,44.76,49.44,55.51,34.77,33.23,31.65,30.18,31.98,27.84,25.63,22.61,Upgrade
Gross Profit,-234.25,-3.06,12.7,-1.25,54.9,44.54,23.91,32.79,41.38,-20.4,100.73,63.76,69.12,47.31,77.33,87.56,47.28,56.12,84.87,94.56,101.79,21.11,84.88,53.43,27.5,48.9,52.5,39.35,51.31,45.05,35.9,26.88,41.41,35.62,36.05,37.33,31.47,23.97,23.03,21.56,Upgrade
"Selling, General & Admin",68.57,65.34,43.48,42.02,58.78,60.87,54.44,56.7,84.23,77.96,68.69,77.18,72.05,80.95,78.42,72.83,64.21,69.56,63.1,80.46,73.08,65.86,71.5,46.77,44.77,43.66,37.22,34.97,30.87,32.09,27.71,26.59,23.6,22,20.53,19.53,17.92,17.15,15.7,14.41,Upgrade
Operating Expenses,68.57,65.34,43.48,42.02,58.78,60.87,54.44,56.7,84.23,77.96,68.69,77.18,72.05,80.95,78.42,72.83,64.21,69.56,63.1,80.46,73.08,65.86,71.5,46.77,44.77,43.66,37.22,34.97,30.87,32.09,27.71,26.59,23.6,22,20.53,19.53,17.92,17.15,15.7,14.41,Upgrade
Operating Income,-302.82,-68.39,-30.78,-43.27,-3.88,-16.32,-30.53,-23.92,-42.85,-98.36,32.03,-13.41,-2.93,-33.65,-1.1,14.74,-16.93,-13.43,21.77,14.1,28.72,-44.75,13.38,6.66,-17.27,5.24,15.28,4.38,20.44,12.96,8.19,0.3,17.81,13.62,15.52,17.8,13.55,6.83,7.33,7.16,Upgrade
Interest Expense / Income,2.45,2.39,2.39,2.38,2.38,2.38,2.26,2.38,2.39,2.21,2.57,2.42,2.4,2.44,2.53,2.41,2.5,2.46,2.46,2.46,0.97,0.77,0.75,0.76,0.33,0.21,0.12,0.08,0.09,0.08,0.07,0.08,0.09,0.1,0.11,0.12,0.11,0.1,0.08,0.07,Upgrade
Other Expense / Income,-8.8,0.02,-0.3,-1.43,-0.61,-0.9,0.07,-0.7,0.36,0.19,0.15,0.18,0.03,0.05,0.09,0.1,0.09,-0.02,-0.02,-0.07,-0.06,-0.04,-0.02,-0.04,-0.02,-0.01,-0.05,-0.02,-0,-0.11,-0.06,-0.12,-0.06,-,-,-0.02,-,-0,-,-,Upgrade
Pretax Income,-296.47,-70.8,-32.88,-44.22,-5.65,-17.8,-32.86,-25.59,-45.61,-100.76,29.31,-16.01,-5.37,-36.14,-3.71,12.22,-19.52,-15.87,19.33,11.72,27.81,-45.49,12.65,5.94,-17.58,5.04,15.21,4.33,20.35,12.98,8.19,0.34,17.78,13.52,15.41,17.7,13.43,6.72,7.25,7.08,Upgrade
Income Tax,0.3,0.09,36.15,-11.05,-3.33,-3.48,-9.35,-7.82,-11.67,-26.69,5.04,-3.29,2.79,-7.86,-0.81,2.76,-8.45,-4.16,4.63,3.35,0.81,-17.48,5.39,2.04,-7.06,1.62,5.37,1.38,6.55,4.9,2.91,0.14,6.39,4.88,5.82,6.31,6.08,2.59,2.74,2.73,Upgrade
Net Income,-296.77,-70.88,-69.03,-33.17,-2.32,-14.32,-23.51,-17.77,-33.93,-74.07,24.27,-12.72,-8.16,-28.28,-2.9,9.47,-11.07,-11.71,14.7,8.37,27,-28.01,7.26,3.9,-10.52,3.42,9.84,2.95,13.8,8.08,5.28,0.2,11.39,8.64,9.59,11.39,7.35,4.13,4.51,4.35,Upgrade
