Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+17 Quarters
Revenue,8.82,12.45,23.47,9.15,-0.68,27.04,6.58,10.07,102.68,66.37,21.86,24.12,17.77,16.09,11.27,11.17,11.14,15.62,12.24,12.19,9.34,11.68,10,11.37,14.49,13.16,14.09,14.37,13.74,9.38,12.93,11.05,12.79,17.78,10.55,14.24,13.19,11.67,18.09,13.73,Upgrade
Revenue Growth (YoY),-,-53.96%,256.39%,-9.06%,-,-59.25%,-69.88%,-58.27%,477.81%,312.46%,93.98%,115.95%,59.52%,3.00%,-7.93%,-8.38%,19.30%,33.80%,22.36%,7.17%,-35.56%,-11.27%,-29.02%,-20.82%,5.51%,40.22%,9.00%,29.99%,7.36%,-47.21%,22.51%,-22.37%,-2.98%,52.31%,-41.66%,3.65%,-5.98%,-50.07%,-35.56%,-45.15%,Upgrade
Gross Profit,8.82,12.45,23.47,9.15,-0.68,27.04,6.58,10.07,102.68,66.37,21.86,24.12,17.77,16.09,11.27,11.17,11.14,15.62,12.24,12.19,9.34,11.68,10,11.37,14.49,13.16,14.09,14.37,13.74,9.38,12.93,11.05,12.79,17.78,10.55,14.24,13.19,11.67,18.09,13.73,Upgrade
"Selling, General & Admin",11.84,10.27,16.46,13.51,15.13,24.62,21.45,14.98,27.37,24.15,11.61,11.96,14.89,7.09,7.79,7.33,7.18,7.18,7.9,7.23,6.06,5.74,5.5,6.25,7.77,7.3,8.18,9.04,9.2,8.09,7.95,6.98,8.41,8.58,7.5,8.55,9.03,11.17,12.96,13.91,Upgrade
Other Operating Expenses,4.47,4.95,4.16,3.81,4.07,5.08,4.26,4.16,4.87,4.44,4.18,4.23,12.33,4.97,3.92,3.32,4.03,6.15,3.98,3.58,3.64,3.84,3.52,3.4,4.13,3.4,3.26,3.12,3.27,4.31,4.42,3.57,4.11,4.97,3.63,7.35,5.85,7.47,6.3,5.72,Upgrade
Operating Expenses,16.31,15.22,20.62,17.32,19.2,29.7,25.7,19.14,32.23,28.59,15.78,16.19,27.22,12.06,11.71,10.65,11.21,13.33,11.88,10.82,9.7,9.58,9.01,9.65,11.9,10.7,11.44,12.16,12.47,12.4,12.37,10.54,12.51,13.55,11.14,15.9,14.88,18.64,19.26,19.63,Upgrade
Operating Income,-7.48,-2.77,2.85,-8.16,-19.88,-2.66,-19.12,-9.07,70.45,37.78,6.07,7.93,-9.45,4.03,-0.44,0.52,-0.07,2.29,0.36,1.38,-0.36,2.1,0.99,1.73,2.59,2.46,2.65,2.21,1.26,-3.01,0.56,0.51,0.28,4.22,-0.58,-1.66,-1.69,-6.96,-1.17,-5.9,Upgrade
Interest Expense / Income,1.59,1.18,1.35,1.11,1.35,1.71,1.73,1.78,2.01,1.95,1.95,3.08,2.61,2.26,1.54,1.94,1.85,2.28,2.19,2.2,1.82,1.85,1.61,1.11,1.61,1.76,0.99,0.99,0.99,0.97,0.98,0.99,0.98,1.08,1.08,1.11,1.13,1.08,1.05,1.04,Upgrade
Other Expense / Income,-7.02,-2.21,0.66,-7.35,-15.45,-4.41,-17.17,-12.54,58.21,29.12,3.06,3.6,-8.58,0.61,-0.59,-0.37,-0.61,0.01,-0.58,-0.27,-0.68,0.1,-0.21,0.19,0.3,0.24,0.49,0.37,0.07,-1.16,-0.11,-0.12,-0.2,0.82,-0.47,-0.74,-0.73,-2.23,-0.31,-2.27,Upgrade
Pretax Income,-2.05,-1.74,0.84,-1.92,-5.78,0.04,-3.68,1.68,10.22,6.71,1.06,1.24,-3.47,1.17,-1.39,-1.05,-1.31,0,-1.25,-0.56,-1.5,0.15,-0.41,0.43,0.68,0.46,1.17,0.85,0.21,-2.83,-0.31,-0.36,-0.5,2.32,-1.19,-2.03,-2.09,-5.82,-1.91,-4.67,Upgrade
