Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+3 Quarters
Revenue,336,315,362,437,544,474,472,499,754,509,499,389,130,463,444,447,428,371,426,322,453,476,513,408,385,501,617,442,535,672,611,552,707,629,772,772,751,675,661,"1,073",Upgrade
Revenue Growth (YoY),-38.24%,-33.54%,-23.31%,-12.42%,-27.85%,-6.88%,-5.41%,28.28%,480.00%,9.94%,12.39%,-12.98%,-69.63%,24.80%,4.23%,38.82%,-5.52%,-22.06%,-16.96%,-21.08%,17.66%,-4.99%,-16.86%,-7.69%,-28.04%,-25.45%,0.98%,-19.93%,-24.33%,6.84%,-20.85%,-28.50%,-5.86%,-6.81%,16.79%,-28.05%,-6.59%,-,-,-,Upgrade
Gross Profit,336,315,362,437,544,474,472,499,754,509,499,389,130,463,444,447,428,371,426,322,453,476,513,408,385,501,617,442,535,672,611,552,707,629,772,772,751,675,661,"1,073",Upgrade
"Selling, General & Admin",105,107,106,110,120,136,141,142,149,135,121,117,124,116,120,125,128,127,121,125,134,138,128,124,130,121,122,124,132,123,106,115,123,112,109,116,142,124,128,128,Upgrade
Other Operating Expenses,87,94,119,83,92,347,111,117,121,140,119,102,137,128,139,128,136,137,158,84,157,156,116,112,114,138,118,112,119,117,125,142,111,115,102,158,254,210,145,142,Upgrade
Operating Expenses,192,201,225,193,212,483,252,259,270,275,240,219,261,244,259,253,264,264,279,209,291,294,244,236,244,259,240,236,251,240,231,257,234,227,211,274,396,334,273,270,Upgrade
Operating Income,144,114,137,244,332,-9,220,240,484,234,259,170,-131,219,185,194,164,107,147,113,162,182,269,172,141,242,377,206,284,432,380,295,473,402,561,498,355,341,388,803,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-1,-,-,-1,2,-,-,-59,-8,-39,Upgrade
Pretax Income,144,114,137,244,332,-9,220,240,484,234,259,170,-131,219,185,194,164,107,147,113,162,182,269,172,141,242,377,206,284,432,381,295,473,403,559,498,355,400,396,842,Upgrade
Income Tax,33,9,32,64,77,2,47,55,114,49,52,45,-25,47,40,41,36,35,33,30,36,266,93,60,53,96,147,81,103,159,144,113,181,151,200,191,136,131,136,299,Upgrade
Net Income,111,105,105,180,255,-11,173,185,370,185,207,125,-106,172,145,153,128,72,114,83,126,-84,176,112,88,146,230,125,181,273,237,182,292,252,359,307,219,269,260,543,Upgrade
Preferred Dividends,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,5,5,5,Upgrade
Net Income Common,111,105,105,180,255,-11,173,185,370,185,207,125,-106,172,145,153,128,72,114,83,126,-84,176,112,88,146,230,125,181,273,237,182,292,252,359,305,214,264,255,538,Upgrade
Net Income Growth,-56.47%,-,-39.31%,-2.70%,-31.08%,-,-16.43%,48.00%,-,7.56%,42.76%,-18.30%,-,138.89%,27.19%,84.34%,1.59%,-,-35.23%,-25.89%,43.18%,-,-23.48%,-10.40%,-51.38%,-46.52%,-2.95%,-31.32%,-38.01%,8.33%,-33.98%,-40.33%,36.45%,-4.55%,40.78%,-43.31%,-37.24%,-,-,-,Upgrade
Shares Outstanding (Basic),129,133,139,146,151,158,165,174,183,187,193,194,200,215,225,235,244,251,260,265,264,263,269,280,289,292,310,322,339,358,369,381,398,405,415,422,427,434,436,440,Upgrade
Shares Outstanding (Diluted),130,135,141,147,153,160,167,176,185,189,194,195,200,218,228,238,247,255,264,269,269,269,274,285,296,301,316,328,343,361,375,387,405,413,423,430,435,446,445,448,Upgrade
Shares Change,-15.03%,-15.63%,-15.57%,-16.48%,-17.30%,-15.34%,-13.92%,-9.74%,-7.50%,-13.30%,-14.91%,-18.07%,-19.03%,-14.51%,-13.64%,-11.52%,-8.18%,-5.20%,-3.65%,-5.61%,-9.12%,-10.63%,-13.29%,-13.11%,-13.70%,-16.62%,-15.73%,-15.25%,-15.31%,-12.59%,-11.35%,-10.00%,-6.90%,-7.40%,-4.94%,-4.02%,-5.02%,-6.30%,-13.93%,-,Upgrade
EPS (Basic),0.87,0.83,0.75,1.23,1.69,0.03,1.05,1.07,2.02,0.98,1.08,0.65,-0.53,0.78,0.64,0.65,0.52,0.29,0.44,0.31,0.48,-0.29,0.65,0.40,0.31,0.50,0.74,0.39,0.53,0.76,0.64,0.48,0.73,0.62,0.87,0.72,0.50,0.62,0.58,1.22,Upgrade
EPS (Diluted),0.86,0.82,0.75,1.22,1.67,0.03,1.04,1.05,2.00,0.97,1.07,0.64,-0.53,0.77,0.63,0.64,0.52,0.28,0.43,0.31,0.47,-0.28,0.64,0.39,0.30,0.49,0.73,0.38,0.53,0.75,0.63,0.47,0.72,0.61,0.85,0.71,0.49,0.60,0.57,1.20,Upgrade
EPS Growth,-48.50%,2633.33%,-27.88%,16.19%,-16.50%,-96.91%,-2.80%,64.06%,-,25.97%,69.84%,0%,-,175.00%,46.51%,106.45%,10.64%,-,-32.81%,-20.51%,56.67%,-,-12.33%,2.63%,-43.40%,-34.67%,15.87%,-19.15%,-26.39%,22.95%,-25.88%,-33.80%,46.94%,1.67%,49.12%,-40.83%,-33.78%,-,-,-,Upgrade
Free Cash Flow Per Share,1.12,1.56,0.49,0.95,-0.72,1.06,1.22,0.89,0.98,0.91,1.15,0.73,2.27,0.87,1.37,1.42,0.77,1.93,0.67,0.75,1.08,0.93,1.06,0.97,1.24,0.80,1.11,1.33,1.01,1.26,1.09,1.46,1.25,0.12,1.21,1.31,1.31,1.31,1.10,0.97,Upgrade
Dividend Per Share,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.160,0.150,0.150,0.150,-,-,-,-,Upgrade
Dividend Growth,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,0%,6.67%,6.67%,6.67%,-,-,-,-,-,-,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,42.86%,36.19%,37.85%,55.84%,61.03%,-1.90%,46.61%,48.10%,64.19%,45.97%,51.90%,43.70%,-100.77%,47.30%,41.67%,43.40%,38.32%,28.84%,34.51%,35.09%,35.76%,38.24%,52.44%,42.16%,36.62%,48.30%,61.10%,46.61%,53.08%,64.29%,62.19%,53.44%,66.90%,63.91%,72.67%,64.51%,47.27%,50.52%,58.70%,74.84%,Upgrade
Profit Margin,33.04%,33.33%,29.01%,41.19%,46.88%,-2.32%,36.65%,37.07%,49.07%,36.35%,41.48%,32.13%,-81.54%,37.15%,32.66%,34.23%,29.91%,19.41%,26.76%,25.78%,27.81%,-17.65%,34.31%,27.45%,22.86%,29.14%,37.28%,28.28%,33.83%,40.63%,38.79%,32.97%,41.30%,40.06%,46.50%,39.51%,28.50%,39.11%,38.58%,50.14%,Upgrade
Free Cash Flow Margin,43.15%,65.71%,18.78%,31.81%,-20.04%,35.44%,42.58%,30.86%,23.74%,33.60%,44.29%,36.50%,348.46%,40.60%,69.59%,74.72%,43.93%,130.73%,40.61%,61.49%,62.69%,51.26%,55.36%,66.91%,92.73%,46.51%,55.59%,97.06%,63.93%,67.11%,66.12%,100.72%,70.58%,7.79%,65.03%,71.89%,74.30%,84.15%,72.31%,39.61%,Upgrade
Effective Tax Rate,22.92%,7.89%,23.36%,26.23%,23.19%,-,21.36%,22.92%,23.55%,20.94%,20.08%,26.47%,-,21.46%,21.62%,21.13%,21.95%,32.71%,22.45%,26.55%,22.22%,146.15%,34.57%,34.88%,37.59%,39.67%,38.99%,39.32%,36.27%,36.81%,37.80%,38.31%,38.27%,37.47%,35.78%,38.35%,38.31%,32.75%,34.34%,35.51%,Upgrade
EBITDA,144,114,137,244,332,-9,220,240,484,234,259,170,-131,219,185,194,164,107,147,113,162,182,269,172,141,242,377,206,284,432,381,295,473,403,559,498,355,400,396,842,Upgrade
EBITDA Margin,42.86%,36.19%,37.85%,55.84%,61.03%,-1.90%,46.61%,48.10%,64.19%,45.97%,51.90%,43.70%,-100.77%,47.30%,41.67%,43.40%,38.32%,28.84%,34.51%,35.09%,35.76%,38.24%,52.44%,42.16%,36.62%,48.30%,61.10%,46.61%,53.08%,64.29%,62.36%,53.44%,66.90%,64.07%,72.41%,64.51%,47.27%,59.26%,59.91%,78.47%,Upgrade
EBIT,144,114,137,244,332,-9,220,240,484,234,259,170,-131,219,185,194,164,107,147,113,162,182,269,172,141,242,377,206,284,432,381,295,473,403,559,498,355,400,396,842,Upgrade
EBIT Margin,42.86%,36.19%,37.85%,55.84%,61.03%,-1.90%,46.61%,48.10%,64.19%,45.97%,51.90%,43.70%,-100.77%,47.30%,41.67%,43.40%,38.32%,28.84%,34.51%,35.09%,35.76%,38.24%,52.44%,42.16%,36.62%,48.30%,61.10%,46.61%,53.08%,64.29%,62.36%,53.44%,66.90%,64.07%,72.41%,64.51%,47.27%,59.26%,59.91%,78.47%,Upgrade
