Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+4 Quarters
Revenue,330,303,510,599,"1,052",625,860,574,"1,259",944,863,618,278,660,618,399,250,252,-,3.08,2.19,1.96,2.29,2.03,1.61,1.22,1.28,1.39,1.5,1.29,1.49,1.47,1.75,1.84,1.72,2.15,2.83,3.32,3.72,-0.97,Upgrade
Revenue Growth (YoY),-68.63%,-51.52%,-40.70%,4.36%,-16.44%,-33.79%,-0.35%,-7.12%,352.88%,43.03%,39.64%,54.89%,11.20%,161.90%,-,12867.18%,11299.91%,12750.59%,-,51.43%,36.21%,60.34%,78.12%,46.29%,7.33%,-5.34%,-13.71%,-5.51%,-14.29%,-29.90%,-13.54%,-31.63%,-38.25%,-44.45%,-53.77%,-,-30.89%,-27.59%,-49.25%,-,Upgrade
Cost of Revenue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-0.14,0.06,-0.19,0.05,0.07,0.09,-1.37,0.18,0.13,0.39,-0.76,-0.04,0.22,-0.54,-1.25,0.54,2.89,1.1,-4.24,-0.62,-4.21,Upgrade
Gross Profit,330,303,510,599,"1,052",625,860,574,"1,259",944,863,618,278,660,618,399,250,252,-,3.21,2.13,2.15,2.24,1.97,1.52,2.59,1.1,1.26,1.11,2.05,1.53,1.25,2.29,3.09,1.18,-0.74,1.73,7.56,4.34,3.24,Upgrade
"Selling, General & Admin",261,292,316,328,338,381,402,425,454,505,455,398,444,301,478,492,443,432,-,5.21,7.71,8.54,2.12,1.79,2.01,2.17,1.36,1.49,2.03,2.46,13.2,2.31,2.97,1.78,1.29,2.02,1.45,1.3,1.33,1.61,Upgrade
Other Operating Expenses,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38,-0.17,-4.48,-0.87,-1.54,-0.49,-0.35,-1.28,-0.04,0.11,-2.66,0.12,-3.34,0.14,-23.57,0.21,-4.61,0.32,0.34,Upgrade
Operating Expenses,261,292,316,328,338,381,402,425,454,505,455,398,444,301,478,492,443,432,-,5.21,7.71,8.16,1.95,-2.69,1.15,0.62,0.87,1.14,0.75,2.42,13.31,-0.36,3.1,-1.56,1.43,-21.56,1.66,-3.31,1.65,1.96,Upgrade
Operating Income,69,11,194,271,714,244,458,149,805,439,408,220,-166,359,140,-93,-193,-180,-,-2,-5.58,-6.01,0.29,4.66,0.37,1.97,0.23,0.12,0.37,-0.37,-11.79,1.6,-0.81,4.65,-0.25,20.82,0.07,10.87,2.69,1.28,Upgrade
Interest Expense / Income,110,103,104,111,106,115,118,119,126,134,128,127,192,-29,196,187,189,171,-,0,0,0,0.58,0.6,0.61,0.62,0.64,0.67,0.69,0.86,0.94,0.95,0.95,14.23,1.05,3.5,3.45,3.36,3.57,3.77,Upgrade
Other Expense / Income,-76,-82,-63,-45,-258,-87,-63,-549,-48,54,12,-18,-122,151,-164,-164,-149,-173,-,-,-,2.98,-38.7,25.38,-18.03,-139.04,16.24,-22.96,-55.88,-11.3,-8.8,74.14,-7.26,-,-,-,-,-,-,-,Upgrade
Pretax Income,35,-10,153,205,866,216,403,579,727,251,268,111,-236,237,108,-116,-233,-178,-,-2,-5.58,-8.99,38.41,-21.32,17.79,140.39,-16.65,22.41,55.55,10.07,-3.92,-73.48,5.5,-9.57,-1.3,17.32,-3.38,7.52,-0.88,-2.48,Upgrade
Income Tax,-2,-11,40,54,208,61,104,140,166,60,59,38,-68,-226,24,-29,-47,-42,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Net Income,37,1,113,151,658,155,299,439,561,191,209,73,-168,463,84,-87,-186,-136,-,-2,-5.58,-8.99,38.41,-21.32,17.79,140.39,-16.65,22.41,55.55,10.07,-3.92,-73.48,5.5,-9.57,-1.3,17.32,-3.38,7.52,-0.88,-2.48,Upgrade
Preferred Dividends,0,0,0,0,0,-1,29,4,5,2,2,1,0,2,1,0,0,-1,-,0,0.2,4.55,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.25,0,0,0,9.46,0,0,0,Upgrade
Net Income Common,37,1,113,151,658,156,270,435,556,189,207,72,-168,461,83,-87,-186,-135,-,-2,-5.78,-13.54,33.91,-25.82,13.29,135.89,-21.15,17.91,51.05,5.57,-8.42,-77.98,1.25,-9.57,-1.3,17.32,-12.84,7.52,-0.88,-2.48,Upgrade
Net Income Growth,-94.38%,-99.36%,-58.15%,-65.29%,18.35%,-17.46%,30.43%,504.17%,-,-59.00%,149.40%,-,-,-,-,-,-,-,-,-,-,-,-,-,-73.97%,2340.48%,-,-,3974.22%,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Shares Outstanding (Basic),69,71,72,74,74,75,86,86,89,91,92,92,91,91,91,91,91,91,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,Upgrade
Shares Outstanding (Diluted),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,17,17,18,18,17,18,19,17,20,20,17,17,17,20,17,17,20,17,17,17,17,Upgrade
Shares Change,-6.11%,-6.07%,-16.83%,-14.20%,-17.53%,-17.31%,-6.38%,-6.34%,-1.82%,-0.26%,1.04%,1.01%,0.31%,0.30%,404.42%,430.22%,437.76%,412.28%,1.85%,1.69%,-5.12%,-7.07%,5.13%,-14.46%,-10.24%,13.33%,0.18%,17.33%,0.63%,0.55%,0.48%,-17.12%,17.97%,0.24%,0.31%,21.56%,0.21%,0.19%,0.19%,0.19%,Upgrade
EPS (Basic),0.54,0.13,1.59,2.08,8.91,2.35,3.42,5.05,6.22,2.08,2.26,0.78,-1.84,5.07,0.91,-0.96,-2.05,-1.48,-,-0.12,-0.36,-0.36,0.72,-1.56,0.24,2.76,-1.20,0.48,1.32,0.36,-0.48,-4.68,-,-0.60,-0.12,1.08,-0.72,0.48,-,-0.12,Upgrade
EPS (Diluted),0.52,0.13,1.55,2.03,8.59,2.30,3.29,4.85,5.92,2.00,2.18,0.77,-1.84,5.03,0.90,-0.96,-2.05,-1.45,-,-0.12,-0.36,-0.36,0.72,-1.56,0.24,2.52,-1.20,0.36,1.20,0.36,-0.48,-4.68,-,-0.48,-0.12,0.84,-0.72,0.48,-,-0.12,Upgrade
EPS Growth,-93.95%,-94.35%,-52.89%,-58.14%,45.10%,15.00%,50.92%,529.87%,-,-60.24%,142.22%,-,-,-,-,-,-,-,-,-,-,-,-,-,-80.00%,600.00%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
