Metrics,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,+47 Quarters
Revenue,"12,226","15,563","10,925","11,263","11,281","10,941","10,712","10,228","10,812","11,844","10,665","10,528","10,609","10,340","10,499","10,228","9,998","10,136","9,899","9,482","9,375","9,323","9,286","8,473","9,120","8,745","8,701","8,259","8,610","8,047","8,006","7,759","7,614","7,452","7,509","7,435","7,565","7,000","7,085","6,607",Upgrade
Revenue Growth (YoY),8.38%,42.24%,1.99%,10.12%,4.34%,-7.62%,0.44%,-2.85%,1.91%,14.55%,1.58%,2.93%,6.11%,2.01%,6.06%,7.87%,6.65%,8.72%,6.60%,11.91%,2.80%,6.61%,6.72%,2.59%,5.92%,8.67%,8.68%,6.44%,13.08%,7.98%,6.62%,4.36%,0.65%,6.46%,5.98%,12.53%,15.20%,-15.79%,21.30%,14.90%,Upgrade
Gross Profit,"12,226","15,563","10,925","11,263","11,281","10,941","10,712","10,228","10,812","11,844","10,665","10,528","10,609","10,340","10,499","10,228","9,998","10,136","9,899","9,482","9,375","9,323","9,286","8,473","9,120","8,745","8,701","8,259","8,610","8,047","8,006","7,759","7,614","7,452","7,509","7,435","7,565","7,000","7,085","6,607",Upgrade
"Selling, General & Admin","5,072","5,035","4,618","4,541","4,405","4,437","4,131","4,234","4,281","4,295","4,076","4,028","4,122","3,746","4,074","4,061","4,078","4,072","3,867","3,631","3,642","3,602","3,677","3,636","3,734","3,618","3,479","3,488","3,457","3,414","3,373","3,360","3,267","3,292","3,160","3,061","3,044","3,039","2,910","2,885",Upgrade
Other Operating Expenses,"4,910","2,233","2,658","2,111","2,390","2,160","2,284","1,559","2,596","2,044","4,224","4,982","3,044","3,393","2,667","2,488","3,329","2,648","2,452","2,320","2,487","2,472","2,202","2,188","2,370","2,363","2,409","2,362","2,493","2,643","1,956","2,284","1,959","2,130","1,989","2,019","2,191","2,188","2,478","1,773",Upgrade
Operating Expenses,"9,982","7,268","7,276","6,652","6,795","6,597","6,415","5,793","6,877","6,339","8,300","9,010","7,166","7,139","6,741","6,549","7,407","6,720","6,319","5,951","6,129","6,074","5,879","5,824","6,104","5,981","5,888","5,850","5,950","6,057","5,329","5,644","5,226","5,422","5,149","5,080","5,235","5,227","5,388","4,658",Upgrade
Operating Income,"2,244","8,295","3,649","4,611","4,486","4,344","4,297","4,435","3,935","5,505","2,365","1,518","3,443","3,201","3,758","3,679","2,591","3,416","3,580","3,531","3,246","3,249","3,407","2,649","3,016","2,764","2,813","2,409","2,660","1,990","2,677","2,115","2,388","2,030","2,360","2,355","2,330","1,773","1,697","1,949",Upgrade
Other Expense / Income,-285,327,-268,-202,-231,-347,-170,-222,-169,564,-328,-247,-205,-301,-303,-266,-304,-217,-212,-113,-129,-68,-93,-83,-84,-65,-92,-81,-80,-79,-63,-60,-63,-59,-50,-54,-50,-54,-49,-31,Upgrade
Pretax Income,"2,529","7,968","3,917","4,813","4,717","4,691","4,467","4,657","4,104","4,941","2,693","1,765","3,648","3,502","4,061","3,945","2,895","3,633","3,792","3,644","3,375","3,317","3,500","2,732","3,100","2,829","2,905","2,490","2,740","2,069","2,740","2,175","2,451","2,089","2,410","2,409","2,380","1,827","1,746","1,980",Upgrade
Income Tax,947,"1,297",703,"1,002",984,910,922,962,827,-202,445,250,659,646,813,773,503,691,705,746,"1,040",640,760,257,596,555,576,466,546,259,502,344,418,370,330,447,365,238,249,289,Upgrade
Net Income,"1,582","6,671","3,214","3,811","3,733","3,781","3,545","3,695","3,277","5,143","2,248","1,515","2,989","2,856","3,248","3,172","2,392","2,942","3,087","2,898","2,335","2,677","2,740","2,475","2,504","2,274","2,329","2,024","2,194","1,810","2,238","1,831","2,033","1,719","2,080","1,962","2,015","1,589","1,497","1,691",Upgrade
Preferred Dividends,83,107,43,66,43,63,56,65,65,64,68,68,67,68,62,62,60,51,59,52,52,50,47,48,48,43,36,37,25,26,25,24,24,32,25,40,46,49,38,49,Upgrade
Net Income Common,"1,499","6,564","3,171","3,745","3,690","3,718","3,489","3,630","3,212","5,079","2,180","1,447","2,922","2,788","3,186","3,110","2,350","2,909","3,046","2,864","2,301","2,662","2,722","2,455","2,485","2,260","2,322","2,015","2,198","1,813","2,241","1,835","2,036","1,714","2,082","1,948","1,996","1,567","1,485","1,668",Upgrade
Net Income Growth,-59.38%,76.55%,-9.11%,3.17%,14.88%,-26.80%,60.05%,150.86%,9.92%,82.17%,-31.58%,-53.47%,24.34%,-4.16%,4.60%,8.59%,2.13%,9.28%,11.90%,16.66%,-7.40%,17.79%,17.23%,21.84%,13.06%,24.66%,3.61%,9.81%,7.96%,5.78%,7.64%,-5.80%,2.00%,9.38%,40.20%,16.79%,15.04%,1.95%,-10.22%,1.46%,Upgrade
