Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,151.22,182.09,169.89,173.49,158.28,175.74,186.28,196.43,179.51,191.66,165.23,139.04,103.72,161.42,175.61,163.87,148.69,127.85,122.51,146.62,120.22,84.76,83.02,81.78,83.28,72.92,83.51,81.47,77.04,77.61,78.11,76.28,75.27,73.47,79,78.5,77.55,45.79,45.27,47.7,Upgrade
Revenue Growth (YoY),-4.46%,3.61%,-8.80%,-11.68%,-11.82%,-8.30%,12.74%,41.28%,73.07%,18.73%,-5.91%,-15.16%,-30.25%,26.26%,43.34%,11.77%,23.69%,50.85%,47.57%,79.28%,44.34%,16.24%,-0.58%,0.38%,8.10%,-6.05%,6.91%,6.80%,2.35%,5.64%,-1.13%,-2.82%,-2.93%,60.46%,74.49%,64.55%,70.29%,-4.00%,-3.39%,5.21%,Upgrade
Gross Profit,151.22,182.09,169.89,173.49,158.28,175.74,186.28,196.43,179.51,191.66,165.23,139.04,103.72,161.42,175.61,163.87,148.69,127.85,122.51,146.62,120.22,84.76,83.02,81.78,83.28,72.92,83.51,81.47,77.04,77.61,78.11,76.28,75.27,73.47,79,78.5,77.55,45.79,45.27,47.7,Upgrade
"Selling, General & Admin",76.4,75.71,72.53,72.47,75.03,76.24,71.17,68.96,70.95,74.84,65.88,65.56,67.04,57.47,69.1,69.73,66.53,42.87,57.88,59.41,56.9,39.23,41.99,43.59,46.1,35.49,44.8,43.51,42.56,38.8,41.1,41.23,41.74,42.19,39.63,41.01,41.7,29.83,24.41,24.86,Upgrade
Other Operating Expenses,31.87,24.08,27.4,26.3,30.29,43.71,24.18,23.01,26.3,26.02,27.34,26.95,28.61,36.85,26.19,35.88,40.2,31.66,18.47,25.73,44.85,18.56,13.21,13.99,11.29,11.16,12.12,11.74,11.71,15.68,12.22,14.01,12.1,10.37,19.78,17.96,25.58,5.31,9.72,9.42,Upgrade
Operating Expenses,108.27,99.79,99.92,98.77,105.32,119.94,95.34,91.97,97.24,100.86,93.22,92.51,95.65,94.32,95.29,105.61,106.73,74.53,76.35,85.14,101.74,57.8,55.2,57.58,57.4,46.65,56.91,55.25,54.27,54.48,53.33,55.24,53.84,52.55,59.41,58.97,67.29,35.13,34.13,34.28,Upgrade
Operating Income,42.95,82.3,69.96,74.73,52.96,55.8,90.93,104.46,82.27,90.8,72.01,46.53,8.07,67.11,80.32,58.26,41.97,53.32,46.16,61.48,18.47,26.96,27.82,24.21,25.89,26.26,26.59,26.22,22.77,23.14,24.78,21.04,21.43,20.92,19.58,19.53,10.26,10.65,11.14,13.42,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,14.7,20.81,-,10.31,-,0.04,16.36,0.09,0.09,0.19,0.57,2.47,-0.06,-0.09,-0.24,-0.47,-,-1.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,42.95,82.3,69.96,74.73,52.96,55.8,90.93,104.46,67.57,69.99,72.01,36.22,8.07,67.06,63.96,58.18,41.88,53.13,45.6,59.01,18.54,27.05,28.06,24.68,25.89,27.84,26.59,26.22,22.77,23.14,24.78,21.04,21.43,20.92,19.58,19.53,10.26,10.65,11.14,13.42,Upgrade
Income Tax,7.29,11.78,11.89,12.5,9.27,8.02,16.37,19.07,11.38,10.56,11.01,5.51,0.99,11.23,10.72,9.36,6.25,9.04,7.4,11.68,1.9,11.87,7.4,6.73,6.77,7.06,6.19,6.88,5.81,5.32,6.57,5.69,5.73,5.95,4.77,4.86,2.55,2.68,3.2,3.96,Upgrade
