Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+59 Quarters
Revenue,9.41,9.8,13.61,6.94,11.13,14.96,9.56,22.27,9.37,10.89,10.65,7.9,7.3,9.35,6.35,5.66,9.39,6.52,5.88,6.77,6.82,11.06,5.49,6.07,14.86,4.32,4.21,8.61,5.24,6.55,5.71,5.4,5.8,6.65,3.72,3.36,3.67,3.45,1.56,1.01,Upgrade
Revenue Growth (YoY),-15.45%,-34.49%,42.41%,-68.82%,18.76%,37.35%,-10.21%,181.74%,28.36%,16.45%,67.70%,39.75%,-22.25%,43.49%,7.90%,-16.43%,37.67%,-41.08%,7.24%,11.41%,-54.10%,155.98%,30.27%,-29.46%,183.88%,-34.04%,-26.20%,59.43%,-9.74%,-1.50%,53.50%,60.60%,58.15%,92.89%,138.64%,232.97%,753.02%,491.42%,2785.19%,-,Upgrade
Gross Profit,9.41,9.8,13.61,6.94,11.13,14.96,9.56,22.27,9.37,10.89,10.65,7.9,7.3,9.35,6.35,5.66,9.39,6.52,5.88,6.77,6.82,11.06,5.49,6.07,14.86,4.32,4.21,8.61,5.24,6.55,5.71,5.4,5.8,6.65,3.72,3.36,3.67,3.45,1.56,1.01,Upgrade
"Selling, General & Admin",2.54,2.44,4.35,3.02,3.16,3.8,3.58,3.36,2.89,2.33,2.53,2.65,3.04,2.13,2.72,1.32,1.26,1.23,1.25,1.18,1.22,1.01,1.48,0.95,0.66,0.5,0.62,0.79,0.93,0.76,0.46,0.95,1.22,0.73,1.13,0.74,0.67,0.47,0.46,0.42,Upgrade
Research & Development,0.72,1.78,1.79,1.48,1.9,1.77,2.49,1.54,1.55,0.96,1.18,1.01,1.15,0.89,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Operating Expenses,0.65,4.13,0.63,0.63,0.7,0.76,0.81,0.81,1.68,2.46,2.68,3.44,3.67,6.19,0.36,0.01,0.61,0.08,12.8,0,1.18,8.51,0,0,0,0.83,0.31,8.25,0.34,-3.11,11.36,2.59,0,0,0,0,0,0,0,0,Upgrade
Operating Expenses,3.91,8.34,6.78,5.12,5.77,6.32,6.88,5.71,6.12,5.75,6.39,7.1,7.86,9.21,3.36,1.32,1.88,1.31,14.05,1.18,2.4,9.51,1.48,0.95,0.66,1.33,0.93,9.04,1.27,-2.35,11.82,3.54,1.22,0.73,1.13,0.74,0.67,0.47,0.46,0.42,Upgrade
Operating Income,5.5,1.46,6.84,1.82,5.37,8.64,2.68,16.55,3.26,5.14,4.26,0.8,-0.56,0.15,2.99,4.33,7.51,5.21,-8.17,5.59,4.42,1.55,4,5.12,14.2,2.99,3.28,-0.43,3.97,8.9,-6.11,1.86,4.58,5.92,2.59,2.62,3,2.98,1.1,0.59,Upgrade
Interest Expense / Income,0.18,0.1,0.08,0.08,0.08,0.08,0.05,0.09,0.15,0.09,0.1,0.16,0.1,0.08,0.08,0.08,0.1,0.08,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.03,0.14,0.22,0.19,0.21,0,0,Upgrade
Other Expense / Income,0.8,5.74,-1.8,0.99,0.72,0.12,-0.13,-1.04,-1.22,1.74,0.27,0.77,2.75,-0.56,-0.64,-0.75,-0.26,0.89,-0.83,0.78,-0.18,0.31,0.19,0.31,5.26,0.91,0.16,0.62,0.87,7.49,2.79,2.24,0.44,0.51,1.51,0.41,0.65,0.83,0.46,0.2,Upgrade
