Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Revenue,"2,049","2,132","2,012","1,836","1,834","2,035","2,067","2,064","2,098","1,982","1,907","1,365","1,260","2,102","1,848","1,820","2,093","1,560","1,522","1,749","1,892","1,464","2,464","1,451","1,382","1,470","1,667","1,410","1,421","1,909","1,458","1,364","1,408","1,436","1,352","1,560","1,388","1,550","1,563","1,876",Upgrade
Revenue Growth (YoY),11.72%,4.77%,-2.66%,-11.05%,-12.58%,2.67%,8.39%,51.21%,66.51%,-5.71%,3.19%,-25.00%,-39.80%,34.74%,21.42%,4.06%,10.62%,6.56%,-38.23%,20.54%,36.90%,-0.41%,47.81%,2.91%,-2.74%,-23.00%,14.33%,3.37%,0.92%,32.94%,7.84%,-12.56%,1.44%,-7.35%,-13.50%,-16.84%,-11.54%,-8.98%,3.58%,24.90%,Upgrade
Gross Profit,"2,049","2,132","2,012","1,836","1,834","2,035","2,067","2,064","2,098","1,982","1,907","1,365","1,260","2,102","1,848","1,820","2,093","1,560","1,522","1,749","1,892","1,464","2,464","1,451","1,382","1,470","1,667","1,410","1,421","1,909","1,458","1,364","1,408","1,436","1,352","1,560","1,388","1,550","1,563","1,876",Upgrade
"Selling, General & Admin","1,275","1,161","1,113","1,061","1,171","1,153","1,120","1,100","1,150","1,167","1,097","1,059","1,134","1,093","1,086","1,171","1,047",866,941,971,981,830,943,924,956,787,943,946,951,922,903,909,887,880,851,917,919,952,926,"1,002",Upgrade
Other Operating Expenses,56,57,54,51,51,54,52,53,65,69,64,62,66,68,73,72,50,108,31,30,29,34,32,33,30,31,30,37,35,39,40,38,36,37,37,37,31,37,33,33,Upgrade
Operating Expenses,"1,331","1,218","1,167","1,112","1,222","1,207","1,172","1,153","1,215","1,236","1,161","1,121","1,200","1,161","1,159","1,243","1,097",974,972,"1,001","1,010",864,975,957,986,818,973,983,986,961,943,947,923,917,888,954,950,989,959,"1,035",Upgrade
Operating Income,718,914,845,724,612,828,895,911,883,746,746,244,60,941,689,577,996,586,550,748,882,600,"1,489",494,396,652,694,427,435,948,515,417,485,519,464,606,438,561,604,841,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-4,-,-,-,-6,-,-,-,-,1,-1,-,-,Upgrade
Pretax Income,718,914,845,724,612,828,895,911,883,746,746,244,60,941,689,577,996,586,550,748,882,600,"1,489",494,396,652,694,431,435,948,515,423,485,519,464,606,437,562,604,841,Upgrade
Income Tax,160,177,192,162,118,165,191,202,189,142,165,49,14,207,140,124,221,130,114,146,181,105,475,127,91,275,178,103,109,292,134,108,124,134,124,167,119,159,183,250,Upgrade
