Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+43 Quarters
Revenue,"671,529","630,028","707,003","657,813","652,252","626,579","632,721","608,813","627,014","580,956","547,097","537,641","595,950","582,340","586,996","548,449","638,709","534,141","658,097","603,917","667,889","677,086","725,499","792,297","752,890","704,644","633,180","587,945","572,122","626,886","564,070","606,124","602,243","616,405","530,300","425,335","436,406","329,783","333,031","276,072",Upgrade
Revenue Growth (YoY),2.96%,0.55%,11.74%,8.05%,4.03%,7.85%,15.65%,13.24%,5.21%,-0.24%,-6.80%,-1.97%,-6.69%,9.02%,-10.80%,-9.18%,-4.37%,-21.11%,-9.29%,-23.78%,-11.29%,-3.91%,14.58%,34.76%,31.60%,12.40%,12.25%,-3.00%,-5.00%,1.70%,6.37%,42.51%,38.00%,86.91%,59.23%,54.07%,60.85%,21.08%,29.04%,10.12%,Upgrade
Cost of Revenue,"405,915","346,807","468,896","418,421","420,613","384,221","397,124","364,481","410,656","361,783","336,786","347,705","377,235","355,801","356,398","325,793","412,088","329,362","425,403","380,582","458,898","461,684","504,095","569,025","531,045","490,675","424,052","377,994","399,917","436,499","359,523","364,058","371,906","391,647","342,427","231,822","266,007","268,619","132,133","81,419",Upgrade
Gross Profit,"265,614","283,221","238,107","239,392","231,639","242,358","235,597","244,332","216,358","219,173","210,311","189,936","218,715","226,539","230,598","222,656","226,621","204,779","232,694","223,335","208,991","215,402","221,404","223,272","221,845","213,969","209,128","209,951","172,205","190,387","204,547","242,066","230,337","224,758","187,873","193,513","170,399","61,164","200,898","194,653",Upgrade
"Selling, General & Admin","147,119","144,333","135,872","132,082","144,258","132,640","123,799","122,085","121,867","116,309","110,252","108,367","122,445","116,563","109,783","111,408","116,944","109,438","105,490","105,156","116,327","105,968","103,337","105,962","111,466","103,581","101,097","102,602","105,739","100,609","101,974","114,370","120,933","109,809","103,809","93,265","92,340","86,578","77,977","59,956",Upgrade
Other Operating Expenses,539,"7,587","1,571",356,"19,867","17,544","2,362",-168,"8,284","2,838","1,257","6,662","11,321","5,669","5,873","4,736","10,600","6,610","1,698","6,035","8,897","5,887","1,955","6,051","9,522","10,412","5,612","1,859","11,982","1,005","9,257",-808,"39,983","19,345","9,849","1,015","9,156","-98,810","50,096","55,816",Upgrade
Operating Expenses,"147,658","151,920","137,443","132,438","164,125","150,184","126,161","121,917","130,151","119,147","111,509","115,029","133,766","122,232","115,656","116,144","127,544","116,048","107,188","111,191","125,224","111,855","105,292","112,013","120,988","113,993","106,709","104,461","117,721","101,614","111,231","113,562","160,916","129,154","113,658","94,280","101,496","-12,232","128,073","115,772",Upgrade
Operating Income,"117,956","131,301","100,664","106,954","67,514","92,174","109,436","122,415","86,207","100,026","98,802","74,907","84,949","104,307","114,942","106,512","99,077","88,731","125,506","112,144","83,767","103,547","116,112","111,259","100,857","99,976","102,419","105,490","54,484","88,773","93,316","128,504","69,421","95,604","74,215","99,233","68,903","73,396","72,825","78,881",Upgrade
Interest Expense / Income,"38,987","37,158","29,575","21,898","17,774","17,026","16,513","16,919","17,257","18,650","19,480","22,681","25,132","23,763","24,077","26,166","25,961","25,528","21,699","20,149","20,009","18,885","18,822","19,099","18,955","18,607","17,286","18,062","18,796","18,167","17,835","18,023","17,803","18,119","18,001","18,724","19,577","21,114","19,433","22,844",Upgrade
Other Expense / Income,"-3,403","-23,547","-6,835","2,467","-137,357","-22,402","-27,157","10,824","-7,900","7,619","14,022","-14,998","-1,752","-40,309","-37,084","-17,820","-26,973","-9,768","-4,700","-18,874","-7,964","-21,482","-17,509","-42,222","-8,046","-31,515","-13,522","-28,363","-17,940","-12,313","-47,786","-10,186","-2,699","4,110","-37,621","-21,969","-56,092","34,173","-5,268","-9,924",Upgrade
