Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+66 Quarters
Revenue,"1,740","1,929","1,984","1,539","1,588","1,758","1,754","1,531","1,509","1,713","1,556","1,445","1,055",106,"2,123","1,960","2,024","1,690","2,008","1,833","1,619","1,808","1,835","1,646","1,576","1,737","1,705","1,581","1,475","1,618","1,687","1,543","1,297","1,549","1,581","1,392","1,211","1,373","1,443","1,139",Upgrade
Revenue Growth (YoY),9.57%,9.73%,13.11%,0.52%,5.24%,2.63%,12.72%,5.95%,43.03%,1516.04%,-26.71%,-26.28%,-47.88%,-93.73%,5.73%,6.93%,25.02%,-6.53%,9.43%,11.36%,2.73%,4.09%,7.62%,4.11%,6.85%,7.35%,1.07%,2.46%,13.72%,4.45%,6.70%,10.85%,7.10%,12.82%,9.56%,22.21%,5.49%,13.66%,-6.18%,1.33%,Upgrade
Cost of Revenue,"1,293","1,413","1,621","1,206","1,107","1,182","1,371","1,104","1,047","1,220","1,369","1,180","1,127",462,"1,644","1,488","1,402","1,477","1,528","1,364","1,215","1,323","1,573","1,231","1,153","1,207","1,318","1,267","1,152","1,250","1,400","1,123","1,105","1,184","1,280","1,107",907,961,"1,123",848,Upgrade
Gross Profit,447,516,363,333,481,576,383,427,462,493,187,265,-72,-356,479,472,622,213,480,469,404,485,262,415,423,530,387,314,323,368,287,420,192,365,301,285,304,412,320,291,Upgrade
"Selling, General & Admin",69,68,72,57,58,68,55,77,64,87,89,60,43,-230,231,137,138,179,169,139,167,154,167,136,138,150,152,123,114,109,142,146,118,132,119,117,105,128,138,123,Upgrade
Other Operating Expenses,95,82,62,47,39,40,37,39,39,38,34,42,53,71,54,59,55,57,52,54,48,44,45,51,41,42,38,36,35,32,28,28,24,22,19,21,20,21,22,24,Upgrade
Operating Expenses,164,150,134,104,97,108,92,116,103,125,123,102,96,-159,285,196,193,236,221,193,215,198,212,187,179,192,190,159,149,141,170,174,142,154,138,138,125,149,160,147,Upgrade
Operating Income,283,366,229,229,384,468,291,311,359,368,64,163,-168,-197,194,276,429,-23,259,276,189,287,50,228,244,338,197,155,174,227,117,246,50,211,163,147,179,263,160,144,Upgrade
Interest Expense / Income,19,20,19,23,23,23,24,23,24,24,24,23,17,18,17,17,16,16,15,16,15,20,21,23,21,21,19,19,18,17,18,20,20,21,18,17,18,17,18,18,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-762,-152,-425,-76,-74,157,-398,-4,-1,-3,-6,-1,-2,-4,-,-,-,2,3,4,9,3,1,3,8,6,-2,-25,-23,4,7,15,-33,Upgrade
Pretax Income,264,346,210,206,361,445,267,"1,050",487,769,116,214,-342,183,181,260,416,-33,245,262,178,267,29,205,221,314,174,127,153,209,96,218,24,192,170,153,157,239,127,159,Upgrade
Income Tax,52,70,45,39,71,90,48,48,68,77,-48,37,-41,-28,34,50,87,-4,41,52,33,101,18,60,68,-71,65,73,52,80,33,77,5,65,54,47,54,81,44,49,Upgrade
Net Income,212,276,165,167,290,355,219,"1,002",419,692,164,177,-301,211,147,210,329,-29,204,210,145,166,11,145,153,385,109,54,101,129,63,141,19,127,116,106,103,158,83,110,Upgrade
