Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+2 Quarters
Revenue,26.24,23.07,22.62,26.42,20.24,19.63,19.03,18.04,16.91,14.22,13.51,11.22,11.17,13.62,13.79,15.77,15.39,12.27,14.78,14.71,15.03,15.95,14.29,13.74,13.67,12.94,12.06,11.43,11.42,11.72,10.64,10.94,9.76,9.3,7.79,7.76,7.7,8.35,7.43,7.52,Upgrade
Revenue Growth (YoY),29.66%,17.51%,18.89%,46.46%,19.71%,38.07%,40.84%,60.85%,51.32%,4.38%,-2.03%,-28.89%,-27.38%,10.98%,-6.72%,7.26%,2.40%,-23.05%,3.47%,6.99%,9.90%,23.25%,18.49%,20.23%,19.67%,10.40%,13.34%,4.48%,17.05%,26.06%,36.64%,40.99%,26.69%,11.31%,4.79%,3.19%,24.68%,-,-,-,Upgrade
Gross Profit,26.24,23.07,22.62,26.42,20.24,19.63,19.03,18.04,16.91,14.22,13.51,11.22,11.17,13.62,13.79,15.77,15.39,12.27,14.78,14.71,15.03,15.95,14.29,13.74,13.67,12.94,12.06,11.43,11.42,11.72,10.64,10.94,9.76,9.3,7.79,7.76,7.7,8.35,7.43,7.52,Upgrade
"Selling, General & Admin",10.7,9.97,9.96,9.76,9.12,8.7,9.04,9.06,8.58,12.67,8.92,8.88,8.99,8.44,8.12,8.02,8.21,7.96,8.16,7.96,8.46,7.59,7.2,6.72,6.98,7.23,6.65,6.36,6.29,6.82,6.35,6.55,6.27,6.28,4.87,5.25,5.36,5.44,4.95,4.63,Upgrade
Other Operating Expenses,1.99,2.5,1.07,1.18,0.8,0.98,1.33,1,1.06,1.04,0.81,0.85,0.67,0.79,0.55,0.73,0.77,0.84,0.71,0.81,0.75,0.99,0.93,0.86,1.26,0.54,0.83,0.86,0.79,0.87,0.81,0.83,0.7,2.06,0.66,0.65,0.68,1.64,0.38,0.51,Upgrade
Operating Expenses,12.69,12.47,11.03,10.94,9.93,9.68,10.37,10.05,9.64,13.7,9.73,9.72,9.66,9.22,8.67,8.76,8.98,8.8,8.87,8.76,9.2,8.58,8.13,7.58,8.23,7.77,7.48,7.22,7.08,7.68,7.16,7.38,6.97,8.34,5.53,5.9,6.04,7.08,5.33,5.13,Upgrade
Operating Income,13.55,10.59,11.59,15.48,10.31,9.95,8.66,7.99,7.27,0.51,3.78,1.49,1.51,4.4,5.12,7.02,6.41,3.48,5.91,5.94,5.82,7.37,6.16,6.16,5.44,5.17,4.58,4.22,4.34,4.04,3.48,3.56,2.79,0.96,2.26,1.86,1.66,1.28,2.1,2.39,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.04,0.03,0.03,0.03,0.03,0.03,0.03,0.03,-0.03,0.05,0.05,Upgrade
Pretax Income,13.55,10.59,11.59,15.48,10.31,9.95,8.66,7.99,7.27,0.51,3.78,1.49,1.51,4.4,5.12,7.02,6.41,3.48,5.91,5.94,5.82,7.37,6.16,6.16,5.44,5.17,4.58,4.22,4.34,4,3.45,3.53,2.76,0.93,2.23,1.84,1.64,1.3,2.05,2.34,Upgrade
Income Tax,3.17,2.57,2.42,3.46,2.1,2.14,1.8,1.76,1.58,0.18,0.79,0.28,0.15,0.92,1.03,1.44,1.33,0.22,1.06,1.23,1.22,5.28,1.9,2.39,1.74,1.85,1.44,1.32,1.35,1.42,1.23,1.28,0.92,0.23,0.77,0.64,0.54,-0.09,0.78,0.92,Upgrade
