Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,134.79,110.14,110.95,138.15,120.41,126.22,139.23,138.51,168.17,136.55,119.87,65.75,58.03,83.15,83.84,81.11,83.85,76.77,80.73,76.95,78.01,55.26,54.51,54.58,52.69,50.74,49.53,46.53,48.25,46.17,45.8,44.82,45.94,43.71,45.2,43.85,43.82,43.42,45.4,46.02,Upgrade
Revenue Growth (YoY),11.94%,-12.74%,-20.31%,-0.26%,-28.40%,-7.57%,16.15%,110.65%,189.79%,64.22%,42.98%,-18.93%,-30.79%,8.31%,3.85%,5.40%,7.48%,38.93%,48.11%,41.00%,48.06%,8.91%,10.04%,17.30%,9.21%,9.90%,8.15%,3.80%,5.04%,5.62%,1.32%,2.23%,4.82%,0.68%,-0.44%,-4.73%,0.36%,3.38%,3.67%,15.88%,Upgrade
Gross Profit,134.79,110.14,110.95,138.15,120.41,126.22,139.23,138.51,168.17,136.55,119.87,65.75,58.03,83.15,83.84,81.11,83.85,76.77,80.73,76.95,78.01,55.26,54.51,54.58,52.69,50.74,49.53,46.53,48.25,46.17,45.8,44.82,45.94,43.71,45.2,43.85,43.82,43.42,45.4,46.02,Upgrade
"Selling, General & Admin",53.12,51.97,52.29,51.5,51.15,54.13,52,51.72,48.3,47.97,47.85,46.08,38.4,37.34,36.78,35.48,35.97,33.8,33.41,34.19,33.27,28.94,24.24,24.04,23.59,23.91,23.35,22.74,24.05,23.84,23.11,23.14,22.69,22.88,21.88,21.81,21.63,22.71,21.44,21.14,Upgrade
Other Operating Expenses,13.19,12.41,13.49,13.5,10.99,12.02,11.18,11.25,19.87,13.69,13.08,39.36,9.35,8.74,8.15,8.41,8.22,8.87,8.99,10.89,16.37,6.12,6.95,8.83,6.39,6.63,5.98,8.13,8.27,3.16,6.52,6.34,6.55,7.6,6.75,12.33,5.92,6.59,5.45,6.37,Upgrade
Operating Expenses,66.31,64.38,65.78,64.99,62.15,66.14,63.18,62.98,68.17,61.66,60.94,85.44,47.75,46.08,44.93,43.89,44.19,42.67,42.39,45.08,49.64,35.06,31.19,32.87,29.98,30.54,29.33,30.87,32.32,27,29.63,29.48,29.24,30.48,28.63,34.14,27.55,29.3,26.89,27.51,Upgrade
Operating Income,68.48,45.76,45.17,73.16,58.26,60.08,76.05,75.53,100,74.89,58.93,-19.69,10.29,37.07,38.91,37.22,39.66,34.11,38.34,31.87,28.37,20.2,23.32,21.71,22.71,20.2,20.21,15.66,15.93,19.17,16.17,15.35,16.69,13.23,16.57,9.7,16.27,14.12,18.51,18.52,Upgrade
Pretax Income,68.48,45.76,45.17,73.16,58.26,60.08,76.05,75.53,100,74.89,58.93,-19.69,10.29,37.07,38.91,37.22,39.66,34.11,38.34,31.87,28.37,20.2,23.32,21.71,22.71,20.2,20.21,15.66,15.93,19.17,16.17,15.35,16.69,13.23,16.57,9.7,16.27,14.12,18.51,18.52,Upgrade
Income Tax,17.23,11.78,11.59,18.36,14.33,14.67,19.07,18.27,24.54,18.23,14.29,-5.35,0.3,8.61,9.53,8.95,9.34,8.54,9.11,7.47,6.71,11.93,8.23,6.97,7.6,6.88,6.73,5.01,5.12,6.37,5.18,5.01,5.47,4.09,5.43,2.72,5.35,4.51,6.42,6.35,Upgrade
Net Income,51.25,33.98,33.58,54.8,43.94,45.4,56.98,57.26,75.46,56.66,44.64,-14.34,9.99,28.46,29.38,28.28,30.32,25.57,29.23,24.4,21.67,8.27,15.09,14.74,15.11,13.32,13.47,10.65,10.81,12.8,11,10.33,11.23,9.15,11.14,6.98,10.93,9.61,12.09,12.16,Upgrade
