Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+29 Quarters
Revenue,154.99,145.51,126.72,121.42,133.03,161.43,139.27,134.52,153.37,169.42,123.99,114.75,75.95,100.86,138.19,140.35,158.75,62.26,32.55,88.08,0.14,124.54,236.15,121.48,163.51,188.74,145.55,87.81,166.28,73.75,-89.87,67.62,71.55,149.57,28.13,200.39,101.72,223.23,213.34,156.76,Upgrade
Revenue Growth (YoY),16.51%,-9.86%,-9.01%,-9.74%,-13.26%,-4.72%,12.33%,17.23%,101.94%,67.97%,-10.28%,-18.24%,-52.16%,62.00%,324.61%,59.34%,112491.49%,-50.01%,-86.22%,-27.49%,-99.91%,-34.02%,62.25%,38.34%,-1.66%,155.92%,-,29.86%,132.38%,-50.69%,-,-66.26%,-29.66%,-33.00%,-86.82%,27.83%,-40.51%,236.54%,0.07%,68.77%,Upgrade
Cost of Revenue,96.73,63.7,94.56,60.82,97.41,79.9,110.4,86.96,97.72,84.89,88.05,89.19,75.7,94.18,92.96,78.48,122.87,96.45,86.78,84.82,95.82,122.66,168.92,106.02,104.81,97.3,81.47,111.38,90.67,79.82,97.42,76.65,63.21,57.95,53.03,56.64,67.36,99.5,94.37,78.35,Upgrade
Gross Profit,58.26,81.82,32.16,60.6,35.62,81.52,28.87,47.56,55.65,84.53,35.93,25.55,0.25,6.68,45.23,61.87,35.89,-34.2,-54.24,3.27,-95.68,1.88,67.23,15.46,58.7,91.43,64.08,-23.57,75.61,-6.07,-187.29,-9.03,8.35,91.62,-24.9,143.74,34.36,123.73,118.97,78.41,Upgrade
"Selling, General & Admin",51.41,45.93,44.21,44.44,40.18,46.93,41.11,45.37,40.92,40.93,32.17,24.05,38.53,34.76,38.69,45.09,28.37,43.44,35.47,41.58,50.17,40.15,46.21,51.78,49.95,41.12,32.78,40.48,45.96,38.28,37.53,30.83,33,28.55,28.49,31.13,44,38.29,60.61,48.88,Upgrade
Other Operating Expenses,0.13,0.34,6.15,0.19,0.03,8.7,0.04,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Operating Expenses,51.54,46.27,50.36,44.63,40.21,55.63,41.15,45.37,43.87,40.93,32.17,24.05,38.53,34.76,38.69,45.09,28.37,43.44,35.47,41.58,50.17,40.15,46.21,51.78,49.95,41.12,32.78,40.48,45.96,38.28,37.53,30.83,33,28.55,28.49,31.13,44,38.29,60.61,48.88,Upgrade
Operating Income,6.72,35.55,-18.19,15.96,-4.59,25.9,-12.28,2.19,11.78,43.59,3.76,1.5,-38.29,-28.08,6.54,16.78,7.52,-77.63,-89.7,-38.31,-145.85,-38.28,21.02,-36.31,8.75,50.31,31.3,-64.04,29.65,-44.35,-224.82,-39.87,-24.66,63.07,-53.39,112.61,-9.64,85.44,58.37,29.54,Upgrade
Interest Expense / Income,0.78,0.79,1.09,1.17,1.15,1.58,1.58,1.56,1.54,1.58,1.58,1.56,1.56,1.58,1.58,1.56,1.54,1.58,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.17,-1.16,-0.62,-2.33,-0.2,1.08,-0.55,0.25,0.86,0.98,-0.79,0.77,-0.88,-3.91,-0.32,-0.39,2.17,-1.37,3.08,-0.2,1.51,1.74,0.89,Upgrade
