Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+41 Quarters
Revenue,24.94,22.03,22.6,17.23,19.21,19.98,17.68,16.41,14.39,13.47,13.84,14.48,13.74,15.44,14.87,14.35,17.66,23.11,26,15.79,16.46,21.87,16.23,16.23,16.04,15.9,13.22,14.93,14.92,20.85,12.9,13.7,12.51,8.03,11.04,10.47,13.2,6.44,9.76,15.14,Upgrade
Revenue Growth (YoY),29.84%,10.28%,27.84%,5.04%,33.49%,48.26%,27.76%,13.32%,4.74%,-12.74%,-6.90%,0.92%,-22.24%,-33.19%,-42.83%,-9.12%,7.33%,5.67%,60.16%,-2.77%,2.60%,37.53%,22.79%,8.71%,7.51%,-23.71%,2.52%,8.98%,19.30%,159.62%,16.78%,30.90%,-5.26%,24.73%,13.10%,-30.87%,1.98%,-15.07%,54.67%,158.56%,Upgrade
Cost of Revenue,0.6,1.17,1.52,0.98,1.06,0.98,1.24,0.76,1.01,0.86,1.45,0.85,1.18,1,1.38,0.92,1.18,1.01,1.61,1.29,1.4,1.9,2.23,1.62,2.48,1.96,2.25,2.37,2.64,2.37,2.93,2.28,2.47,2.25,2.09,1.81,2.1,0.64,2.61,2.32,Upgrade
Gross Profit,24.34,20.86,21.08,16.25,18.14,18.99,16.44,15.65,13.38,12.61,12.38,13.62,12.56,14.45,13.48,13.43,16.49,22.1,24.39,14.49,15.06,19.97,14.01,14.61,13.56,13.94,10.97,12.56,12.28,18.47,9.96,11.43,10.04,5.78,8.95,8.66,11.1,5.8,7.15,12.83,Upgrade
"Selling, General & Admin",5.07,5.45,4.51,3.81,3.68,3.93,4.15,3.46,3.29,3.77,3.51,2.85,2.9,3.3,6.99,2.5,2.78,3.58,3.65,3.04,2.81,3.56,3.2,2.88,3.13,3.36,2.38,2.76,2.33,2.45,2.38,2.03,1.81,1.47,1.41,1.4,1.27,1.14,0.99,1.14,Upgrade
Other Operating Expenses,-0.14,0.66,0.69,0.68,0.68,1.77,0.68,1.92,0.68,2.8,4.99,1.2,2.07,0.71,0.82,0.82,0.82,0.86,1.01,0.92,0.91,1.09,1.26,1.27,1.59,1.57,1.36,1.87,2.12,2.21,1.41,1.54,1.45,0.63,1.67,1.29,1.61,5.38,1.83,1.76,Upgrade
Operating Expenses,4.93,6.11,5.19,4.49,4.37,5.7,4.83,5.38,3.97,6.57,8.51,4.05,4.97,4,7.81,3.32,3.6,4.44,4.67,3.96,3.72,4.66,4.46,4.15,4.72,4.93,3.74,4.63,4.46,4.66,3.79,3.56,3.26,2.1,3.08,2.69,2.88,6.52,2.82,2.9,Upgrade
Operating Income,19.4,14.74,15.89,11.76,13.78,13.29,11.62,10.27,9.41,6.04,3.88,9.58,7.6,10.44,5.67,10.11,12.89,17.66,19.73,10.53,11.34,15.32,9.55,10.47,8.83,9.01,7.23,7.93,7.83,13.82,6.18,7.87,6.77,3.68,5.87,5.97,8.22,-0.72,4.33,9.92,Upgrade
Interest Expense / Income,17.97,11.71,8.04,6.78,3.94,5.7,5.66,5.36,5.23,5.2,5.11,4.89,6.02,5.61,6.51,6.21,6.39,6.77,6.39,6.35,5.35,5.16,5.71,5.84,5.44,2.89,3.49,4.32,4.77,3.14,4.75,2.99,3.94,4.14,2.58,2.34,2.17,1.7,2.33,1.43,Upgrade
Other Expense / Income,-15.37,-0.14,-10.58,-12.64,-16.44,-0.29,-6.95,-5.46,-2.81,-,-,-,-1.42,-5.67,-10.48,-,-,-2.9,-3.74,0.83,-,-9.39,0.58,0.58,-6.36,0.52,-1.21,-12.05,0.52,-2.65,-1.12,-3.35,0.31,-2.48,-0.01,-0.03,-0,-4.45,-1.4,4.54,Upgrade
Pretax Income,16.8,3.17,18.44,17.63,26.28,7.89,12.91,10.37,6.99,0.84,-1.23,4.69,2.99,10.5,9.64,3.9,6.49,13.8,17.07,3.35,6,19.56,3.26,4.05,9.75,5.6,4.95,15.66,2.53,13.32,2.54,8.22,2.52,2.02,3.31,3.66,6.05,2.03,3.41,3.96,Upgrade
Income Tax,0.01,-0.01,-0.08,0.02,0.01,0.04,-0.08,0.11,0,0.04,-0.07,0.1,0.01,0.06,-0.07,0.02,0.04,-0.12,-0.81,0.01,-0.01,3.91,-0.29,-0.06,2.46,-0.03,0.33,4.65,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Net Income,16.79,3.17,18.52,17.61,26.26,7.85,12.99,10.26,6.99,0.8,-1.16,4.59,2.98,10.45,9.71,3.89,6.45,13.91,17.88,3.34,6,15.65,3.55,4.11,7.29,5.62,4.62,11.01,2.53,13.32,2.54,8.22,2.52,2.02,3.31,3.66,6.05,2.03,3.41,3.96,Upgrade
Preferred Dividends,2.48,0.36,0.14,0.23,2.74,0.11,0.58,1.41,0.74,0,-0.02,0.76,0.66,0.74,1.98,0.75,1.5,0.76,2.88,0.74,0.77,1.63,0.55,0.47,1.47,0.75,0.51,2.25,0.07,1.24,0.31,0.9,0.03,0.03,0.03,0.25,0.74,0.02,0.37,0.51,Upgrade
Net Income Common,16.79,3.17,18.52,17.61,26.26,7.85,12.99,10.26,6.99,0.8,-1.16,4.59,2.98,10.45,9.71,3.89,6.45,13.91,17.88,3.34,6,14.02,2.99,3.64,5.82,4.87,4.12,8.76,2.46,12.09,2.23,7.32,2.5,1.99,3.27,3.41,5.3,2,3.04,3.45,Upgrade
Net Income Growth,-36.07%,-59.57%,42.56%,71.53%,275.58%,883.24%,-,123.71%,134.52%,-92.35%,-,18.07%,-53.78%,-24.92%,-45.71%,16.42%,7.45%,-0.74%,497.78%,-8.34%,3.22%,187.87%,-27.34%,-58.42%,136.19%,-59.71%,84.61%,19.67%,-1.40%,507.76%,-31.86%,114.59%,-52.91%,-0.77%,7.75%,-1.05%,-32.07%,79.58%,61.78%,2360.11%,Upgrade
Shares Outstanding (Basic),23,23,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,19,15,15,15,Upgrade
Shares Outstanding (Diluted),23,23,22,22,22,22,21,21,21,21,21,21,21,21,21,21,21,20,20,20,20,20,20,20,20,20,20,21,21,21,21,21,21,21,21,21,19,15,15,15,Upgrade
Shares Change,0.26%,0.21%,8.92%,9.04%,8.83%,8.90%,0.17%,0.05%,-0.10%,-0.41%,0.04%,0.20%,0.54%,1.15%,1.02%,0.82%,0.50%,0.46%,0.16%,0.12%,0.14%,-0.30%,-0.61%,-0.65%,-0.36%,-0.34%,-0.13%,-,-,-0.01%,-,-,5.86%,32.46%,40.87%,40.87%,33.07%,6.41%,-,26.99%,Upgrade
EPS (Basic),0.60,0.09,0.78,0.73,1.01,0.30,0.56,0.39,0.26,-,-0.09,0.18,0.12,0.47,0.38,0.15,0.23,0.65,0.73,0.12,0.26,0.68,0.15,0.18,0.29,0.26,0.21,0.44,0.12,0.41,0.12,0.35,0.12,0.12,0.18,0.15,0.29,0.15,0.23,0.26,Upgrade
EPS (Diluted),0.60,0.09,0.78,0.73,1.01,0.30,0.56,0.39,0.26,-,-0.09,0.18,0.12,0.47,0.38,0.15,0.23,0.65,0.73,0.12,0.26,0.68,0.15,0.18,0.29,0.26,0.21,0.44,0.12,0.41,0.12,0.35,0.12,0.12,0.18,0.15,0.29,0.15,0.23,0.26,Upgrade
