Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+70 Quarters
Revenue,10.21,10.15,9.9,10.08,9.3,10.1,9.3,9.39,8.86,8.57,9.11,8.85,9.12,11.01,10.83,10.71,12.66,13.64,14.14,14.09,14.84,14.5,15.3,16.24,15.6,17.27,18.49,19.97,17.03,15.55,18.55,19.47,19.76,17.96,17.87,17.91,15.09,15.7,17.09,26.74,Upgrade
Revenue Growth (YoY),9.85%,0.51%,6.48%,7.42%,4.98%,17.79%,2.10%,6.09%,-2.86%,-22.10%,-15.95%,-17.39%,-27.99%,-19.34%,-23.40%,-23.98%,-14.68%,-5.93%,-7.57%,-13.26%,-4.90%,-16.01%,-17.25%,-18.69%,-8.38%,11.05%,-0.34%,2.61%,-13.81%,-13.43%,3.85%,8.71%,30.93%,14.42%,4.56%,-33.04%,-37.05%,-45.47%,-44.09%,14.37%,Upgrade
Gross Profit,10.21,10.15,9.9,10.08,9.3,10.1,9.3,9.39,8.86,8.57,9.11,8.85,9.12,11.01,10.83,10.71,12.66,13.64,14.14,14.09,14.84,14.5,15.3,16.24,15.6,17.27,18.49,19.97,17.03,15.55,18.55,19.47,19.76,17.96,17.87,17.91,15.09,15.7,17.09,26.74,Upgrade
"Selling, General & Admin",5.92,5.92,6.05,5.57,5.85,6.02,4.92,3.92,5.91,6.07,6.15,5.72,6.65,6.68,6.67,8.48,11.75,9.64,10.63,10.61,11.12,11.09,11.67,12.26,12.82,12.81,13.77,13.7,13.06,12.38,13.04,13.62,13.61,12.41,12.2,12.47,11.15,11.39,12.93,15.84,Upgrade
Other Operating Expenses,1,0.88,0.89,0.88,1.05,0.88,0.75,1,1,0.85,0.84,0.89,0.85,0.87,0.57,1.18,1.25,1.23,1.07,1.21,1.32,2.12,4.07,2.46,0.95,1.86,1.87,1.86,1.42,1.48,1.32,1.53,1.56,1.51,1.54,1.74,1.41,1.48,1.6,1.68,Upgrade
Operating Expenses,6.92,6.8,6.94,6.45,6.9,6.9,5.67,4.92,6.91,6.92,6.99,6.6,7.51,7.55,7.24,9.66,13,10.88,11.7,11.82,12.44,13.21,15.73,14.72,13.77,14.67,15.63,15.56,14.49,13.86,14.36,15.15,15.17,13.91,13.74,14.21,12.55,12.87,14.53,17.52,Upgrade
Operating Income,3.29,3.35,2.96,3.63,2.4,3.2,3.63,4.46,1.95,1.66,2.12,2.24,1.61,3.45,3.6,1.05,-0.34,2.77,2.44,2.27,2.4,1.29,-0.43,1.52,1.84,2.6,2.86,4.42,2.55,1.69,4.19,4.32,4.59,4.05,4.13,3.69,2.54,2.83,2.56,9.22,Upgrade
Pretax Income,3.29,3.35,2.96,3.63,2.4,3.2,3.63,4.46,1.95,1.66,2.12,2.24,1.61,3.45,3.6,1.05,-0.34,2.77,2.44,2.27,2.4,1.29,-0.43,1.52,1.84,2.6,2.86,4.42,2.55,1.69,4.19,4.32,4.59,4.05,4.13,3.69,2.54,2.83,2.56,9.22,Upgrade
Income Tax,0.97,0.98,0.87,1.17,0.7,0.94,0.96,1.12,0.39,0.48,0.64,0.66,0.47,1.05,1.03,0.27,-0.19,0.81,0.62,0.87,0.67,2.07,-0.21,0.56,0.69,1.1,1.26,1.86,1.05,0.71,1.75,1.83,1.99,1.72,1.74,1.6,1.14,1.22,1.04,3.96,Upgrade
Net Income,2.32,2.37,2.09,2.46,1.7,2.26,2.67,3.34,1.56,1.18,1.49,1.58,1.15,2.4,2.56,0.79,-0.15,1.96,1.82,1.4,1.73,-0.78,-0.23,0.96,1.15,1.5,1.59,2.56,1.49,0.98,2.44,2.49,2.6,2.33,2.39,2.09,1.4,1.6,1.51,5.26,Upgrade
