Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+46 Quarters
Revenue,"1,344.36","1,447.77","1,227.68","1,198.22","1,261.79","1,393.33","1,337.36","1,340.72","1,250.31","1,277.41","1,250.32","1,204.08","1,110.14","1,337.38","1,289.13","1,285.71","1,261.21","1,246.74","1,329.34","1,254.15","1,260.18","1,358.62","1,123.74","1,100.71","1,008.53",999.54,"1,062.49","1,058.84",884.79,970.67,"1,176.23","1,022.13",961.28,"1,036.07","1,117.85","1,150.21","1,042.4","1,078","1,044.69","1,045.66",Upgrade
Revenue Growth (YoY),6.54%,3.91%,-8.20%,-10.63%,0.92%,9.07%,6.96%,11.35%,12.63%,-4.48%,-3.01%,-6.35%,-11.98%,7.27%,-3.03%,2.52%,0.08%,-8.23%,18.30%,13.94%,24.95%,35.92%,5.76%,3.95%,13.99%,2.97%,-9.67%,3.59%,-7.96%,-6.31%,5.22%,-11.14%,-7.78%,-3.89%,7.00%,10.00%,1.40%,10.51%,2.64%,9.41%,Upgrade
Cost of Revenue,720.64,798.21,941.91,769.59,732.7,716.22,911.37,666.47,714.72,817.24,879.68,676.26,908.07,857.4,850.91,672.46,664.03,"1,027.34",794.96,706.64,661.35,840.13,"1,235.37",605.33,606.94,540.61,532.33,632.29,498.96,523.33,560.39,580.15,512.33,524.63,552.06,565.83,544.21,551.36,501.52,642.9,Upgrade
Gross Profit,623.72,649.55,285.77,428.63,529.09,677.11,425.99,674.25,535.6,460.17,370.64,527.82,202.07,479.99,438.22,613.24,597.18,219.4,534.38,547.5,598.83,518.49,-111.63,495.37,401.59,458.93,530.16,426.54,385.83,447.34,615.84,441.98,448.96,511.45,565.79,584.38,498.19,526.64,543.17,402.76,Upgrade
"Selling, General & Admin",166.81,187.47,158.25,165.59,169.04,184.48,157.96,162.45,158.41,143.25,138.82,140.65,157.06,138.82,155.52,165.4,175.09,137.45,154.89,165.21,169.84,145.72,124.63,147.82,161.26,163.16,142.91,146.75,149.9,140.37,144.73,148.48,163.24,165.15,152.92,151.08,152.73,144.18,140.7,149.03,Upgrade
Other Operating Expenses,233.1,287.79,249.45,276.04,251.08,256.21,235.89,223.42,222.59,242.71,235.84,233.03,242.34,274.76,278.44,255.75,291.35,306.17,305.39,308.16,302.21,308.11,200.69,204.36,189.79,187.31,189.81,189.13,180.64,180.56,228.61,183.26,171.54,187.35,185.95,191.86,172.04,175.3,173.68,169.72,Upgrade
Operating Expenses,399.91,475.26,407.7,441.63,420.12,440.7,393.85,385.87,381,385.97,374.67,373.69,399.4,413.58,433.96,421.14,466.44,443.62,460.28,473.37,472.04,453.83,325.32,352.18,351.05,350.47,332.72,335.87,330.54,320.93,373.34,331.75,334.78,352.5,338.87,342.94,324.77,319.48,314.38,318.75,Upgrade
Operating Income,223.8,174.29,-121.93,-13,108.97,236.41,32.15,288.38,154.6,74.2,-4.03,154.14,-197.33,66.4,4.26,192.1,130.75,-224.22,74.11,74.13,126.79,64.66,-436.96,143.2,50.54,108.46,197.44,90.67,55.3,126.4,242.5,110.23,114.17,158.95,226.92,241.44,173.42,207.16,228.79,84,Upgrade
Interest Expense / Income,16.89,16.43,15.92,15.24,15.56,15.54,15.95,15.24,15.57,15.41,15.57,20.6,23.47,18.56,18.04,15.61,15.9,16.67,16.9,17.1,16.76,16.43,12.84,12.75,12.79,12.77,12.84,12.91,12.83,12.85,12.92,12.94,12.26,17.78,20.34,19.98,16.59,15.62,15.26,15.26,Upgrade
Other Expense / Income,10.92,82.03,-128.1,-58.05,-55.82,3.42,-39.94,9.8,-5.05,62.34,57.84,2.61,-38.11,48.75,-60.34,-15.02,4.84,-27.18,6.64,-47.48,37.86,44.64,33.17,38.09,27.23,-51.85,-11.36,-56.6,0.62,-33.11,-28.09,22.11,-63.22,-48.9,-78.45,11.28,5.46,14.48,56.86,-10.32,Upgrade
Pretax Income,195.99,75.83,-9.75,29.81,149.22,217.45,56.13,263.34,144.08,-3.55,-77.44,130.93,-182.69,-0.91,46.55,191.51,110.02,-213.71,50.57,104.51,72.17,3.58,-482.96,92.35,10.52,147.54,195.97,134.36,41.85,146.67,257.67,75.19,165.14,190.07,285.03,210.19,151.37,177.05,156.67,79.06,Upgrade
Income Tax,15.9,27.34,-0.36,-4.97,0.02,12.56,1.19,27.87,20.78,-6.29,-12.06,10.89,-4.87,-0.16,8.15,14.47,1.23,-25.92,-3.53,1,-1.04,31.01,-25.88,-3.33,-9.34,-1.37,9.35,4.9,-6.54,1.87,0.03,1.82,-0.69,16.38,-4.1,9.5,4.13,-4.5,6.03,-4.66,Upgrade
Net Income,180.1,48.49,-9.38,34.78,149.2,204.89,54.95,235.47,123.3,2.74,-65.38,120.04,-177.83,-0.75,38.4,177.04,108.78,-187.79,54.1,103.51,73.2,-27.43,-457.08,95.69,19.86,148.91,186.61,129.46,48.39,144.79,257.64,73.37,165.83,173.69,289.13,200.69,147.25,181.55,150.64,83.73,Upgrade
Preferred Dividends,7.56,7.56,7.56,7.56,7.56,7.56,7.56,7.56,7.56,7.56,7.56,7.56,7.56,9.14,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,10.66,14.84,18,9.97,9.97,9.97,10,10.02,10.02,10.02,10.02,10.02,10.02,10.02,10.02,13.51,11.28,Upgrade
Net Income Common,172.53,40.93,-16.95,27.22,141.64,197.33,47.39,227.91,115.74,-4.82,-72.95,112.48,-185.39,-9.9,27.75,166.39,98.13,-198.45,43.44,92.86,62.55,-38.08,-467.74,85.03,5.01,130.91,176.64,119.49,38.42,134.79,247.62,63.35,155.8,163.67,279.1,190.66,137.23,171.53,137.12,72.45,Upgrade
Net Income Growth,21.81%,-79.26%,-,-88.06%,22.38%,-,-,102.63%,-,-,-,-32.40%,-,-,-36.13%,79.18%,56.88%,-,-,9.21%,1147.43%,-,-,-28.84%,-86.95%,-2.88%,-28.66%,88.62%,-75.34%,-17.64%,-11.28%,-66.77%,13.54%,-4.58%,103.55%,163.18%,-54.68%,-,-38.62%,-56.92%,Upgrade
Shares Outstanding (Basic),85,85,85,85,85,85,85,85,85,84,84,84,84,84,84,84,84,84,84,84,83,83,83,84,86,88,90,92,94,96,98,100,100,100,103,105,109,111,112,115,Upgrade
Shares Outstanding (Diluted),86,86,85,86,86,86,85,85,85,84,84,85,84,85,85,84,84,84,84,84,84,83,83,85,87,88,90,93,95,97,99,101,101,102,104,106,110,113,113,117,Upgrade
Shares Change,0.05%,0.07%,-0.79%,0.68%,0.99%,1.48%,1.22%,0.79%,1.04%,-0.34%,-0.32%,0.24%,-0.21%,0.50%,0.56%,0.50%,0.66%,1.47%,0.96%,-0.62%,-3.54%,-6.17%,-7.80%,-8.69%,-8.50%,-8.92%,-8.85%,-8.50%,-6.22%,-4.79%,-4.91%,-4.83%,-8.38%,-9.48%,-8.03%,-8.90%,-6.97%,-6.14%,-7.81%,-6.65%,Upgrade
EPS (Basic),2.03,0.48,-0.20,0.32,1.67,2.33,0.56,2.69,1.37,-0.06,-0.87,1.33,-2.20,-0.11,0.33,1.98,1.17,-2.38,0.52,1.11,0.75,-0.47,-5.61,1.01,0.06,1.49,1.97,1.30,0.41,1.41,2.52,0.63,1.56,1.64,2.71,1.81,1.26,1.55,1.23,0.63,Upgrade
EPS (Diluted),2.01,0.48,-0.20,0.32,1.65,2.31,0.56,2.67,1.36,-0.06,-0.87,1.33,-2.20,-0.12,0.33,1.97,1.16,-2.37,0.52,1.11,0.75,-0.47,-5.61,1.01,0.06,1.47,1.96,1.29,0.41,1.39,2.50,0.63,1.54,1.61,2.68,1.79,1.24,1.52,1.21,0.62,Upgrade
EPS Growth,21.82%,-79.22%,-,-88.01%,21.32%,-,-,100.75%,-,-,-,-32.49%,-,-,-36.54%,77.48%,54.67%,-,-,9.90%,1150.00%,-,-,-21.71%,-85.37%,5.76%,-21.60%,104.76%,-73.38%,-13.66%,-6.72%,-64.80%,24.19%,5.92%,121.49%,188.71%,-51.37%,-,-33.52%,-54.07%,Upgrade
Free Cash Flow Per Share,2.62,-2.65,4.76,4.47,1.57,1.24,5.61,4.60,1.72,-0.06,2.88,1.85,-0.59,-0.51,3.08,0.49,-0.69,-1.44,2.08,0.54,-1.05,-0.64,1.96,2.20,-0.42,1.62,2.26,0.83,-0.15,0.92,5.98,1.43,-0.28,1.26,3.34,2.29,1.39,1.88,3.87,2.05,Upgrade
Dividend Per Share,0.440,0.440,0.430,0.430,0.430,0.850,-,0.420,0.420,0.830,-,0.410,0.410,0.810,-,0.400,0.400,0.790,-,0.390,0.390,0.770,-,0.380,0.380,0.380,0.350,0.350,0.350,0.350,0.290,0.290,0.290,0.290,0.270,0.270,0.270,0.270,0.250,0.250,Upgrade
Dividend Growth,2.33%,-48.24%,-,2.38%,2.38%,2.41%,-,2.44%,2.44%,2.47%,-,2.50%,2.50%,2.53%,-,2.56%,2.56%,2.60%,-,2.63%,2.63%,102.63%,-,8.57%,8.57%,8.57%,20.69%,20.69%,20.69%,20.69%,7.41%,7.41%,7.41%,7.41%,8.00%,8.00%,8.00%,8.00%,4.17%,4.17%,Upgrade
Gross Margin,46.40%,44.87%,23.28%,35.77%,41.93%,48.60%,31.85%,50.29%,42.84%,36.02%,29.64%,43.84%,18.20%,35.89%,33.99%,47.70%,47.35%,17.60%,40.20%,43.66%,47.52%,38.16%,-9.93%,45.01%,39.82%,45.91%,49.90%,40.28%,43.61%,46.09%,52.36%,43.24%,46.70%,49.36%,50.61%,50.81%,47.79%,48.85%,51.99%,38.52%,Upgrade
Operating Margin,16.65%,12.04%,-9.93%,-1.08%,8.64%,16.97%,2.40%,21.51%,12.36%,5.81%,-0.32%,12.80%,-17.78%,4.97%,0.33%,14.94%,10.37%,-17.98%,5.57%,5.91%,10.06%,4.76%,-38.88%,13.01%,5.01%,10.85%,18.58%,8.56%,6.25%,13.02%,20.62%,10.78%,11.88%,15.34%,20.30%,20.99%,16.64%,19.22%,21.90%,8.03%,Upgrade
Profit Margin,12.83%,2.83%,-1.38%,2.27%,11.23%,14.16%,3.54%,17.00%,9.26%,-0.38%,-5.83%,9.34%,-16.70%,-0.74%,2.15%,12.94%,7.78%,-15.92%,3.27%,7.40%,4.96%,-2.80%,-41.62%,7.73%,0.50%,13.10%,16.63%,11.29%,4.34%,13.89%,21.05%,6.20%,16.21%,15.80%,24.97%,16.58%,13.16%,15.91%,13.13%,6.93%,Upgrade
Free Cash Flow Margin,16.55%,-15.53%,32.85%,31.75%,10.57%,7.51%,35.54%,29.07%,11.61%,-0.41%,19.42%,12.93%,-4.48%,-3.18%,20.02%,3.20%,-4.57%,-9.66%,13.06%,3.62%,-6.97%,-3.89%,14.52%,16.82%,-3.60%,14.15%,19.08%,7.25%,-1.61%,9.09%,49.93%,14.06%,-2.92%,12.20%,30.73%,20.95%,14.51%,19.33%,41.32%,22.60%,Upgrade
Effective Tax Rate,8.11%,36.05%,-,-16.65%,0.02%,5.77%,2.11%,10.58%,14.42%,-,-,8.32%,-,-,17.50%,7.56%,1.12%,-,-6.97%,0.95%,-1.44%,866.79%,-,-3.61%,-88.77%,-0.93%,4.77%,3.65%,-15.63%,1.28%,0.01%,2.41%,-0.42%,8.62%,-1.44%,4.52%,2.73%,-2.54%,3.85%,-5.90%,Upgrade
EBITDA,227.86,108.08,27.58,60.4,180.5,253,87.71,294.82,174.74,30.92,-45.61,166.4,-143.61,35.92,80.11,224.82,149.65,-220.18,77.72,133,100.22,32.1,-463.49,111.28,29.78,167.51,214.92,153.24,59.97,159.64,286.54,91.81,183.97,215.15,312.12,225.19,183.86,199.22,177.24,99.53,Upgrade
EBITDA Margin,16.95%,7.47%,2.25%,5.04%,14.31%,18.16%,6.56%,21.99%,13.98%,2.42%,-3.65%,13.82%,-12.94%,2.69%,6.21%,17.49%,11.87%,-17.66%,5.85%,10.60%,7.95%,2.36%,-41.25%,10.11%,2.95%,16.76%,20.23%,14.47%,6.78%,16.45%,24.36%,8.98%,19.14%,20.77%,27.92%,19.58%,17.64%,18.48%,16.97%,9.52%,Upgrade
Depreciation & Amortization,14.97,15.82,21.41,15.34,15.71,20.01,15.62,16.25,15.1,19.06,16.25,14.87,15.61,18.27,15.52,17.7,23.74,-23.14,10.25,11.39,11.29,12.09,6.64,6.17,6.47,7.2,6.12,5.96,5.29,0.12,15.95,3.68,6.58,7.3,6.75,-4.97,15.89,6.55,5.31,5.21,Upgrade
EBIT,212.89,92.26,6.17,45.05,164.79,232.99,72.09,278.57,159.65,11.86,-61.86,151.53,-159.22,17.65,64.59,207.12,125.91,-197.04,67.47,121.61,88.93,20.01,-470.13,105.1,23.31,160.31,208.8,147.28,54.68,159.52,270.59,88.13,177.39,207.85,305.37,230.16,167.97,192.68,171.93,94.32,Upgrade
EBIT Margin,15.84%,6.37%,0.50%,3.76%,13.06%,16.72%,5.39%,20.78%,12.77%,0.93%,-4.95%,12.58%,-14.34%,1.32%,5.01%,16.11%,9.98%,-15.80%,5.08%,9.70%,7.06%,1.47%,-41.84%,9.55%,2.31%,16.04%,19.65%,13.91%,6.18%,16.43%,23.00%,8.62%,18.45%,20.06%,27.32%,20.01%,16.11%,17.87%,16.46%,9.02%,Upgrade
