Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,310.62,314.72,296.19,286.83,292.98,338.37,325.76,336.99,328.81,369.86,375.23,364.44,329.08,388.02,380.34,394.96,363.63,331.47,330.69,319.26,291.59,317.91,312.05,302.91,288.75,274.45,320.88,330.17,312.95,274.88,297.29,330.42,290.66,295.05,272.08,247.38,258.17,262.5,244.58,200.44,Upgrade
Revenue Growth (YoY),6.02%,-6.99%,-9.08%,-14.88%,-10.90%,-8.52%,-13.19%,-7.53%,-0.08%,-4.68%,-1.34%,-7.73%,-9.50%,17.06%,15.01%,23.71%,24.71%,4.27%,5.97%,5.40%,0.98%,15.84%,-2.75%,-8.26%,-7.73%,-0.16%,7.94%,-0.08%,7.67%,-6.84%,9.27%,33.57%,12.58%,12.40%,11.25%,23.42%,509.16%,-13.48%,-6.22%,26.71%,Upgrade
Cost of Revenue,10.4,16.13,18.72,22.76,24.75,28.33,30.52,24.62,20.25,21.6,24.35,17.97,22.14,27.28,29.04,27.85,24.16,24.94,25.85,24.21,23.13,23.35,27.24,25.64,28.38,33.81,29.45,27.37,23.55,25.99,24.95,23.52,19.25,20.78,23.9,0,0,0,0,0,Upgrade
Gross Profit,300.22,298.6,277.47,264.07,268.23,310.03,295.24,312.38,308.57,348.26,350.88,346.47,306.94,360.75,351.29,367.12,339.47,306.53,304.83,295.05,268.46,294.56,284.81,277.28,260.38,240.64,291.44,302.8,289.4,248.89,272.34,306.9,271.41,274.27,248.19,247.38,258.17,262.5,244.58,200.44,Upgrade
"Selling, General & Admin",89.56,115.72,96.77,96.44,96.15,87.75,94.4,91.31,79.26,89.04,79.54,66.6,76.52,87.68,82.82,76.25,84.7,83.75,75.79,76.18,70.36,71.87,69.75,74.87,75.11,68,68.24,68.57,63.58,60.65,67.96,74.69,61.52,91.17,55.47,67.5,61.52,38.67,78.93,70.99,Upgrade
Other Operating Expenses,-15.56,-42.01,-95.94,-113.07,-82.91,-45.36,18.17,4.51,47.01,58.89,89.05,305.4,36.93,55.27,31.37,49.57,22.94,30.71,28.82,23.01,40.58,43.04,50.77,220.45,50.21,57.58,59.08,53.04,46.32,60.21,67.47,35.84,48.05,88.22,52.24,64.65,49.63,134.93,154.85,141.54,Upgrade
Operating Expenses,74,73.7,0.83,-16.64,13.24,42.39,112.57,95.82,126.26,147.93,168.59,371.99,113.45,142.95,114.19,125.82,107.64,114.47,104.61,99.19,110.94,114.91,120.52,295.33,125.32,125.57,127.32,121.6,109.9,120.86,135.43,110.54,109.58,179.39,107.7,132.15,111.15,173.6,233.78,212.53,Upgrade
Operating Income,226.22,224.89,276.64,280.71,254.99,267.64,182.67,216.56,182.3,200.34,182.29,-25.53,193.49,217.8,237.11,241.3,231.83,192.07,200.22,195.86,157.52,179.66,164.3,-18.05,135.06,115.07,164.12,181.2,179.51,128.03,136.92,196.36,161.84,94.88,140.48,115.24,147.02,88.91,10.8,-12.09,Upgrade
Interest Expense / Income,22.21,21.59,21.18,20.83,20.85,21.14,21.03,21.07,21.12,21.17,21.09,16.7,12.19,12.16,13.49,14.96,15.7,15.58,15.54,15.29,15.08,14.93,15.72,16.18,15.94,17.27,19.78,22.55,21.53,21,21.22,24.5,24.39,24.2,23.99,22.35,19.93,19.75,19.57,19.42,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.94,16.8,-,-,-,-,-,-,45.77,1.25,4.46,-,17.4,2.11,55.57,2.32,0.01,87.02,-0.53,449.69,-21.56,-71.3,-56.78,55.14,-,-,Upgrade
Pretax Income,204.01,203.3,255.46,259.88,234.14,246.51,161.64,195.5,161.19,179.17,161.21,-42.22,181.29,205.64,217.67,209.55,216.14,176.49,184.69,180.57,142.44,164.73,102.81,-35.47,114.67,97.8,126.94,156.55,102.4,104.71,115.69,84.84,137.98,-379.01,138.05,164.18,183.88,14.02,-8.77,-31.51,Upgrade
Income Tax,46.25,40.97,57.18,58.69,53.01,53.06,35.23,40.29,35.58,31.15,26.1,-12.27,40.83,44.46,44.24,42.82,45.18,36.71,41.89,-28.38,27.96,157.91,37.67,-8.13,38.2,36.71,44.14,58.44,36.15,30.18,45.59,34.79,45.72,-807.35,-15.54,-10.65,-18.88,-22.35,3.91,1.67,Upgrade
Net Income,157.76,162.33,198.28,201.19,181.13,193.45,126.41,155.21,125.61,148.01,135.1,-29.95,140.46,161.18,173.44,166.73,170.96,139.78,142.8,208.95,114.49,6.82,65.14,-27.34,76.47,61.09,82.8,98.11,66.25,74.53,70.09,50.05,92.26,428.34,153.59,174.83,202.76,36.37,-12.68,-33.17,Upgrade
Net Income Growth,-12.90%,-16.08%,56.85%,29.63%,44.20%,30.69%,-6.43%,-,-10.57%,-8.17%,-22.10%,-,-17.84%,15.31%,21.46%,-20.21%,49.33%,1950.75%,119.21%,-,49.71%,-88.84%,-21.33%,-,15.43%,-18.03%,18.14%,96.04%,-28.19%,-82.60%,-54.36%,-71.37%,-54.50%,1077.75%,-,-,-,-,-,-,Upgrade
