Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-30,2014-09-30,2014-06-30,2014-03-31,2013-12-30,2013-09-30,2013-06-30,+51 Quarters
Revenue,21.87,26.36,22.2,21.83,21.47,22.14,22.16,21.41,20.96,20.76,15.44,14.73,14.98,16.33,15.86,16.37,16.45,16.76,16.55,18.05,15.99,16.84,17.01,16.47,16.22,14.94,9.28,8.64,9.86,8.92,9.16,8.67,8.52,8.68,8.35,8.29,8.63,8.83,8.91,8.67,Upgrade
Revenue Growth (YoY),1.86%,19.06%,0.19%,1.96%,2.46%,6.65%,43.50%,45.38%,39.91%,27.12%,-2.66%,-10.01%,-8.93%,-2.56%,-4.15%,-9.31%,2.87%,-0.48%,-2.69%,9.59%,-1.43%,12.73%,83.35%,90.67%,64.54%,67.45%,1.29%,-0.43%,15.72%,2.79%,9.69%,4.63%,-1.32%,-1.71%,-6.28%,-4.38%,-2.60%,-1.32%,2.79%,3.61%,Upgrade
Gross Profit,21.87,26.36,22.2,21.83,21.47,22.14,22.16,21.41,20.96,20.76,15.44,14.73,14.98,16.33,15.86,16.37,16.45,16.76,16.55,18.05,15.99,16.84,17.01,16.47,16.22,14.94,9.28,8.64,9.86,8.92,9.16,8.67,8.52,8.68,8.35,8.29,8.63,8.83,8.91,8.67,Upgrade
"Selling, General & Admin",12.19,11.41,11.65,11.81,11.84,11.43,11.37,11.36,11.06,10.87,10.45,10.17,10.3,10.07,9.91,9.98,10.09,9.57,9.56,9.63,9.6,9.43,9.44,9.26,8.84,8.12,6.11,5.84,5.81,5.51,5.92,5.73,5.72,5.53,5.46,5.51,5.57,5.59,5.89,5.68,Upgrade
Other Operating Expenses,2.7,2.59,2.7,2.62,2.61,2.49,2.65,2.27,2.26,2.48,2.4,2.08,2.02,1.84,1.83,2.16,1.93,2.13,2.01,1.92,1.82,1.94,1.72,2.04,2.13,3.9,2.12,2.16,1.26,1.48,0.95,1.14,0.99,0.97,0.89,1.02,0.97,0.9,0.96,1.11,Upgrade
Operating Expenses,14.9,14,14.34,14.43,14.46,13.92,14.02,13.63,13.33,13.35,12.85,12.25,12.31,11.91,11.74,12.14,12.02,11.69,11.57,11.55,11.43,11.37,11.16,11.3,10.97,12.01,8.23,8,7.07,6.99,6.87,6.87,6.71,6.5,6.35,6.53,6.53,6.49,6.85,6.79,Upgrade
Operating Income,6.98,12.35,7.86,7.4,7.02,8.22,8.14,7.78,7.63,7.41,2.59,2.48,2.66,4.42,4.12,4.23,4.42,5.07,4.98,6.5,4.56,5.47,5.85,5.17,5.25,2.93,1.05,0.64,2.79,1.93,2.29,1.81,1.81,2.18,2,1.76,2.1,2.34,2.06,1.88,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,0.05,-,0.99,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,6.98,12.35,7.86,7.4,7.02,8.22,8.14,7.74,7.63,6.42,2.59,2.48,2.66,4.42,4.12,4.23,4.42,5.07,4.98,6.5,4.56,5.47,5.85,5.17,5.25,2.93,1.05,0.64,2.79,1.93,2.29,1.81,1.81,2.18,2,1.76,2.1,2.34,2.06,1.88,Upgrade
Income Tax,1.67,3.32,1.86,1.87,1.7,2,2.11,2.09,1.84,1.41,0.49,0.46,0.58,0.99,0.9,0.97,0.99,1.22,1.07,1.36,1.04,5.83,2.04,1.42,0.15,1.07,0.42,0.25,0.82,0.53,0.68,0.45,0.47,0.52,0.49,0.42,0.45,0.53,0.48,0.3,Upgrade
Net Income,5.3,9.03,6,5.54,5.32,6.22,6.04,5.65,5.79,5.01,2.1,2.02,2.08,3.44,3.23,3.26,3.43,3.84,3.91,5.14,3.52,-0.35,3.82,3.76,5.1,1.85,0.63,0.39,1.96,1.4,1.61,1.36,1.34,1.66,1.51,1.34,1.65,1.81,1.58,1.58,Upgrade
Net Income Growth,-0.28%,45.24%,-0.61%,-2.07%,-8.15%,24.08%,187.29%,179.66%,178.41%,45.90%,-34.85%,-37.95%,-39.36%,-10.54%,-17.50%,-36.61%,-2.53%,-,2.46%,36.79%,-31.04%,-,507.48%,865.55%,159.83%,32.17%,-61.02%,-71.48%,46.79%,-15.59%,6.69%,1.64%,-18.81%,-8.23%,-4.49%,-15.28%,-7.52%,16.47%,13.99%,62.63%,Upgrade
Shares Outstanding (Basic),22,22,22,22,22,22,23,24,24,25,25,25,26,26,26,26,27,28,29,29,29,30,30,30,30,20,17,17,17,17,17,18,18,18,18,18,19,19,20,20,Upgrade
Shares Outstanding (Diluted),22,22,22,22,22,22,23,24,25,25,25,25,26,26,26,26,27,28,29,29,30,30,30,30,30,20,17,17,17,17,17,18,18,18,18,18,19,19,20,20,Upgrade
Shares Change,-2.06%,-1.99%,-3.98%,-7.35%,-9.66%,-10.38%,-8.94%,-4.63%,-4.19%,-4.56%,-3.94%,-4.71%,-5.65%,-8.62%,-10.26%,-10.34%,-8.33%,-5.00%,-4.24%,-3.13%,-0.86%,50.90%,73.89%,73.72%,72.67%,14.29%,-0.48%,-1.04%,-2.15%,-2.18%,-2.51%,-4.31%,-6.00%,-8.56%,-8.54%,-9.70%,-10.85%,-15.89%,-19.72%,-19.40%,Upgrade
EPS (Basic),0.24,0.41,0.28,0.25,0.24,0.28,0.27,0.24,0.24,0.20,0.08,0.08,0.08,0.13,0.12,0.13,0.13,0.14,0.14,0.18,0.12,-0.01,0.13,0.13,0.17,0.08,0.04,0.02,0.11,0.08,0.09,0.08,0.08,0.09,0.08,0.07,0.09,0.10,0.08,0.08,Upgrade
EPS (Diluted),0.24,0.41,0.28,0.25,0.24,0.28,0.27,0.24,0.24,0.20,0.08,0.08,0.08,0.13,0.12,0.12,0.13,0.14,0.14,0.18,0.12,-0.01,0.13,0.12,0.17,0.07,0.02,0.02,0.11,0.08,0.09,0.08,0.08,0.09,0.08,0.07,0.09,0.10,0.08,0.08,Upgrade
