Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+57 Quarters
Revenue,7.51,9.5,9.7,8.24,7.54,9.41,7.51,6.69,6.57,6.33,6.53,5.17,5.94,4.84,6.71,4.44,6.94,6.65,7.09,7.38,7.2,7.34,6.89,6.4,7.56,6.1,5.77,3.79,5.84,5.43,5.81,5.9,5.22,5,4.87,4.76,4.6,4.97,4.09,4.8,Upgrade
Revenue Growth (YoY),-0.37%,0.92%,29.07%,23.20%,14.80%,48.67%,15.14%,29.52%,10.57%,30.70%,-2.82%,16.33%,-14.40%,-27.18%,-5.33%,-39.80%,-3.63%,-9.42%,2.89%,15.32%,-4.76%,20.47%,19.40%,68.88%,29.56%,12.37%,-0.57%,-35.80%,11.76%,8.54%,19.15%,24.03%,13.45%,0.52%,19.12%,-0.94%,4.81%,11.62%,-28.09%,-26.70%,Upgrade
Gross Profit,7.51,9.5,9.7,8.24,7.54,9.41,7.51,6.69,6.57,6.33,6.53,5.17,5.94,4.84,6.71,4.44,6.94,6.65,7.09,7.38,7.2,7.34,6.89,6.4,7.56,6.1,5.77,3.79,5.84,5.43,5.81,5.9,5.22,5,4.87,4.76,4.6,4.97,4.09,4.8,Upgrade
"Selling, General & Admin",6.69,6.19,6.33,5.74,5.61,6.07,4.93,4.54,4.57,5.48,5.63,5.96,6.28,5.8,5.72,5.77,5.44,5.28,4.75,4.61,4.6,4.96,4.49,4.41,4.15,3.81,3.9,4.19,4.24,4.08,4.11,4.2,4.27,4.39,3.85,3.75,3.78,3.81,4.42,4.82,Upgrade
Other Operating Expenses,0.9,0.89,0.89,0.76,0.82,2.71,0.79,0.75,0.83,1.76,0.99,0.94,1.1,1,0.96,0.96,1.01,1.15,1.3,1.35,1.19,1.28,0.74,0.61,0.55,0.61,0.54,0.55,0.52,0.53,0.64,0.56,0.46,0.94,0.57,0.48,0.51,0.53,0.64,1.18,Upgrade
Operating Expenses,7.58,7.08,7.21,6.5,6.43,8.78,5.71,5.29,5.4,7.24,6.62,6.89,7.37,6.8,6.68,6.73,6.45,6.44,6.05,5.96,5.79,6.24,5.22,5.01,4.69,4.41,4.44,4.74,4.76,4.61,4.75,4.76,4.73,5.33,4.42,4.23,4.28,4.34,5.06,6,Upgrade
Operating Income,-0.07,2.42,2.48,1.74,1.11,0.63,1.8,1.41,1.17,-0.91,-0.09,-1.72,-1.43,-1.96,0.04,-2.29,0.49,0.22,1.05,1.42,1.41,1.1,1.67,1.38,2.87,1.68,1.33,-0.95,1.07,0.82,1.05,1.14,0.49,-0.33,0.45,0.53,0.32,0.63,-0.97,-1.2,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1.41,2.71,Upgrade
Pretax Income,-0.07,2.42,2.48,1.74,1.11,0.63,1.8,1.41,1.17,-0.91,-0.09,-1.72,-1.43,-1.96,0.04,-2.29,0.49,0.22,1.05,1.42,1.41,1.1,1.67,1.38,2.87,1.68,1.33,-0.95,1.07,0.82,1.05,1.14,0.49,-0.33,0.45,0.53,0.32,0.63,-2.37,-3.91,Upgrade
Income Tax,-0.02,0.65,0.16,0.48,0.31,-1.26,0.48,0.38,0.32,0.47,-0.01,-0.45,-0.36,-0.44,0.01,-0.63,0.17,-0.11,0.28,0.38,0.34,0.5,0.66,0.58,1.14,0.64,0.52,-0.37,0.42,0.29,0.42,0.45,0.2,2.06,-16.81,0,0,-0.32,0,0,Upgrade
Net Income,-0.05,1.77,2.33,1.27,0.8,1.9,1.32,1.02,0.85,-1.38,-0.09,-1.28,-1.07,-1.51,0.03,-1.66,0.32,0.33,0.77,1.04,1.07,0.6,1.01,0.8,1.73,1.05,0.81,-0.58,0.65,0.53,0.63,0.69,0.29,-2.4,17.26,0.53,0.32,0.95,-2.37,-3.91,Upgrade
Net Income Growth,-,-6.60%,75.81%,23.78%,-6.32%,-,-,-,-,-,-,-,-,-,-96.49%,-,-69.67%,-45.67%,-24.09%,28.86%,-38.44%,-42.58%,24.45%,-,164.93%,96.43%,28.59%,-,125.95%,-,-96.33%,31.24%,-9.40%,-,-,-,-,-,-,-,Upgrade
Shares Outstanding (Basic),4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Upgrade
Shares Change,0.22%,0.24%,0.25%,0.27%,0.33%,0.28%,0.29%,0.29%,0.47%,0.31%,0.34%,0.34%,0.52%,0.52%,0.46%,0.46%,0.07%,0.23%,0.27%,0.25%,0.20%,-1.62%,-1.63%,-1.57%,-4.27%,-0.06%,0.11%,0.06%,3.87%,1.18%,0.97%,0.97%,0.99%,1.27%,1.86%,1.77%,0.77%,0.49%,-0.06%,0.03%,Upgrade
EPS (Basic),-0.01,0.45,0.59,0.32,0.20,0.48,0.34,0.26,0.22,-0.35,-0.02,-0.32,-0.27,-0.39,0.01,-0.42,0.08,0.08,0.20,0.27,0.27,0.15,0.26,0.21,0.44,0.27,0.21,-0.15,0.17,0.13,0.16,0.18,0.07,-0.62,4.48,0.14,0.08,0.20,-0.60,-1.00,Upgrade
EPS (Diluted),-0.01,0.44,0.59,0.32,0.20,0.48,0.34,0.26,0.22,-0.35,-0.02,-0.32,-0.27,-0.39,0.01,-0.42,0.08,0.09,0.20,0.26,0.27,0.15,0.26,0.21,0.44,0.27,0.21,-0.15,0.16,0.14,0.16,0.18,0.07,-0.61,4.45,0.14,0.08,0.20,-0.60,-1.00,Upgrade
EPS Growth,-,-8.33%,73.53%,23.08%,-9.09%,-,-,-,-,-,-,-,-,-,-95.00%,-,-70.37%,-40.00%,-23.08%,23.81%,-38.64%,-44.44%,23.81%,-,175.00%,92.86%,31.25%,-,128.57%,-,-96.40%,28.57%,-12.50%,-,-,-,-,-,-,-,Upgrade
Free Cash Flow Per Share,-0.08,1.85,0.46,0.48,-1.11,1.31,0.79,0.33,-0.26,1.81,0.90,-0.03,-1.10,-2.68,0.37,-0.98,0.11,-0.01,0.22,0.58,0.27,0.64,0.58,-0.03,-0.11,-0.18,0.05,0.28,0.09,0.55,-0.84,0.11,0.03,4.51,0.04,-0.99,0.04,-1.08,2.52,-2.52,Upgrade
Dividend Per Share,-,-,-,-,-,-,-,-,-,-,-,-,-,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,0.010,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Gross Margin,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Upgrade
Operating Margin,-0.96%,25.50%,25.61%,21.12%,14.73%,6.73%,23.99%,21.00%,17.86%,-14.34%,-1.43%,-33.37%,-24.09%,-40.36%,0.52%,-51.50%,7.08%,3.25%,14.73%,19.19%,19.57%,15.01%,24.24%,21.62%,37.91%,27.59%,23.07%,-25.03%,18.35%,15.06%,18.14%,19.34%,9.39%,-6.68%,9.21%,11.04%,6.93%,12.71%,-23.59%,-25.01%,Upgrade
Profit Margin,-0.71%,18.63%,23.99%,15.35%,10.61%,20.13%,17.61%,15.27%,13.00%,-21.83%,-1.33%,-24.74%,-18.05%,-31.21%,0.40%,-37.27%,4.65%,4.90%,10.84%,14.04%,14.79%,8.17%,14.70%,12.57%,22.88%,17.14%,14.10%,-15.36%,11.19%,9.81%,10.90%,11.68%,5.54%,-47.94%,354.22%,11.04%,6.93%,19.11%,-57.93%,-81.47%,Upgrade
Free Cash Flow Margin,-4.13%,77.11%,18.64%,23.05%,-58.50%,55.13%,41.73%,19.70%,-15.41%,112.49%,54.18%,-2.52%,-72.66%,-216.91%,21.60%,-86.38%,6.14%,-0.65%,11.91%,30.95%,14.51%,34.11%,33.08%,-1.77%,-5.85%,-11.42%,3.64%,29.70%,6.12%,39.89%,-56.94%,7.56%,2.55%,353.66%,3.08%,-81.54%,3.41%,-84.33%,236.62%,-201.79%,Upgrade
Effective Tax Rate,-,26.92%,6.32%,27.34%,27.99%,-199.37%,26.58%,27.26%,27.20%,-,-,-,-,-,22.86%,-,34.22%,-50.93%,26.41%,26.84%,24.41%,45.55%,39.38%,41.87%,39.64%,37.87%,38.89%,-,39.03%,34.88%,39.89%,39.61%,41.02%,-,-3744.32%,-,-,-50.32%,-,-,Upgrade
EBITDA,0.21,2.78,2.82,2.08,1.45,1.03,2.19,1.79,1.57,-0.53,0.29,-1.32,-1.02,-1.54,0.47,-1.87,0.9,0.62,1.45,1.8,1.76,1.45,2.01,1.7,3.14,1.97,1.64,-0.63,1.37,1.08,1.33,1.39,0.74,-0.08,0.71,0.81,0.61,0.98,-2.09,-3.61,Upgrade
EBITDA Margin,2.85%,29.25%,29.11%,25.26%,19.18%,10.95%,29.16%,26.75%,23.89%,-8.36%,4.48%,-25.53%,-17.19%,-31.73%,6.93%,-42.04%,12.94%,9.25%,20.42%,24.40%,24.43%,19.68%,29.12%,26.59%,41.51%,32.33%,28.34%,-16.66%,23.48%,19.91%,22.91%,23.63%,14.10%,-1.68%,14.59%,16.92%,13.30%,19.67%,-51.06%,-75.24%,Upgrade
Depreciation & Amortization,0.29,0.36,0.34,0.34,0.34,0.4,0.39,0.39,0.4,0.38,0.39,0.41,0.41,0.42,0.43,0.42,0.41,0.4,0.4,0.38,0.35,0.34,0.34,0.32,0.27,0.29,0.3,0.32,0.3,0.26,0.28,0.25,0.25,0.25,0.26,0.28,0.29,0.35,0.28,0.3,Upgrade
