Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+50 Quarters
Revenue,"1,441.6","1,207.8","1,227.8","1,237.2","1,346.6","1,147.3","1,109.9","1,179.2","1,253.3","1,098.5","1,080.7","1,182.3","1,522.1","1,138.4","1,277.3","1,272.7","1,179.6","1,236.6",904.2,"1,059.6","1,109",900,890.8,924.6,929.3,912.9,841.7,906.4,934.2,813.8,850.3,820,842.7,841.1,762.4,731.6,777.4,687,714.6,816.1,Upgrade
Revenue Growth (YoY),7.05%,5.27%,10.62%,4.92%,7.44%,4.44%,2.70%,-0.26%,-17.66%,-3.50%,-15.39%,-7.10%,29.04%,-7.94%,41.26%,20.11%,6.37%,37.40%,1.50%,14.60%,19.34%,-1.41%,5.83%,2.01%,-0.52%,12.18%,-1.01%,10.54%,10.86%,-3.25%,11.53%,12.08%,8.40%,22.43%,6.69%,-10.35%,8.18%,3.95%,4.60%,2.54%,Upgrade
Gross Profit,"1,441.6","1,207.8","1,227.8","1,237.2","1,346.6","1,147.3","1,109.9","1,179.2","1,253.3","1,098.5","1,080.7","1,182.3","1,522.1","1,138.4","1,277.3","1,272.7","1,179.6","1,236.6",904.2,"1,059.6","1,109",900,890.8,924.6,929.3,912.9,841.7,906.4,934.2,813.8,850.3,820,842.7,841.1,762.4,731.6,777.4,687,714.6,816.1,Upgrade
"Selling, General & Admin",327.5,303.9,308.3,300.4,297.9,294.4,301.4,302.7,327.1,323.5,322.5,323.6,323.1,308.7,312.3,313.8,310.2,331.9,209.6,222.6,244.8,194.2,215.1,207.2,211.3,201.8,202.5,209.8,209.3,204.5,210.4,204.6,208.6,216.2,197.6,211.2,202.3,204.2,204.5,192.3,Upgrade
Other Operating Expenses,200.4,235.6,180.7,187.1,189.6,221.2,194.8,201.8,201.1,260,233.2,221.2,239.1,256.7,279.8,260.3,238.4,254.8,144.7,170.1,123.3,168.9,108.1,112.2,117.1,173.1,113.9,133.3,151,139.4,123.5,120.3,126.8,153.4,134.4,108.4,120.6,159.6,109.6,116,Upgrade
Operating Expenses,527.9,539.5,489,487.5,487.5,515.6,496.2,504.5,528.2,583.5,555.7,544.8,562.2,565.4,592.1,574.1,548.6,586.7,354.3,392.7,368.1,363.1,323.2,319.4,328.4,374.9,316.4,343.1,360.3,343.9,333.9,324.9,335.4,369.6,332,319.6,322.9,363.8,314.1,308.3,Upgrade
Operating Income,913.7,668.3,738.8,749.7,859.1,631.7,613.7,674.7,725.1,515,525,637.5,959.9,573,685.2,698.6,631,649.9,549.9,666.9,740.9,536.9,567.6,605.2,600.9,538,525.3,563.3,573.9,469.9,516.4,495.1,507.3,471.5,430.4,412,454.5,323.2,400.5,507.8,Upgrade
Interest Expense / Income,39.9,39.9,40.4,39.9,42.5,41.9,41.8,41.7,41.5,41.7,41.7,41.9,40.9,42,42.8,45.1,48.1,49.5,45,33.1,30.1,29.1,29.1,29,29.8,31.6,31.1,31,29.8,28.9,28.3,28.6,31.6,28.7,28.7,28.3,33.7,38.6,34.6,39.2,Upgrade
Other Expense / Income,-272,-198.9,-181.6,-156.9,-90.7,-209.5,-524.2,-92.8,-68.3,-60.9,-53.4,-65.7,-69.7,-93.6,-80.8,-47.8,-58.3,-68.6,-56.9,-123,-77.9,-66.9,-68.8,-61.1,-135.9,-87.8,-54.6,-33.8,-34.4,-27.5,-28.3,18.4,-48.1,-31,-27.4,-38.4,-25.8,-22.4,-33.4,-38.8,Upgrade
Pretax Income,"1,145.8",827.3,880,866.7,907.3,799.3,"1,096.1",725.8,751.9,534.2,536.7,661.3,988.7,624.6,723.2,701.3,641.2,669,561.8,756.8,788.7,574.7,607.3,637.3,707,594.2,548.8,566.1,578.5,468.5,516.4,448.1,523.8,473.8,429.1,422.1,446.6,307,399.3,507.4,Upgrade
Income Tax,273.1,189.4,200.4,204.2,205.3,174.1,169.6,215.5,177.5,110.2,125,158,222.5,155.1,86.9,187.5,144.3,283.5,150,190.7,189.9,"-2,364.5",298.7,221.5,307.2,220.8,76,246,210.7,176.8,156.5,183.1,193.4,167.3,139.1,158.3,179.8,113.9,162.6,196.2,Upgrade
Net Income,872.7,637.9,679.6,662.5,702,625.2,926.5,510.3,574.4,424,411.7,503.3,766.2,469.5,636.3,513.8,496.9,385.5,411.8,566.1,598.8,"2,939.2",308.6,415.8,399.8,373.4,472.8,320.1,367.8,291.7,359.9,265,330.4,306.5,290,263.8,266.8,193.1,236.7,311.2,Upgrade
Preferred Dividends,0,7.9,8.5,8.4,0,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Net Income Common,872.7,630,671.1,654.1,702,605.9,926.5,510.3,574.4,424,411.7,503.3,766.2,469.5,636.3,513.8,496.9,385.5,411.8,566.1,598.8,"2,939.2",308.6,415.8,399.8,373.4,472.8,320.1,367.8,291.7,359.9,265,330.4,306.5,290,263.8,266.8,193.1,236.7,311.2,Upgrade
Net Income Growth,24.32%,3.98%,-27.57%,28.18%,22.21%,42.90%,125.04%,1.39%,-25.03%,-9.69%,-35.30%,-2.04%,54.20%,21.79%,54.52%,-9.24%,-17.02%,-86.88%,33.44%,36.15%,49.77%,687.15%,-34.73%,29.90%,8.70%,28.01%,31.37%,20.79%,11.32%,-4.83%,24.10%,0.45%,23.84%,58.73%,22.52%,-15.23%,13.15%,15.77%,8.58%,27.07%,Upgrade
Shares Outstanding (Basic),359,359,359,359,359,359,358,358,358,358,358,358,358,357,357,357,357,351,340,339,339,339,339,339,338,338,338,337,337,337,336,336,336,335,334,334,334,334,333,332,Upgrade
Shares Outstanding (Diluted),359,359,359,359,359,359,359,359,359,359,359,358,358,358,358,358,358,352,341,341,341,341,340,340,340,339,339,339,339,338,338,338,337,337,336,336,336,335,335,334,Upgrade
Shares Change,0.04%,0.02%,0.08%,0.09%,0.10%,0.12%,0.11%,0.12%,0.10%,0.07%,0.06%,0.08%,0.11%,1.74%,5.08%,5.07%,5.08%,3.43%,0.21%,0.25%,0.24%,0.35%,0.35%,0.39%,0.41%,0.35%,0.30%,0.27%,0.34%,0.41%,0.59%,0.59%,0.53%,0.41%,0.45%,0.52%,0.68%,0.78%,0.67%,0.58%,Upgrade
