Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,495.98,501.14,455.37,386.14,350.46,349.76,339.31,348.4,334.05,319.83,306.72,291.44,282.24,338,334.23,329.67,332.25,332.49,326.67,314.09,314.25,305.89,289.85,287.44,284.26,286.1,271.58,259.33,257.37,235.29,263.55,258.92,255.76,257.23,258.11,244.19,231.23,231.85,224.24,222.12,Upgrade
Revenue Growth (YoY),41.52%,43.28%,34.20%,10.83%,4.91%,9.36%,10.62%,19.55%,18.36%,-5.38%,-8.23%,-11.60%,-15.05%,1.66%,2.31%,4.96%,5.73%,8.70%,12.71%,9.27%,10.55%,6.92%,6.73%,10.84%,10.45%,21.59%,3.05%,0.16%,0.63%,-8.53%,2.11%,6.03%,10.61%,10.95%,15.11%,9.94%,2.95%,2.51%,1.84%,2.53%,Upgrade
Gross Profit,495.98,501.14,455.37,386.14,350.46,349.76,339.31,348.4,334.05,319.83,306.72,291.44,282.24,338,334.23,329.67,332.25,332.49,326.67,314.09,314.25,305.89,289.85,287.44,284.26,286.1,271.58,259.33,257.37,235.29,263.55,258.92,255.76,257.23,258.11,244.19,231.23,231.85,224.24,222.12,Upgrade
"Selling, General & Admin",227.1,218.16,207.78,195.91,192.12,180.4,176.74,170.41,170.06,174.98,161.35,160.52,174.33,170.23,161.43,154.13,156.93,149.6,146.8,143.03,148.1,143.74,140.25,136.6,141.36,134.34,133.44,132.04,134.31,127.92,129.43,126.05,126.91,122.08,118.52,114.22,115.51,114.39,111.24,108.76,Upgrade
Other Operating Expenses,58.05,63.14,50.12,50.43,46.62,58.2,41.26,44.84,40.08,47.93,40.81,39.16,49.84,50.58,47.43,49.08,44.87,50.02,46.87,45.88,48.51,52.54,46.57,51.46,46.55,59.52,47.07,47.41,44.85,45.48,46.14,47.19,44.6,46.92,45.33,49.73,42.43,40.12,40.59,41,Upgrade
Operating Expenses,285.14,281.3,257.9,246.35,238.73,238.6,218,215.25,210.14,222.91,202.15,199.68,224.16,220.81,208.86,203.21,201.8,199.63,193.67,188.91,196.61,196.28,186.82,188.05,187.92,193.85,180.51,179.45,179.16,173.4,175.57,173.24,171.51,169,163.85,163.95,157.94,154.52,151.82,149.76,Upgrade
Operating Income,210.84,219.84,197.47,139.79,111.73,111.17,121.31,133.15,123.91,96.92,104.57,91.76,58.08,117.19,125.37,126.46,130.45,132.86,133,125.18,117.64,109.61,103.02,99.39,96.34,92.25,91.07,79.89,78.21,61.9,87.98,85.68,84.25,88.23,94.26,80.25,73.28,77.33,72.41,72.36,Upgrade
Pretax Income,210.84,219.84,197.47,139.79,111.73,111.17,121.31,133.15,123.91,96.92,104.57,91.76,58.08,117.19,125.37,126.46,130.45,132.86,133,125.18,117.64,109.61,103.02,99.39,96.34,92.25,91.07,79.89,78.21,61.9,87.98,85.68,84.25,88.23,94.26,80.25,73.28,77.33,72.41,72.36,Upgrade
Income Tax,33.19,28.67,27.71,20.67,12.63,10.15,13.33,15.08,7.9,8.65,9.52,-1.31,3.32,13.51,13.53,14.87,13.96,13.61,15.16,13.84,11.16,9.08,9.89,13.84,11.4,8.53,10.85,8.38,9.39,3.66,12.13,12.6,12.08,15.53,16.88,13.54,12.1,14.76,11.97,12.69,Upgrade
Net Income,177.65,191.17,169.76,119.11,99.1,101.02,107.98,118.07,116.02,88.27,95.06,93.07,54.75,103.68,111.84,111.59,116.5,119.25,117.84,111.34,106.48,100.52,93.13,85.55,84.94,83.72,80.22,71.51,68.82,58.24,75.85,73.08,72.16,72.7,77.38,66.7,61.19,62.57,60.44,59.66,Upgrade
