Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+8 Quarters
Revenue,34.55,31.34,28.79,25.73,24.64,26.34,21.62,20.91,19.44,20.73,21.76,22.77,26.33,24.64,23.88,22.88,23.01,23.18,21.34,19.53,16.5,14.84,18.45,15.19,13.22,12.63,15.4,10.8,11.35,8.76,7.79,7.1,7.98,7.48,8.22,7.67,7.62,6.84,6.09,4.67,Upgrade
Revenue Growth (YoY),40.26%,19.00%,33.15%,23.07%,26.76%,27.02%,-0.62%,-8.17%,-26.18%,-15.85%,-8.90%,-0.48%,14.44%,6.27%,11.92%,17.14%,39.42%,56.27%,15.63%,28.56%,24.81%,17.46%,19.87%,40.62%,16.52%,44.25%,97.61%,52.06%,42.13%,17.12%,-5.23%,-7.36%,4.72%,9.25%,34.89%,64.20%,84.15%,72.71%,74.78%,45.91%,Upgrade
Cost of Revenue,7.06,6.36,6.19,5.64,5.65,6.08,3.33,4.27,3.94,4.48,4.85,4.85,5.89,5.15,5.26,4.91,4.93,1.31,3.97,2.51,2.3,1.97,4.63,3.24,2.19,3.07,1.57,3.07,3.15,2.01,1.21,2.3,2.97,1.46,2.34,2.67,3.33,2.3,2.12,0.96,Upgrade
Gross Profit,27.5,24.97,22.6,20.09,18.99,20.26,18.29,16.63,15.5,16.26,16.91,17.92,20.44,19.49,18.62,17.96,18.07,21.88,17.37,17.02,14.2,12.87,13.82,11.96,11.04,9.57,13.82,7.73,8.2,6.74,6.58,4.81,5.01,6.02,5.89,5,4.29,4.54,3.98,3.71,Upgrade
"Selling, General & Admin",0.85,0.85,0.8,0.8,0.8,0.8,0.35,0.35,0.7,0.7,0.97,0.97,0.97,0.97,0.97,0.97,0.97,1.12,1.1,1.12,1.12,1.12,1.17,1.17,0.92,0.92,0.74,0.9,0.94,0.75,0.69,0.44,0.44,0.44,0.45,0.52,0.44,0.49,0.44,0.46,Upgrade
Operating Expenses,0.85,0.85,0.8,0.8,0.8,0.8,0.35,0.35,0.7,0.7,0.97,0.97,0.97,0.97,0.97,0.97,0.97,1.12,1.1,1.12,1.12,1.12,1.17,1.17,0.92,0.92,0.74,0.9,0.94,0.75,0.69,0.44,0.44,0.44,0.45,0.52,0.44,0.49,0.44,0.46,Upgrade
Operating Income,26.65,24.12,21.8,19.29,18.19,19.46,17.94,16.28,14.8,15.56,15.94,16.95,19.47,18.53,17.66,17,17.11,20.76,16.27,15.9,13.08,11.75,12.65,10.79,10.12,8.65,13.08,6.83,7.26,5.99,5.89,4.37,4.57,5.58,5.44,4.48,3.85,4.05,3.53,3.25,Upgrade
Interest Expense / Income,9.75,9.86,9.04,7.37,6.71,6.64,5.63,5.9,4.78,5.34,5.52,6.65,7.63,7.31,6.26,5.66,5.32,5.31,4.4,3.86,3.48,2.62,2.14,2.4,2,1.8,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Other Expense / Income,9.5,15.35,25.8,16.91,4.14,-1.71,8.21,-4.43,-1.76,-16.02,-6.67,-2.36,32.85,1.15,4.03,6.81,17.26,10.46,0.66,6.87,-6.19,7.01,-0.44,-1.04,0.75,-2.03,-7.73,-6.59,4.83,4.25,4.56,-0.47,-1.67,5.03,3.04,-0.58,-3.51,-2.12,-1.94,1.65,Upgrade
Pretax Income,7.39,-1.09,-13.04,-4.99,7.35,14.53,4.11,14.81,11.77,26.23,17.09,12.66,-21,10.07,7.37,4.52,-5.47,5,11.21,5.17,15.79,2.12,10.95,9.43,7.37,8.87,15.89,13.42,2.44,1.75,1.32,4.84,6.23,0.55,2.4,5.06,7.37,6.17,5.47,1.6,Upgrade
Income Tax,0.15,0.53,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0,0,0,0.2,0.2,0.2,0.2,0.1,0.09,0.09,0.03,0,0,0,0,0.11,0.11,0.11,0.11,0.12,0.12,0.13,0.11,0.03,0.03,Upgrade
Net Income,7.24,-1.62,-13.14,-5.09,7.25,14.43,4.01,14.71,11.67,26.13,16.99,12.56,-21.1,9.97,7.37,4.52,-5.47,5,11.01,4.97,15.59,1.92,10.85,9.34,7.28,8.85,15.89,13.42,2.44,1.75,1.21,4.73,6.12,0.44,2.28,4.94,7.24,6.06,5.45,1.57,Upgrade
Net Income Growth,-0.07%,-,-,-,-37.91%,-44.77%,-76.42%,17.14%,-,162.02%,130.36%,177.84%,-,99.65%,-33.05%,-9.05%,-,160.33%,1.49%,-46.82%,114.05%,-78.32%,-31.69%,-30.39%,198.96%,406.56%,1207.75%,183.90%,-60.22%,298.65%,-46.68%,-4.35%,-15.38%,-92.77%,-58.17%,215.34%,125.76%,243.08%,38.12%,304.52%,Upgrade
Shares Outstanding (Basic),50,45,41,41,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,38,32,32,27,27,27,27,27,27,15,15,15,15,15,15,15,15,15,10,Upgrade
Shares Change,26.90%,16.63%,6.64%,6.55%,0.98%,0.28%,-,-,-,-,-,-,-,-,-,-,-,0.76%,19.37%,19.37%,45.05%,43.96%,21.51%,21.51%,-,-,79.42%,79.42%,79.42%,79.42%,-,-,-,-,1.28%,44.60%,117.47%,117.47%,114.71%,50.39%,Upgrade
EPS (Basic),0.15,-0.04,-0.34,-0.12,0.18,0.37,0.11,0.38,0.30,0.67,0.43,0.32,-0.54,0.26,0.19,0.12,-0.14,0.13,0.28,0.13,0.40,0.05,0.34,0.29,0.25,0.33,0.59,0.50,0.09,0.07,0.01,0.32,0.41,0.03,0.16,0.33,0.49,0.41,0.44,0.15,Upgrade
EPS (Diluted),0.15,-0.04,-0.34,-0.12,0.18,0.37,0.11,0.38,0.30,0.67,0.43,0.32,-0.54,0.26,0.19,0.12,-0.14,0.13,0.28,0.13,0.40,0.05,0.34,0.29,0.25,0.33,0.59,0.50,0.09,0.07,0.01,0.32,0.41,0.03,0.16,0.33,0.49,0.41,0.44,0.15,Upgrade
EPS Growth,-16.67%,-,-,-,-40.00%,-44.78%,-74.42%,18.75%,-,157.69%,126.32%,166.67%,-,100.00%,-32.14%,-7.69%,-,160.00%,-17.65%,-55.17%,60.00%,-84.85%,-42.37%,-42.00%,177.78%,371.43%,5800.00%,56.25%,-78.05%,133.33%,-93.75%,-3.03%,-16.33%,-92.68%,-63.64%,120.00%,8.89%,57.69%,-24.14%,150.00%,Upgrade
Free Cash Flow Per Share,0.21,0.17,1.49,-0.23,-0.50,-2.12,-1.93,0.17,1.61,1.43,1.50,2.48,-2.40,-1.71,-0.65,-1.56,0.21,-1.12,-0.65,-1.84,-1.73,-1.16,0.53,0.70,-1.99,-2.38,-0.83,-1.94,-0.94,-2.49,-1.25,-1.18,1.46,0.82,1.05,1.82,-2.03,-2.34,-5.25,-4.96,Upgrade
Dividend Per Share,0.290,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.285,0.275,0.270,0.270,0.270,0.270,0.267,0.262,0.262,Upgrade
