Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,"2,241","3,114","1,408",820,"1,218","3,323","1,785","2,295","2,227","2,694","2,227","2,714",-99,"2,152","1,700","1,913","2,159",710,"1,915","1,558","1,224","1,411","1,412","1,386","1,523","1,312","1,402","1,371","1,364","1,263","1,278","1,316","1,285","1,262","1,280","1,214","1,189","1,172","1,152","1,104",Upgrade
Revenue Growth (YoY),83.99%,-6.29%,-21.12%,-64.27%,-45.31%,23.35%,-19.85%,-15.44%,-,25.19%,31.00%,41.87%,-,203.10%,-11.23%,22.79%,76.39%,-49.68%,35.62%,12.41%,-19.63%,7.55%,0.71%,1.09%,11.66%,3.88%,9.70%,4.18%,6.15%,0.08%,-0.16%,8.40%,8.07%,7.68%,11.11%,9.96%,7.80%,9.53%,11.30%,8.24%,Upgrade
Cost of Revenue,"1,398","1,246","1,418","1,309","1,032",946,"1,072",915,"1,003",902,"1,143","1,086","1,003",910,932,936,860,874,879,883,854,809,874,854,853,809,753,821,724,677,670,712,749,675,686,763,732,664,642,631,Upgrade
Gross Profit,843,"1,868",-10,-489,186,"2,377",713,"1,380","1,224","1,792","1,084","1,628","-1,102","1,242",768,977,"1,299",-164,"1,036",675,370,602,538,532,670,503,649,550,640,586,608,604,536,587,594,451,457,508,510,473,Upgrade
"Selling, General & Admin",561,568,555,539,524,517,516,495,443,462,457,469,461,448,460,434,419,404,404,398,407,391,396,391,381,361,383,371,362,357,351,343,349,338,322,331,324,327,315,311,Upgrade
Operating Expenses,561,568,555,539,524,517,516,495,443,462,457,469,461,448,460,434,419,404,404,398,407,391,396,391,381,361,383,371,362,357,351,343,349,338,322,331,324,327,315,311,Upgrade
Operating Income,282,"1,300",-565,"-1,028",-338,"1,860",197,885,781,"1,330",627,"1,159","-1,563",794,308,543,880,-568,632,277,-37,211,142,141,289,142,266,179,278,229,257,261,187,249,272,120,133,181,195,162,Upgrade
Interest Expense / Income,14,13,14,13,13,14,13,13,13,14,13,14,13,13,14,13,13,13,14,13,13,14,13,13,13,14,13,13,13,13,14,13,13,13,13,13,14,14,13,14,Upgrade
Pretax Income,268,"1,287",-579,"-1,041",-351,"1,846",184,872,768,"1,316",614,"1,145","-1,576",781,294,530,867,-581,618,264,-50,197,129,128,276,128,253,166,265,216,243,248,174,236,259,107,119,167,182,148,Upgrade
Income Tax,43,274,-161,-233,-85,376,31,169,148,267,130,236,-350,155,46,102,172,-129,65,47,-19,-445,27,28,75,28,73,43,77,60,69,72,46,69,76,23,28,45,51,38,Upgrade
Net Income,225,"1,013",-418,-808,-266,"1,470",153,703,620,"1,049",484,909,"-1,226",626,248,428,695,-452,553,217,-31,642,102,100,201,100,180,123,188,156,174,176,128,167,183,84,91,122,131,110,Upgrade
Net Income Growth,-,-31.09%,-,-,-,40.13%,-68.39%,-22.66%,-,67.57%,95.16%,112.38%,-,-,-55.15%,97.24%,-,-,442.16%,117.00%,-,542.00%,-43.33%,-18.70%,6.91%,-35.90%,3.45%,-30.11%,46.88%,-6.59%,-4.92%,109.52%,40.66%,36.89%,39.69%,-23.64%,-40.91%,-36.46%,18.02%,243.75%,Upgrade
