Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+82 Quarters
Revenue,"3,160","2,937","2,861","2,993","2,389","2,088","2,087","2,106","2,016","1,867","1,846","1,943","1,786","1,735","1,689","1,704","1,571","1,537","1,546","1,609","1,567","1,588","1,513","1,509","1,453","1,399","1,439","1,482","1,341","1,375","1,324","1,342","1,273","1,290","1,263","1,302","1,196","1,206","1,152","1,250",Upgrade
Revenue Growth (YoY),32.27%,40.66%,37.09%,42.12%,18.50%,11.84%,13.06%,8.39%,12.88%,7.61%,9.30%,14.03%,13.69%,12.88%,9.25%,5.90%,0.26%,-3.21%,2.18%,6.63%,7.85%,13.51%,5.14%,1.82%,8.35%,1.75%,8.69%,10.43%,5.34%,6.59%,4.83%,3.07%,6.44%,6.97%,9.64%,4.16%,1.27%,15.30%,3.23%,16.60%,Upgrade
Cost of Revenue,"1,088","1,012",994,"1,011",749,597,543,533,527,566,517,493,518,516,480,471,473,551,410,441,430,432,419,432,411,421,431,469,453,477,419,412,410,446,402,407,396,450,371,395,Upgrade
Gross Profit,"2,072","1,925","1,867","1,982","1,640","1,491","1,544","1,573","1,489","1,301","1,329","1,450","1,268","1,219","1,209","1,233","1,098",986,"1,136","1,168","1,137","1,156","1,094","1,077","1,042",978,"1,008","1,013",888,898,905,930,863,844,861,895,800,756,781,855,Upgrade
"Selling, General & Admin",705,941,720,764,958,552,423,374,360,592,341,295,314,350,318,368,341,227,379,444,381,483,399,364,360,481,337,317,334,421,458,326,329,"1,958",462,376,347,415,377,384,Upgrade
Other Operating Expenses,237,"-1,623",298,-253,"-1,207",30,41,45,48,52,44,50,42,51,0,52,52,55,53,52,45,46,46,45,43,"-1,054",45,45,42,53,37,33,33,34,33,34,33,34,33,35,Upgrade
Operating Expenses,942,-682,"1,018",511,-249,582,464,419,408,644,385,345,356,401,318,420,393,282,432,496,426,529,445,409,403,-573,382,362,376,474,495,359,362,"1,992",495,410,380,449,410,419,Upgrade
Operating Income,"1,130","2,607",849,"1,471","1,889",909,"1,080","1,154","1,081",657,944,"1,105",912,818,891,813,705,704,704,672,711,627,649,668,639,"1,551",626,651,512,424,410,571,501,"-1,148",366,485,420,307,371,436,Upgrade
Interest Expense / Income,85,86,71,90,57,25,31,32,32,32,35,40,34,36,32,37,36,36,38,26,34,39,37,37,37,59,39,42,40,40,30,16,16,19,12,14,14,14,14,16,Upgrade
Other Expense / Income,62,"1,961",25,69,29,55,39,37,46,36,316,40,51,96,53,41,146,37,34,29,39,36,29,27,22,726,-691,29,29,29,29,17,26,-138,25,27,20,47,19,19,Upgrade
Pretax Income,983,560,753,"1,312","1,803",829,"1,010","1,085","1,003",589,593,"1,025",827,686,806,735,523,631,632,617,638,552,583,604,580,766,"1,278",580,443,355,351,538,459,"-1,029",329,444,386,246,338,401,Upgrade
Income Tax,188,127,145,340,568,154,213,287,248,135,138,233,188,145,189,180,113,120,137,156,147,290,169,183,181,229,386,197,149,108,99,185,156,-183,139,152,138,74,123,147,Upgrade
Net Income,795,433,608,972,"1,235",675,797,798,755,454,455,792,639,541,617,555,410,511,495,461,491,262,414,421,399,537,892,383,294,247,252,353,303,-846,190,292,248,172,215,254,Upgrade
