Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+9 Quarters
Revenue,41,43.76,37.94,35.16,36.03,39.76,39.52,38.11,40.47,38.5,33.2,29.21,26.28,35.71,34.73,33.54,26.47,32.19,31.89,31.63,29.89,29.82,28.96,28.8,28.76,24.36,25.38,25.3,23.6,23.16,23.94,24.01,23.5,23.01,21.62,18.22,16.97,16.83,17.87,24.59,Upgrade
Revenue Growth (YoY),13.80%,10.06%,-3.99%,-7.74%,-10.97%,3.29%,19.04%,30.47%,53.98%,7.81%,-4.42%,-12.89%,-0.68%,10.94%,8.93%,6.02%,-11.45%,7.94%,10.09%,9.83%,3.92%,22.43%,14.13%,13.85%,21.85%,5.19%,6.01%,5.39%,0.44%,0.63%,10.74%,31.74%,38.49%,36.73%,20.99%,-25.90%,35.36%,26.75%,48.66%,10.33%,Upgrade
Gross Profit,41,43.76,37.94,35.16,36.03,39.76,39.52,38.11,40.47,38.5,33.2,29.21,26.28,35.71,34.73,33.54,26.47,32.19,31.89,31.63,29.89,29.82,28.96,28.8,28.76,24.36,25.38,25.3,23.6,23.16,23.94,24.01,23.5,23.01,21.62,18.22,16.97,16.83,17.87,24.59,Upgrade
"Selling, General & Admin",19.7,17.97,18.42,18.29,18.41,18.78,18.95,20.21,19.37,19.16,18.49,17.4,17.96,17.99,17.74,17.16,16.86,16.43,16.2,15.55,15.4,15.51,15.84,15.53,15.76,14.89,13.79,13.96,13.88,14.52,14.43,14.5,14.38,13.48,12.73,10.61,9.52,9.65,9.06,9.78,Upgrade
Other Operating Expenses,13.14,8.11,7.69,9.17,7.39,7.05,7.06,8.99,7.48,7.28,7.51,7.26,6.94,6.05,5.8,6.26,6.12,5.43,5.69,6.87,5.66,5.46,5.05,6.3,13.06,5.59,5.34,6.63,5.5,5.32,5.4,6.4,7.64,1.96,1.83,12.08,1.45,1.51,1.16,8.7,Upgrade
Operating Expenses,32.83,26.08,26.1,27.46,25.8,25.82,26.02,29.2,26.85,26.44,26,24.65,24.9,24.04,23.53,23.42,22.98,21.86,21.88,22.41,21.05,20.98,20.89,21.84,28.81,20.48,19.13,20.59,19.37,19.84,19.84,20.9,22.03,15.44,14.56,22.69,10.97,11.16,10.22,18.48,Upgrade
Operating Income,8.17,17.68,11.84,7.7,10.23,13.94,13.5,8.91,13.62,12.05,7.2,4.56,1.38,11.67,11.2,10.12,3.49,10.33,10,9.22,8.83,8.84,8.08,6.97,-0.05,3.88,6.25,4.71,4.23,3.31,4.11,3.11,1.48,7.57,7.06,-4.47,6,5.67,7.65,6.11,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,19.03,3.66,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4.69,3.94,-6.27,2.43,2.19,1.66,1.91,Upgrade
Pretax Income,8.17,17.68,11.84,7.7,10.23,13.94,13.5,-10.12,9.97,12.05,7.2,4.56,1.38,11.67,11.2,10.12,3.49,10.33,10,9.22,8.83,8.84,8.08,6.97,-0.05,3.88,6.25,4.71,4.23,3.31,4.11,3.11,1.48,2.87,3.12,1.81,3.57,3.48,5.99,4.21,Upgrade
Income Tax,1.44,4.03,2.64,1.68,2.21,2.86,2.98,-2.71,2.1,2.59,1.45,0.96,0.19,2.48,2.4,2.11,0.19,2.29,2.21,2.01,2.71,19.51,2.51,2.2,-0.33,0.89,2.42,1.41,1.09,0.86,1.54,0.55,0.31,0.83,0.87,0.28,0.97,0.61,2.67,1.19,Upgrade
Net Income,6.73,13.66,9.2,6.03,8.02,11.08,10.53,-7.41,7.87,9.46,5.75,3.6,1.19,9.19,8.8,8.01,3.3,8.04,7.79,7.21,6.13,-10.67,5.57,4.77,0.27,2.98,3.82,3.3,3.14,2.45,2.56,2.56,1.16,2.05,2.26,1.53,2.61,2.88,3.33,3.02,Upgrade
Net Income Growth,-16.07%,23.29%,-12.62%,-,1.96%,17.09%,82.98%,-,559.60%,2.94%,-34.65%,-55.14%,-63.87%,14.30%,13.02%,11.18%,-46.11%,-,39.93%,51.22%,2136.13%,-,45.58%,44.34%,-91.28%,21.80%,49.14%,29.09%,170.31%,19.52%,13.65%,66.86%,-55.41%,-28.76%,-32.19%,-49.20%,-0.34%,26.81%,188.80%,118.06%,Upgrade
Shares Outstanding (Basic),16,15,15,15,16,16,16,16,16,16,16,16,17,17,17,17,18,18,18,18,18,18,18,18,18,17,17,17,17,17,18,19,19,19,19,18,18,19,19,19,Upgrade
Shares Outstanding (Diluted),16,15,15,15,16,16,16,17,16,17,16,17,17,18,18,18,18,18,19,19,19,18,19,19,18,17,17,17,17,18,18,19,19,19,19,18,18,19,19,19,Upgrade
Shares Change,1.80%,-5.18%,-6.29%,-10.10%,-4.20%,-3.46%,-1.96%,2.21%,-4.48%,-5.72%,-7.23%,-7.74%,-5.16%,-5.03%,-5.97%,-4.52%,-3.01%,2.90%,1.42%,1.08%,1.99%,3.05%,6.68%,8.75%,5.91%,-2.06%,-4.59%,-8.70%,-9.50%,-7.41%,-4.95%,1.94%,4.43%,2.97%,-0.70%,-5.55%,-8.28%,-7.16%,-3.63%,-7.85%,Upgrade
