Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+69 Quarters
Revenue,673.7,"1,039.09",966.48,681.91,692.05,812.96,719.82,659.36,714.99,682.46,570.65,500.49,410.01,572.62,583.16,574.45,565.57,586.82,548.1,588.89,435.48,401.86,317.79,438.79,437.27,313.87,386.32,430.58,419.21,426.41,415.17,427.08,418.4,382.23,370.12,-58.27,367.37,480.95,551.57,368.65,Upgrade
Revenue Growth (YoY),-2.65%,27.82%,34.27%,3.42%,-3.21%,19.12%,26.14%,31.74%,74.39%,19.18%,-2.15%,-12.88%,-27.51%,-2.42%,6.40%,-2.45%,29.87%,46.03%,72.48%,34.21%,-0.41%,28.04%,-17.74%,1.91%,4.31%,-26.39%,-6.95%,0.82%,0.19%,11.56%,12.17%,-,13.89%,-20.53%,-32.90%,-,134.72%,52.09%,49.23%,10.90%,Upgrade
Gross Profit,673.7,"1,039.09",966.48,681.91,692.05,812.96,719.82,659.36,714.99,682.46,570.65,500.49,410.01,572.62,583.16,574.45,565.57,586.82,548.1,588.89,435.48,401.86,317.79,438.79,437.27,313.87,386.32,430.58,419.21,426.41,415.17,427.08,418.4,382.23,370.12,-58.27,367.37,480.95,551.57,368.65,Upgrade
"Selling, General & Admin",408.36,474.68,406.65,378.09,372.86,409.54,348.5,338.45,340.33,395.29,316.69,309.22,328.5,350.33,330.71,319.02,306.01,345.15,293.98,291.47,277.66,272.53,258.72,258.4,258.23,268.31,269.87,264.2,265.15,265.81,262.37,269.68,252.67,262.08,240.65,234.44,235.81,252.24,249.14,242.9,Upgrade
Other Operating Expenses,32.33,-12.97,69.45,28.19,29.48,7.86,39.67,29.74,35.2,-19.37,44.38,39.01,44.11,40.25,45.77,44,41.41,38.79,71.46,46.2,44.34,49.43,58.37,48.43,53.09,52.56,53.8,44.95,36.79,40,44.53,93.5,59.67,67.4,69.99,41,41.79,52.37,55.76,50.97,Upgrade
Operating Expenses,440.69,461.71,476.1,406.28,402.34,417.39,388.17,368.19,375.53,375.92,361.07,348.23,372.61,390.57,376.48,363.02,347.42,383.93,365.44,337.67,322,321.96,317.09,306.84,311.32,320.87,323.67,309.15,301.94,305.81,306.9,363.17,312.34,329.47,310.64,275.44,277.6,304.61,304.9,293.86,Upgrade
Operating Income,233.01,577.38,490.38,275.63,289.71,395.57,331.66,291.17,339.46,306.54,209.58,152.26,37.4,182.04,206.69,211.44,218.15,202.89,182.67,251.22,113.48,79.9,0.7,131.96,125.95,-7.01,62.65,121.43,117.26,120.6,108.27,63.9,106.05,52.76,59.48,-333.71,89.77,176.34,246.67,74.79,Upgrade
Other Expense / Income,28.07,370.95,0.35,0.35,27.9,114.3,0.35,0.35,0.35,87.57,0.35,0.35,0.7,0.93,0.93,0.93,0.93,13.45,0.93,0.93,0.93,0.93,0.93,0.93,0.93,-0.2,0.93,0.93,0.93,0.93,0.94,0.92,-0.41,-7.62,-28.83,182.66,-18.97,-10.92,0.7,-14.37,Upgrade
Pretax Income,204.94,206.44,490.03,275.28,261.81,281.26,331.3,290.82,339.11,218.97,209.23,151.9,36.7,181.11,205.76,210.51,217.22,189.44,181.74,250.29,112.55,78.97,-0.23,131.03,125.02,-6.8,61.72,120.5,116.33,119.67,107.33,62.99,106.46,60.38,88.31,-516.37,108.74,187.26,245.97,89.16,Upgrade
Income Tax,46.31,-50.35,67.99,64.21,50.48,75.55,83.54,73.09,76.83,43.05,41.17,24.63,3.1,15.26,41.37,40.33,50.22,83.97,42.02,-28.56,22.16,182.06,-19.97,35.73,33.01,-1.77,15.84,32.45,32.27,-16.83,22.62,-533.53,32.57,12.47,26.67,-4.12,23.26,25.16,17.77,-237.38,Upgrade
