Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+49 Quarters
Revenue,348.65,361.66,340.21,387.73,340.53,320.85,322.67,308.66,310.51,417.97,281.38,277.19,184.37,280.72,264.4,260.81,258.9,208.81,245.63,243.52,243.45,246.38,233.66,233.2,228.23,222.19,215.31,216.98,229.24,126.26,216.49,211.91,212.57,203.16,209.5,215.17,203.91,217.52,200.67,190.91,Upgrade
Revenue Growth (YoY),2.38%,12.72%,5.43%,25.62%,9.67%,-23.23%,14.67%,11.36%,68.42%,48.89%,6.42%,6.28%,-28.79%,34.44%,7.64%,7.10%,6.35%,-15.25%,5.12%,4.42%,6.67%,10.89%,8.53%,7.47%,-0.44%,75.98%,-0.55%,2.39%,7.85%,-37.85%,3.34%,-1.52%,4.25%,-6.60%,4.40%,12.71%,2.73%,17.26%,10.15%,2.59%,Upgrade
Gross Profit,348.65,361.66,340.21,387.73,340.53,320.85,322.67,308.66,310.51,417.97,281.38,277.19,184.37,280.72,264.4,260.81,258.9,208.81,245.63,243.52,243.45,246.38,233.66,233.2,228.23,222.19,215.31,216.98,229.24,126.26,216.49,211.91,212.57,203.16,209.5,215.17,203.91,217.52,200.67,190.91,Upgrade
"Selling, General & Admin",194.57,194.7,191.77,175.21,179.62,187.58,175.97,171.09,173.37,183.56,173.22,180.35,161.78,181.46,163.21,166.81,164.77,158.74,156.12,154.39,153.29,158.12,147.69,152.85,149.22,146.53,144.03,144.21,151.72,111.05,156.67,145.23,138.8,138.18,131.87,131.36,126.38,132.86,123.35,123.11,Upgrade
Other Operating Expenses,42.48,43.12,39.62,38.92,35.16,34.91,32.9,30.25,27.58,43.29,24.77,28.18,26.84,21.99,28.19,26.58,25.86,25.58,24.26,22.83,22.59,24.44,24.13,24.09,24.59,21.32,21.19,24.21,28.72,6.23,28.61,26.73,25.62,28.22,29.28,34.84,45.87,36.6,29.71,27.2,Upgrade
Operating Expenses,237.05,237.82,231.4,214.13,214.78,222.48,208.87,201.34,200.95,226.86,198,208.53,188.62,203.45,191.4,193.39,190.63,184.32,180.39,177.22,175.88,182.56,171.82,176.94,173.81,167.85,165.21,168.42,180.44,117.28,185.28,171.96,164.41,166.4,161.15,166.2,172.24,169.45,153.06,150.31,Upgrade
Operating Income,111.59,123.85,108.81,173.6,125.76,98.37,113.8,107.32,109.57,191.11,83.39,68.65,-4.25,77.27,73,67.43,68.27,24.49,65.24,66.3,67.57,63.82,61.84,56.26,54.42,54.34,50.1,48.57,48.8,8.98,31.21,39.95,48.15,36.77,48.35,48.97,31.67,48.07,47.61,40.6,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.75,-64.6,0.73,1.95,-2.21,0.47,-2.52,-1.06,-,-19.52,-,-,-,-,-,-,-,-,-,-,Upgrade
Pretax Income,111.59,123.85,108.81,173.6,125.76,98.37,113.8,107.32,109.57,191.11,83.39,68.65,-4.25,77.27,73,67.43,68.27,24.49,65.24,66.3,66.82,128.42,61.11,54.31,56.63,53.87,52.62,49.62,48.8,28.49,31.21,39.95,48.15,36.77,48.35,48.97,31.67,48.07,47.61,40.6,Upgrade
Income Tax,19.16,23.67,20.82,36.04,19.79,19.87,19.34,19.91,16.92,34.79,10.29,8.12,-0.82,10.75,10.62,10.47,10.53,-0.97,7.39,10.87,10.04,16.46,12.97,11.49,12.45,10.94,10.67,12.1,12.4,-1.15,8.76,9.73,14.39,9.83,12.72,14.3,8.26,13.41,13.18,10.67,Upgrade
Net Income,92.44,100.17,87.99,137.56,105.96,78.5,94.47,87.41,92.64,156.32,73.09,60.53,-3.44,66.52,62.38,56.96,57.74,25.45,57.85,55.42,56.79,111.96,48.14,42.82,44.18,42.93,41.95,37.52,36.4,29.64,22.45,30.21,33.77,26.94,35.63,34.67,23.41,34.66,34.43,29.93,Upgrade
Net Income Growth,-12.76%,27.62%,-6.86%,57.37%,14.38%,-49.79%,29.24%,44.41%,-,135.01%,17.17%,6.27%,-,161.31%,7.84%,2.77%,1.69%,-77.27%,20.16%,29.43%,28.53%,160.77%,14.77%,14.13%,21.37%,44.84%,86.83%,24.17%,7.81%,10.03%,-36.99%,-12.86%,44.21%,-22.28%,3.48%,15.85%,-32.99%,64.59%,31.80%,2.62%,Upgrade
Shares Outstanding (Basic),48,48,48,48,48,48,48,48,48,48,48,48,49,49,49,49,49,49,49,50,49,49,49,49,49,49,49,49,49,49,49,46,45,45,45,45,45,45,41,40,Upgrade
