Metrics,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,+46 Quarters
Revenue,"6,470","10,570","6,099","9,368","7,723","6,573","7,492","6,136","7,131","5,986","7,189","5,264","6,747","6,087","6,666","6,213","6,517","5,893","5,794","5,580","5,638","5,502","5,459","5,741","5,405","5,278","5,633","5,101","5,075","4,982","4,826","4,526","5,055","4,640","4,735","4,369","4,479","4,905","4,000","3,893",Upgrade
Revenue Growth (YoY),-16.22%,60.81%,-18.59%,52.67%,8.30%,9.81%,4.21%,16.57%,5.69%,-1.66%,7.85%,-15.27%,3.53%,3.29%,15.05%,11.34%,15.59%,7.11%,6.14%,-2.80%,4.31%,4.24%,-3.09%,12.55%,6.50%,5.94%,16.72%,12.70%,0.40%,7.37%,1.92%,3.59%,12.86%,-5.40%,18.38%,12.23%,11.09%,23.40%,3.15%,-1.67%,Upgrade
Gross Profit,"6,470","10,570","6,099","9,368","7,723","6,573","7,492","6,136","7,131","5,986","7,189","5,264","6,747","6,087","6,666","6,213","6,517","5,893","5,794","5,580","5,638","5,502","5,459","5,741","5,405","5,278","5,633","5,101","5,075","4,982","4,826","4,526","5,055","4,640","4,735","4,369","4,479","4,905","4,000","3,893",Upgrade
"Selling, General & Admin","3,893","3,745","3,370","3,232","3,388","3,276","3,172","3,149","3,125","3,051","2,941","2,954","3,139","3,439","2,977","3,061","3,047","2,668","2,815","2,957","2,865","2,679","2,778","2,736","2,875","2,787","2,614","2,795","2,748","2,636","2,534","2,663","2,585","2,460","2,359","2,205","2,290","2,214","2,157","2,174",Upgrade
Other Operating Expenses,"1,938",888,"1,038",-327,440,498,"1,496",977,"1,089",929,"2,746","1,483","1,595","1,136","1,707","1,271","1,573","1,090",999,"1,060","1,037",587,887,"1,507",681,18,"1,426","1,125","1,071",850,815,634,"1,331",897,"1,047",879,850,"1,322",445,520,Upgrade
Operating Expenses,"5,831","4,633","4,408","2,905","3,828","3,774","4,668","4,126","4,214","3,980","5,687","4,437","4,734","4,575","4,684","4,332","4,620","3,758","3,814","4,017","3,902","3,266","3,665","4,243","3,556","2,805","4,040","3,920","3,819","3,486","3,349","3,297","3,916","3,357","3,406","3,084","3,140","3,536","2,602","2,694",Upgrade
Operating Income,639,"5,937","1,691","6,463","3,895","2,799","2,824","2,010","2,917","2,006","1,502",827,"2,013","1,512","1,982","1,881","1,897","2,135","1,980","1,563","1,736","2,236","1,794","1,498","1,849","2,473","1,593","1,181","1,256","1,496","1,477","1,229","1,139","1,283","1,329","1,285","1,339","1,369","1,398","1,199",Upgrade
Other Expense / Income,-,-,-,100,-,-,-140,120,312,-,-,-,-,-,-,-,-,-,-,-,-,746,-,1,1,772,-,-,8,8,7,6,14,13,16,14,13,13,16,18,Upgrade
Pretax Income,639,"5,937","1,691","6,363","3,895","2,799","2,964","1,890","2,605","2,006","1,502",827,"2,013","1,512","1,982","1,881","1,897","2,135","1,980","1,563","1,736","1,490","1,794","1,497","1,848","1,701","1,593","1,181","1,248","1,488","1,470","1,223","1,125","1,270","1,313","1,271","1,326","1,356","1,382","1,181",Upgrade
Income Tax,392,"1,454",326,"1,607",962,640,689,587,588,422,270,138,421,318,425,384,387,438,443,317,763,274,407,250,361,357,348,208,188,282,285,230,139,213,203,209,278,295,275,237,Upgrade
Net Income,247,"4,483","1,365","4,756","2,933","2,159","2,275","1,303","2,017","1,584","1,232",689,"1,592","1,194","1,557","1,497","1,510","1,697","1,537","1,246",973,"1,216","1,387","1,247","1,487","1,344","1,245",973,"1,060","1,206","1,185",993,986,"1,057","1,110","1,062","1,048","1,061","1,107",944,Upgrade
Net Income Growth,-91.58%,107.64%,-40.00%,265.00%,45.41%,36.30%,84.66%,89.11%,26.70%,32.66%,-20.87%,-53.97%,5.43%,-29.64%,1.30%,20.14%,55.19%,39.56%,10.81%,-0.08%,-34.57%,-9.52%,11.41%,28.16%,40.28%,11.44%,5.06%,-2.01%,7.51%,14.10%,6.76%,-6.50%,-5.92%,-0.38%,0.27%,12.50%,2.95%,2.91%,16.40%,-6.53%,Upgrade
Shares Outstanding (Basic),677,674,672,648,648,648,647,647,647,639,639,639,639,648,648,648,648,648,648,648,648,646,646,646,646,643,643,643,643,644,644,644,644,644,644,644,644,651,651,651,Upgrade
Shares Change,4.49%,4.05%,3.74%,0.24%,0.25%,1.39%,1.27%,1.19%,1.14%,-1.33%,-1.33%,-1.33%,-1.33%,-,-,-,-,0.32%,0.32%,0.32%,0.32%,0.49%,0.49%,0.49%,0.49%,-0.24%,-0.24%,-0.24%,-0.24%,-,-,-,-,-1.01%,-1.01%,-1.01%,-1.01%,1.84%,1.84%,1.84%,Upgrade
EPS (Basic),0.30,6.52,1.96,7.15,4.44,3.24,3.42,1.91,3.03,2.38,1.81,1.00,2.38,1.78,2.34,2.27,2.28,2.58,2.32,1.87,1.43,1.80,2.05,1.85,2.23,2.03,1.87,1.46,1.59,1.83,1.81,1.49,1.47,1.58,1.68,1.61,1.58,1.61,1.67,1.41,Upgrade
EPS (Diluted),0.30,6.51,1.95,7.13,4.43,3.23,3.41,1.91,3.03,2.37,1.81,1.00,2.37,1.78,2.34,2.26,2.28,2.57,2.31,1.86,1.43,1.79,2.05,1.84,2.22,2.02,1.86,1.45,1.58,1.82,1.80,1.49,1.46,1.56,1.67,1.60,1.58,1.60,1.66,1.40,Upgrade
