Metrics,2023-03-31,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,+10 Quarters
Revenue,4.91,4.7,5.1,3.66,3.66,3.13,4.37,8.68,6.45,12.8,4.42,4.31,5.3,7.49,8.12,11.39,12.59,14.2,15.21,13.94,17.04,20.63,22.15,23.7,24.36,26.06,27.2,28.41,30.71,34.43,36.61,35.96,36.78,39.85,38.25,38.07,31.4,31.67,27.47,23.59,Upgrade
Revenue Growth (YoY),34.32%,50.11%,16.66%,-57.87%,-43.34%,-75.52%,-1.19%,101.52%,21.75%,70.88%,-45.54%,-62.18%,-57.88%,-47.25%,-46.64%,-18.29%,-26.11%,-31.16%,-31.33%,-41.15%,-30.06%,-20.82%,-18.56%,-16.60%,-20.70%,-24.32%,-25.71%,-21.00%,-16.48%,-13.61%,-4.30%,-5.54%,17.13%,25.83%,39.23%,61.38%,55.38%,78.72%,95.32%,92.54%,Upgrade
Cost of Revenue,0,0,0,0,0,0,0,0,0,1.15,1.03,0.97,1.64,2.01,2.23,2.69,3.08,3.19,3.35,3.53,3.4,4.07,4.31,4.44,4.48,5.35,4.56,7.59,5.9,9.26,9.96,9.86,9.98,10.88,10.44,9.77,8.22,7.92,6.9,5.98,Upgrade
Gross Profit,4.91,4.7,5.1,3.66,3.66,3.13,4.37,8.68,6.45,11.65,3.39,3.34,3.66,5.48,5.88,8.71,9.5,11.02,11.86,10.41,13.64,16.56,17.84,19.26,19.88,20.71,22.64,20.82,24.81,25.16,26.64,26.11,26.79,28.97,27.81,28.31,23.18,23.75,20.57,17.61,Upgrade
"Selling, General & Admin",1.63,1.7,1.9,2.09,1.13,1.29,1.81,1.55,1.03,0.82,1.15,0.99,3.09,-3.03,8.16,5.69,14.2,3.25,4.19,2.75,2.57,2.49,2.05,2.37,2.69,2.53,2.54,2.19,2.32,2.53,2.33,2.71,2.79,2.22,1.79,2.26,2.01,2.17,2.05,1.54,Upgrade
Other Operating Expenses,0.12,0.12,0.12,0.16,0.16,0.16,0.22,0.44,0.47,0.49,0.47,0.33,0.36,0.3,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Operating Expenses,1.76,1.82,2.02,2.25,1.29,1.45,2.03,1.99,1.51,1.31,1.62,1.32,3.44,-2.73,8.79,5.69,14.2,3.25,4.19,2.75,2.57,2.49,2.05,2.37,2.69,2.53,2.54,2.19,2.32,2.53,2.33,2.71,2.79,2.22,1.79,2.26,2.01,2.17,2.05,1.54,Upgrade
Operating Income,3.16,2.88,3.08,1.41,2.37,1.69,2.34,6.69,4.95,10.35,1.76,2.02,0.22,8.22,-2.9,3.01,-4.7,7.77,7.68,7.66,11.07,14.07,15.79,16.89,17.19,18.18,20.1,18.63,22.5,22.64,24.32,23.4,24,26.75,26.02,26.04,21.17,21.57,18.52,16.06,Upgrade
Interest Expense / Income,1.38,1.23,1.2,1.2,1.22,1.49,1.26,1.26,1.26,2.02,2.62,2.74,4.43,5.14,5.31,6.83,5.9,6.01,6.93,6.75,7.47,6.76,7.16,7.32,9.14,7.77,7.71,7.68,7.92,6.97,6.77,6.16,6.25,6.36,5.63,5.35,4.61,4.54,4.17,4.03,Upgrade
Other Expense / Income,-4.93,-2.3,6.53,9.44,-1.82,-4.6,8.12,-1.54,-4.1,14.77,-2.13,-8.32,74.64,-1.1,23.44,26.42,14.01,11.84,24.28,27.57,32.36,39.12,20.78,6.57,20.29,3.81,15.62,-3.07,14.13,54.87,34.15,8.87,5.97,38.71,11.55,4.11,4.11,2.74,-0.77,8.87,Upgrade
