Metrics,2022-12-31,2022-09-30,2022-06-30,2022-03-31,2021-12-31,2021-09-30,2021-06-30,2021-03-31,2020-12-31,2020-09-30,2020-06-30,2020-03-31,2019-12-31,2019-09-30,2019-06-30,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,+68 Quarters
Revenue,6.43,6.79,6.55,6.16,6.71,8.12,6.22,5.97,5.03,5.85,5.33,4.77,4.99,4.85,5.11,5.11,5.76,5.35,5.8,15.01,6.03,6.22,6.04,6.21,6.06,6.52,7,6.19,7.85,6.13,6.31,6.36,6.81,6.87,6.75,6.34,7.29,7.05,5.86,9.34,Upgrade
Revenue Growth (YoY),-4.19%,-16.41%,5.29%,3.16%,33.31%,38.92%,16.69%,25.15%,0.96%,20.65%,4.28%,-6.61%,-13.36%,-9.33%,-11.82%,-65.96%,-4.54%,-14.08%,-4.05%,141.67%,-0.58%,-4.57%,-13.71%,0.29%,-22.76%,6.45%,10.98%,-2.66%,15.27%,-10.88%,-6.53%,0.39%,-6.53%,-2.47%,15.27%,-32.17%,-4.82%,4.59%,5.59%,835.24%,Upgrade
Gross Profit,6.43,6.79,6.55,6.16,6.71,8.12,6.22,5.97,5.03,5.85,5.33,4.77,4.99,4.85,5.11,5.11,5.76,5.35,5.8,15.01,6.03,6.22,6.04,6.21,6.06,6.52,7,6.19,7.85,6.13,6.31,6.36,6.81,6.87,6.75,6.34,7.29,7.05,5.86,9.34,Upgrade
"Selling, General & Admin",5.69,5.82,5.55,5.47,4.55,5.24,5.23,5.71,4.78,5.17,4.67,5.26,4.75,4.78,4.61,5.05,4.79,5.26,4.82,5.15,4.87,4.75,4.71,5.36,4.69,4.48,4.39,5.32,4.84,4.39,4.31,5.22,4.59,4.56,4.21,4.88,5.58,4.05,3.89,4.57,Upgrade
Other Operating Expenses,1.83,1.93,1.86,0.56,1.46,1.8,3.75,1.23,1.57,1.49,1.47,1.31,1.67,1.12,1.64,1.7,2.28,2.04,2.01,2.45,2.07,2.03,1.94,2.8,2.26,2.29,2.25,3.53,2.38,1.82,1.54,1.87,2.2,2.19,2.33,2.36,2.67,2.55,1.39,3.84,Upgrade
Operating Expenses,7.52,7.75,7.41,6.03,6.02,7.04,8.98,6.94,6.34,6.66,6.14,6.57,6.42,5.9,6.25,6.75,7.07,7.3,6.83,7.6,6.94,6.79,6.65,8.16,6.96,6.77,6.64,8.85,7.21,6.2,5.85,7.09,6.79,6.75,6.54,7.24,8.25,6.6,5.28,8.41,Upgrade
Operating Income,-1.09,-0.96,-0.86,0.13,0.7,1.08,-2.76,-0.97,-1.31,-0.81,-0.81,-1.8,-1.44,-1.05,-1.14,-1.64,-1.32,-1.95,-1.03,7.41,-0.91,-0.56,-0.61,-1.95,-0.89,-0.25,0.36,-2.66,0.64,-0.08,0.46,-0.73,0.02,0.12,0.21,-0.91,-0.96,0.45,0.58,0.93,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.15,-0.15,0.02,-0.15,-0.15,0.09,0.09,0.18,Upgrade
Pretax Income,-1.09,-0.96,-0.86,0.13,0.7,1.08,-2.76,-0.97,-1.31,-0.81,-0.81,-1.8,-1.44,-1.05,-1.14,-1.64,-1.32,-1.95,-1.03,7.41,-0.91,-0.56,-0.61,-1.95,-0.89,-0.25,0.36,-2.66,0.64,-0.08,0.46,-0.73,0.17,0.27,0.19,-0.76,-0.82,0.36,0.48,0.75,Upgrade
Income Tax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1,0.03,0.07,0,-0.12,0.03,0.03,0.03,0.08,0,0,0.04,-0.03,0.07,0.08,0.01,0.03,0.06,0.06,0.02,0.01,0.01,0.02,0.07,0.06,Upgrade
