Metrics,2022-12-31,2022-06-30,2021-12-31,2021-06-30,2020-12-31,2020-06-30,2019-12-31,2019-06-30,2018-12-31,2018-09-30,2018-06-30,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,+16 Quarters
Revenue,-,-,-,-,-,-,-,-,27.26,-,-,38.35,57.26,67.8,110.63,186.72,257.42,329.94,357.58,414.6,443.85,421.09,349.56,490.95,285.67,397.34,231.38,29.28,215.62,168.93,207.25,111.76,120.11,106.15,147.63,122.65,113.73,143.69,133.84,57.96,Upgrade
Revenue Growth (YoY),-,-,-,-,-,-,-,-,-52.39%,-,-,-79.46%,-77.76%,-79.45%,-69.06%,-54.96%,-42.00%,-21.65%,2.30%,-15.55%,55.37%,5.98%,51.08%,1576.63%,32.49%,135.20%,11.64%,-73.80%,79.51%,59.14%,40.38%,-8.88%,5.61%,-26.12%,10.31%,111.62%,545.38%,2362.05%,3235.92%,-,Upgrade
Cost of Revenue,-,-,-,-,-,-,-,-,-5.34,-,-,26.92,49.11,60.66,91.67,181.85,242.77,303.13,333.3,456.63,413.92,384.29,319.03,422.05,289.58,357.25,197.55,42.38,194.81,135.96,177.68,103.85,100.45,80.79,121.63,109.4,92.28,120.46,106.45,39.78,Upgrade
Gross Profit,-,-,-,-,-,-,-,-,32.59,-,-,11.43,8.15,7.14,18.96,4.87,14.65,26.81,24.28,-42.03,29.93,36.81,30.53,68.91,-3.92,40.08,33.83,-13.09,20.81,32.98,29.58,7.92,19.66,25.36,26.01,13.25,21.45,23.23,27.39,18.19,Upgrade
"Selling, General & Admin",-,-,-,-,-,-,-,-,7.04,-,-,11.05,9.36,13.46,14.49,16.29,20.17,22.15,20.56,22.5,23.99,21.34,18.82,30.42,9.48,27.01,17.38,7.46,12.96,17.48,15.86,15.34,11.62,11.35,9.44,8.94,9.64,10.39,18.63,9.09,Upgrade
Other Operating Expenses,0,0,0,0,0,0,0,0,-153.22,0,0,14.98,0,0,0,-8.57,0,0,0,-30,265.88,0,0,2.98,0,0,0,0,0,0,0,42.63,0,0,0,0,0,0,0,0,Upgrade
Operating Expenses,-,-,-,-,-,-,-,-,-146.18,-,-,26.03,9.36,13.46,14.49,7.72,20.17,22.15,20.56,-7.5,289.86,21.34,18.82,33.4,9.48,27.01,17.38,7.46,12.96,17.48,15.86,57.97,11.62,11.35,9.44,8.94,9.64,10.39,18.63,9.09,Upgrade
Operating Income,-,-,-,-,-,-,-,-,178.77,-,-,-14.6,-1.21,-6.32,4.47,-2.86,-5.52,4.66,3.73,-34.53,-259.94,15.46,11.72,35.51,-13.4,13.08,16.45,-20.55,7.84,15.5,13.72,-50.06,8.04,14.02,16.57,4.31,11.81,12.84,8.76,9.09,Upgrade
Interest Expense / Income,-,-,-,-,-,-,-,-,0.14,-,-,0.84,2.04,1.9,3.63,8.72,5.32,4.57,5.5,5.88,7.1,4.56,4.79,7.01,0.19,5.08,3.7,-1.81,3.62,4.25,3.68,4.72,2.58,2.51,1.83,0.83,2.22,2.19,1.97,0.97,Upgrade
Other Expense / Income,-,-,-,-,-,-,-,-,-0.03,-,-,14.63,0.56,-3.38,1.33,2.72,-3.3,-1.89,-3.27,64.2,180.83,1.14,-3.6,42.1,-17.87,-2.43,4.44,-2.85,-2.08,2.95,0.02,4.28,-222.14,0.11,-2.82,11.21,1.24,-1.02,0.92,-39.72,Upgrade
