Metrics,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,+4 Quarters
Revenue,2.26,1.78,1.34,1.84,1.81,1.2,0.63,0.95,1.28,0.73,1.76,0.16,0.76,0.72,0.12,0.73,0.12,0.07,0.09,0.04,0.04,0.02,0,0.01,0,0.01,0,0,0,0.02,0.02,0.01,0.05,0.02,0.02,-0,0,0,0,0,Upgrade
Revenue Growth (YoY),24.81%,48.27%,114.43%,94.15%,41.78%,64.10%,-64.52%,492.28%,68.65%,1.98%,1384.29%,-78.07%,524.12%,943.32%,29.17%,1682.21%,175.38%,184.93%,4655.20%,269.86%,5887.50%,306.59%,-48.33%,393.95%,-77.42%,-62.37%,-84.15%,-70.18%,-93.01%,-20.26%,41.57%,-,1957.01%,1292.11%,677.07%,-,-5.38%,-8.03%,28.50%,-,Upgrade
Cost of Revenue,0,0.04,0.02,0.02,0.04,0.02,0.03,0.03,0.02,0.28,0.43,0,0,0,0,-0,0.01,0.01,0,0.01,0.01,0,0,0,0,0,0,0,0,0.11,0.01,0.03,0.03,0.01,0,0,0,0,0,0,Upgrade
Gross Profit,2.26,1.74,1.32,1.82,1.77,1.18,0.6,0.92,1.26,0.45,1.33,0.16,0.75,0.71,0.12,0.73,0.11,0.06,0.09,0.03,0.03,0.02,0,0.01,0,0.01,0,0,0,-0.09,0.02,-0.02,0.02,0.01,0.02,-0,0,0,0,0,Upgrade
"Selling, General & Admin",1.56,1.21,1.19,1.1,1.6,1.32,1.36,1.23,1.04,0.39,1.16,0.05,0.02,0.05,0.02,0.03,0.03,0.02,0.04,0.04,0.02,0.04,0.04,0.01,0.01,0,0.04,0.05,0.05,0.06,0.1,0.14,0.23,0.11,0.19,-0,0.01,0,0.01,0.01,Upgrade
Other Operating Expenses,0.13,0.2,0.13,0.22,0.31,0.18,0.32,0.3,0.13,0,0.12,0.14,0.13,0.12,0.07,0.07,0.06,0.06,0.05,0.02,0.03,0.05,0.03,0.14,0.13,0.13,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.03,0,0,0,0,0,0,Upgrade
Operating Expenses,1.69,1.41,1.31,1.31,1.91,1.51,1.67,1.52,1.17,0.39,1.28,0.19,0.15,0.17,0.09,0.1,0.09,0.08,0.09,0.06,0.05,0.1,0.07,0.16,0.14,0.14,0.14,0.14,0.14,0.15,0.2,0.23,0.32,0.14,0.19,-0,0.01,0,0.01,0.01,Upgrade
Operating Income,0.57,0.34,0.01,0.51,-0.14,-0.33,-1.08,-0.6,0.09,0.05,0.05,-0.03,0.6,0.55,0.03,0.63,0.02,-0.02,-0,-0.03,-0.02,-0.07,-0.07,-0.15,-0.14,-0.13,-0.13,-0.14,-0.14,-0.25,-0.18,-0.25,-0.3,-0.13,-0.17,0,-0.01,0,-0,-0.01,Upgrade
Interest Expense / Income,0.02,0.02,0.04,0.04,0.02,0.04,0.04,0.03,0.03,0.01,0.01,0,0,0,0,0,0.01,0,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.04,0.01,0.01,0,0,0,0,0.01,Upgrade
Other Expense / Income,-1.84,0.03,0.2,-0.03,-1.9,-,-3.28,-2.57,-,-,-,0.7,-,-,-,0.02,-,-0,-0,-0.1,0,-0.31,0.01,0.16,-,-,-,0.02,-,-,-,0.01,0.12,-0.25,-0.33,-,-,-,-,-,Upgrade
Pretax Income,2.39,0.28,-0.23,0.5,1.75,-0.36,2.16,1.94,0.06,0.04,0.04,-0.74,0.6,0.54,0.02,0.6,0.01,-0.02,-0.01,0.06,-0.03,0.21,-0.11,-0.34,-0.17,-0.16,-0.16,-0.18,-0.17,-0.28,-0.21,-0.3,-0.46,0.11,0.15,-0,-0.01,-0,-0.01,-0.01,Upgrade
Income Tax,0.7,0.1,-0.3,-0,-0.07,-0.09,0.71,0.57,0.02,0.01,0.01,-0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Net Income,1.7,0.18,0.06,0.5,1.82,-0.27,1.46,1.37,0.04,0.03,0.03,-0.56,0.6,0.54,0.02,0.6,0.01,-0.02,-0.01,0.06,-0.03,0.21,-0.11,-0.34,-0.17,-0.16,-0.16,-0.18,-0.17,-0.28,-0.21,-0.3,-0.46,0.11,0.15,-0,-0.01,-0,-0.01,-0.01,Upgrade
Net Income Growth,-6.84%,-,-95.58%,-63.45%,4170.45%,-,4620.97%,-,-92.84%,-94.47%,26.13%,-,4703.28%,-,-,908.79%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Shares Outstanding (Basic),5,4,3,3,3,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Shares Outstanding (Diluted),5,4,3,3,3,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Upgrade
Shares Change,79.22%,57.82%,41.47%,88.60%,43.23%,553.75%,439.34%,309.49%,384.62%,0.14%,10.46%,7.31%,11.21%,12.49%,2.82%,2.86%,6.39%,25.97%,37.18%,39.30%,37.79%,15.38%,5.03%,3.01%,0.30%,0.38%,0.40%,1.59%,1.60%,1.22%,1.20%,-,-,-,-,-,-,-,-,-,Upgrade
EPS (Basic),0.33,0.04,0.02,0.15,0.64,-0.10,0.66,1.07,0.02,0.07,0.07,-1.39,1.43,1.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
EPS (Diluted),0.33,0.04,0.02,0.13,0.63,-0.10,0.65,0.78,0.02,0.07,0.07,-1.39,1.43,1.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
EPS Growth,-47.62%,-,-96.92%,-83.33%,3050.00%,-,828.57%,-,-98.60%,-94.66%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
Free Cash Flow Per Share,-0.26,-0.23,-0.34,-0.24,-0.14,-0.37,-0.40,-0.62,-0.27,-1.00,-3.66,0.02,-0.07,0.08,-0.05,-0.05,0.11,-0.02,0.05,-0.05,0.03,-0.02,-0.14,-0.04,-0.02,0.00,-,-0.04,-0.01,-0.00,-0.04,-0.10,-0.18,-0.03,-0.01,0.00,-0.03,-0.02,-0.03,-0.05,Upgrade
Gross Margin,99.81%,97.96%,98.43%,98.66%,97.83%,98.52%,95.47%,96.97%,98.74%,61.27%,75.54%,98.20%,99.56%,99.65%,98.01%,100.16%,88.77%,88.18%,95.02%,78.14%,66.17%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,83.09%,100.00%,-595.35%,75.11%,-285.64%,41.98%,48.53%,98.45%,-,88.40%,89.58%,69.76%,100.00%,Upgrade
Operating Margin,25.24%,18.84%,0.50%,27.42%,-7.48%,-27.10%,-172.12%,-63.25%,7.25%,7.43%,2.98%,-18.19%,79.20%,76.34%,24.60%,86.03%,14.46%,-25.65%,-5.31%,-69.78%,-50.03%,-303.13%,-3530.68%,-1308.31%,-18722.42%,-2226.53%,-3580.83%,-6278.46%,-4217.37%,-1565.93%,-770.38%,-3372.94%,-646.70%,-650.84%,-1017.61%,-,-318.92%,4.37%,-173.35%,-249.13%,Upgrade
Profit Margin,75.05%,10.29%,4.81%,27.06%,100.55%,-22.85%,233.12%,143.77%,3.34%,4.11%,1.75%,-347.35%,78.58%,75.66%,20.61%,81.74%,10.21%,-29.62%,-7.84%,144.42%,-71.85%,879.59%,-5620.38%,-3041.29%,-22600.27%,-2719.10%,-4355.33%,-8190.39%,-5096.01%,-1747.22%,-890.94%,-3946.38%,-980.08%,565.87%,923.88%,-,-510.98%,-343.87%,-382.20%,-570.27%,Upgrade
