Metrics,2023-01-31,2022-10-31,2022-07-31,2022-04-30,2022-01-31,2021-10-31,2021-07-31,2021-04-30,2021-01-31,2020-10-31,2020-07-31,2020-04-30,2020-01-31,2019-10-31,2019-07-31,2019-04-30,2019-01-31,2018-10-31,2018-07-31,2018-04-30,2018-01-31,2017-10-31,2017-07-31,2017-04-30,2017-01-31,2016-10-31,2016-07-31,2016-04-30,2016-01-31,2015-10-31,2015-07-31,2015-04-30,2015-01-31,2014-10-31,2014-07-31,2014-04-30,2014-01-31,2013-10-31,2013-07-31,2013-04-30,+47 Quarters
Revenue,"15,094","12,567","12,132","11,220","13,066","12,376","12,756","11,618","12,943","11,092","12,920","10,333","12,836","11,370","11,544","11,499","11,589","10,669","11,025","10,054","10,828","10,523","10,088","10,412","9,646","9,655","10,255","9,526","9,359","8,019","8,828","8,830","9,644","8,382","8,990","8,276","8,460","7,939","7,168","7,717",Upgrade
Revenue Growth (YoY),15.52%,1.54%,-4.89%,-3.43%,0.95%,11.58%,-1.27%,12.44%,0.83%,-2.45%,11.92%,-10.14%,10.76%,6.57%,4.71%,14.37%,7.03%,1.39%,9.29%,-3.44%,12.25%,8.99%,-1.63%,9.30%,3.07%,20.40%,16.16%,7.88%,-2.96%,-4.33%,-1.80%,6.69%,14.00%,5.58%,25.42%,7.24%,7.66%,15.17%,-7.58%,11.45%,Upgrade
Cost of Revenue,"1,545",116,850,-180,997,"1,032","1,304",149,"1,406",461,"1,785",-177,"1,614",654,"1,046","1,160","1,225",494,925,421,836,"1,137",643,"1,090",183,397,"1,210",988,829,292,656,493,"1,522",752,"1,009",830,982,878,263,938,Upgrade
Gross Profit,"13,549","12,451","11,282","11,400","12,069","11,344","11,452","11,469","11,537","10,631","11,135","10,510","11,222","10,716","10,498","10,339","10,364","10,175","10,100","9,633","9,992","9,386","9,445","9,322","9,463","9,258","9,045","8,538","8,530","7,727","8,172","8,337","8,122","7,630","7,981","7,446","7,478","7,061","6,905","6,779",Upgrade
"Selling, General & Admin","6,542","6,146","5,403","5,506","5,719","5,591","5,546","5,565","5,689","5,165","5,486","5,034","5,453","5,274","5,082","5,035","5,016","4,982","4,949","4,666","4,758","4,741","4,753","4,543","4,540","4,582","4,331","4,225","4,268","3,952","4,004","4,091","4,043","3,724","3,888","3,726","3,780","3,643","3,456","3,488",Upgrade
Other Operating Expenses,"1,133","1,063",983,928,861,992,874,814,853,893,894,908,925,"1,045",910,881,896,900,909,816,853,870,784,788,775,"1,006",760,662,692,695,631,645,577,616,714,606,607,528,535,521,Upgrade
Operating Expenses,"7,675","7,209","6,386","6,434","6,580","6,583","6,420","6,379","6,542","6,058","6,380","5,942","6,378","6,319","5,992","5,916","5,912","5,882","5,858","5,482","5,611","5,611","5,537","5,331","5,315","5,588","5,091","4,887","4,960","4,647","4,635","4,736","4,620","4,340","4,602","4,332","4,387","4,171","3,991","4,009",Upgrade
Operating Income,"5,874","5,242","4,896","4,966","5,489","4,761","5,032","5,090","4,995","4,573","4,755","4,568","4,844","4,397","4,506","4,423","4,452","4,293","4,242","4,151","4,381","3,775","3,908","3,991","4,148","3,670","3,954","3,651","3,570","3,080","3,537","3,601","3,502","3,290","3,379","3,114","3,091","2,890","2,914","2,770",Upgrade
Other Expense / Income,534,387,342,-339,107,-222,-536,-95,112,426,679,"2,827",424,504,425,430,516,356,354,283,345,242,333,310,306,368,327,473,431,299,296,311,292,362,309,270,317,358,292,311,Upgrade
Pretax Income,"5,340","4,855","4,554","5,305","5,382","4,983","5,568","5,185","4,883","4,147","4,076","1,741","4,420","3,893","4,081","3,993","3,936","3,937","3,888","3,868","4,036","3,533","3,575","3,681","3,842","3,302","3,627","3,178","3,139","2,781","3,241","3,290","3,210","2,928","3,070","2,844","2,774","2,532","2,622","2,459",Upgrade
Income Tax,"2,128",979,979,"1,055","1,289","1,096","1,276","1,171","1,038",900,879,257,916,692,818,767,766,690,787,817,"1,035",704,792,880,827,769,741,618,713,212,792,817,776,612,718,669,707,455,362,574,Upgrade
Net Income,"3,212","3,876","3,575","4,250","4,093","3,887","4,292","4,014","3,845","3,247","3,197","1,484","3,504","3,201","3,263","3,226","3,170","3,247","3,101","3,051","3,001","2,829","2,783","2,801","3,015","2,533","2,886","2,560","2,426","2,569","2,449","2,473","2,434","2,316","2,352","2,175","2,067","2,077","2,260","1,885",Upgrade
Net Income Growth,-21.52%,-0.28%,-16.71%,5.88%,6.45%,19.71%,34.25%,170.49%,9.73%,1.44%,-2.02%,-54.00%,10.54%,-1.42%,5.22%,5.74%,5.63%,14.78%,11.43%,8.93%,-0.46%,11.69%,-3.57%,9.41%,24.28%,-1.40%,17.84%,3.52%,-0.33%,10.92%,4.12%,13.70%,17.76%,11.51%,4.07%,15.38%,2.23%,11.91%,1.99%,25.00%,Upgrade
Shares Outstanding (Basic),"1,386","1,391","1,402","1,416","1,425","1,424","1,425","1,424","1,424","1,431","1,431","1,431","1,431","1,439","1,439","1,439","1,439","1,453","1,453","1,453","1,453","1,485","1,485","1,485","1,485","1,443","1,443","1,443","1,443","1,442","1,442","1,442","1,442","1,441","1,441","1,441","1,441","1,445","1,445","1,445",Upgrade
Shares Change,-2.78%,-2.38%,-1.61%,-0.57%,0.09%,-0.43%,-0.42%,-0.46%,-0.48%,-0.60%,-0.60%,-0.60%,-0.60%,-0.93%,-0.93%,-0.93%,-0.93%,-2.19%,-2.19%,-2.19%,-2.19%,2.91%,2.91%,2.91%,2.91%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,0.08%,-0.30%,-0.30%,-0.30%,-0.30%,0.48%,0.48%,0.48%,Upgrade
EPS (Basic),2.29,2.75,2.52,2.97,2.84,2.68,2.97,2.76,2.66,2.23,2.20,1.00,2.41,2.19,2.23,2.20,2.15,2.20,2.10,2.06,2.02,1.90,1.86,1.86,1.98,1.65,1.88,1.67,1.59,1.75,1.66,1.68,1.66,1.58,1.59,1.47,1.39,1.39,1.52,1.26,Upgrade
EPS (Diluted),2.29,2.75,2.51,2.96,2.84,2.67,2.97,2.76,2.66,2.22,2.20,1.00,2.40,2.18,2.22,2.20,2.15,2.20,2.10,2.06,2.01,1.89,1.85,1.85,1.97,1.65,1.88,1.66,1.58,1.74,1.66,1.68,1.65,1.57,1.59,1.47,1.38,1.39,1.51,1.25,Upgrade
EPS Growth,-19.37%,3.00%,-15.49%,7.25%,6.77%,20.27%,35.00%,176.00%,10.83%,1.83%,-0.90%,-54.55%,11.63%,-0.91%,5.71%,6.80%,6.97%,16.40%,13.51%,11.35%,2.03%,14.55%,-1.60%,11.45%,24.68%,-5.17%,13.25%,-1.19%,-4.24%,10.83%,4.40%,14.29%,19.57%,12.95%,5.30%,17.60%,2.99%,13.01%,2.72%,26.26%,Upgrade
Free Cash Flow Per Share,12.38,-0.81,8.94,0.13,5.50,6.48,18.45,-4.95,21.34,-1.71,19.73,63.75,13.42,7.25,1.84,-8.16,7.41,-4.58,10.32,-4.86,9.79,3.94,6.83,8.92,4.79,7.13,-0.05,6.70,3.95,2.14,11.76,3.36,-1.44,3.96,3.06,2.49,0.18,3.89,1.73,1.18,Upgrade
Dividend Per Share,0.988,0.936,1.280,0.961,0.955,0.873,0.858,0.865,0.848,0.820,1.080,1.080,1.610,0.803,0.776,0.763,0.736,0.748,0.713,0.737,0.731,0.721,0.694,0.645,0.625,0.622,0.620,0.641,0.551,0.609,0.594,0.630,0.612,0.667,0.658,0.644,0.605,0.651,0.607,0.614,Upgrade
