Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,865.35,634.98,446.09,673.76,670.1,355.76,342.52,"1,172",251.95,-49.85,Upgrade
Depreciation & Amortization,54.25,66.01,57.81,48.78,58.22,64.43,61.34,52.56,48.86,69.2,Upgrade
Share-Based Compensation,24.77,17.11,13.8,0,0,0,0,0,0,0,Upgrade
Other Operating Activities,-294.36,-21.79,214.6,-113.02,-183.8,-13.53,-179.1,"-1,063.16",-706.09,-990.07,Upgrade
Operating Cash Flow,650.01,696.32,732.31,609.53,544.52,406.66,224.76,161.4,-405.28,-970.71,Upgrade
Operating Cash Flow Growth,-6.65%,-4.91%,20.14%,11.94%,33.90%,80.93%,39.26%,-,-,-,Upgrade
Capital Expenditures,-3.25,-4.12,-3.31,-5.64,-14.24,-16.07,-10.55,-4.63,-4.71,-0.82,Upgrade
Change in Investments,413.74,-156.63,-769.2,-416.47,-303.54,-287.58,-82.84,-109.54,296.71,-836.69,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,17.21,0.23,-17.44,Upgrade
Investing Cash Flow,410.49,-160.75,-772.51,-422.11,-317.78,-303.64,-93.39,-96.96,292.23,-854.95,Upgrade
Dividends Paid,-110.95,-94.22,-82.06,-41.91,0,0,0,0,0,0,Upgrade
Share Issuance / Repurchase,-385.57,-290.82,-120,-125.77,-163.42,0,-147.13,0,0,663.34,Upgrade
Debt Issued / Paid,-486.41,-98.61,419.13,0,0,-147.25,107.33,-73.11,-20.77,467.39,Upgrade
Other Financing Activities,-49.61,-43.64,-49.26,-5.73,-8.13,-11.33,-117.28,-8.09,-1,-,Upgrade
Financing Cash Flow,"-1,032.54",-527.29,167.82,-173.41,-171.55,-158.58,-157.08,-81.2,-21.77,"1,130.73",Upgrade
Net Cash Flow,27.96,8.28,127.62,14.02,55.19,-55.56,-25.71,-16.76,-134.81,-694.93,Upgrade
Free Cash Flow,646.76,692.2,729,603.9,530.28,390.59,214.21,156.77,-409.98,-971.53,Upgrade
Free Cash Flow Growth,-6.57%,-5.05%,20.72%,13.88%,35.76%,82.34%,36.64%,-,-,-,Upgrade
Free Cash Flow Margin,55.15%,58.38%,60.79%,49.75%,47.18%,36.64%,20.16%,15.05%,-43.49%,-93.47%,Upgrade
Free Cash Flow Per Share,2.12,2.07,2.14,1.71,1.45,1.08,0.63,0.46,-1.21,-3.12,Upgrade
