Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2010
Net Income,21.15,27.78,6.36,19.5,13.01,9.59,-4.91,11.86,15.43,3.51,Upgrade
Other Operating Activities,-267.43,-103.77,-31.65,-70.9,-25.07,-24.43,57.22,-43.19,21.25,2.99,Upgrade
Operating Cash Flow,-246.28,-75.99,-25.28,-51.41,-12.06,-14.84,52.31,-31.33,36.68,6.5,Upgrade
Operating Cash Flow Growth,-,-,-,-,-,-,-,-,464.33%,-,Upgrade
Dividends Paid,-29.85,-24.55,-21.32,-15.59,-13.67,-13.65,-15.66,-14.89,-13.01,-12.63,Upgrade
Share Issuance / Repurchase,84.6,30.09,44.61,47.1,0,-0.06,-0.52,25.19,0,0,Upgrade
Debt Issued / Paid,174.71,69.98,32.36,24.69,31.88,-2,-19.77,33.37,-40.59,30.43,Upgrade
Other Financing Activities,-,-,-,-,-0.16,-,-,-,-,-,Upgrade
Financing Cash Flow,229.46,75.52,55.66,56.2,18.06,-15.7,-35.94,43.68,-53.6,17.79,Upgrade
Net Cash Flow,-16.82,-0.48,30.37,4.79,6,-30.54,16.37,12.35,-16.92,24.29,Upgrade
Free Cash Flow,-246.28,-75.99,-25.28,-51.41,-12.06,-14.84,52.31,-31.33,36.68,6.5,Upgrade
Free Cash Flow Growth,-,-,-,-,-,-,-,-,464.33%,-,Upgrade
Free Cash Flow Margin,-310.99%,-126.62%,-54.92%,-119.20%,-38.78%,-57.57%,158.59%,-100.71%,117.35%,19.32%,Upgrade
Free Cash Flow Per Share,-9.96,-3.79,-1.44,-3.81,-1.05,-1.29,4.53,-2.80,3.81,0.68,Upgrade
