Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2004
Net Income,102.08,174.16,227.26,173.6,76.5,79,68.7,42.92,71.19,99.45,Upgrade
Depreciation & Amortization,0.2,0.32,0.42,0.26,0.2,0.2,0.2,0.19,0.27,0.25,Upgrade
Share-Based Compensation,10.83,10.39,8.47,8.64,11.27,7.25,7.13,9.46,9.64,6.05,Upgrade
Other Operating Activities,-537.91,-56.24,-28.35,-423.17,-336.93,-104.85,-214.42,-166.93,-107.62,-2.16,Upgrade
Operating Cash Flow,-424.8,128.62,207.8,-240.66,-248.97,-18.4,-138.39,-114.36,-26.53,103.59,Upgrade
Operating Cash Flow Growth,-,-38.10%,-,-,-,-,-,-,-,-,Upgrade
Capital Expenditures,-0.11,-0.11,-0.14,-0.6,-0.48,-0.27,-0.25,-0.19,-0.19,-0.31,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,3.47,-6.36,-6.27,Upgrade
Investing Cash Flow,-0.11,-0.11,-0.14,-0.6,-0.48,-0.27,-0.25,3.28,-6.55,-6.58,Upgrade
Dividends Paid,-245.12,-175.5,-152.42,-132.05,-112.72,-100.89,-90.53,-84.99,-77.08,-64.25,Upgrade
Share Issuance / Repurchase,227.56,8.01,75.64,128.87,140.33,66.94,88.04,95.45,9.84,95.12,Upgrade
Debt Issued / Paid,336.3,-55.7,-4.35,317.9,173.82,128.86,61.9,-26.11,64.19,-39.74,Upgrade
Other Financing Activities,-4.21,-6.68,-3.91,-4.32,-1.12,-2.61,-3.79,-5.18,-5.12,-2.76,Upgrade
Financing Cash Flow,314.52,-229.87,-85.04,310.4,200.31,92.3,55.62,-20.84,-8.17,-11.64,Upgrade
Net Cash Flow,-110.39,-101.36,122.63,69.14,-49.14,73.63,-83.02,-131.92,-41.25,85.37,Upgrade
Free Cash Flow,-424.91,128.52,207.67,-241.26,-249.45,-18.67,-138.64,-114.55,-26.72,103.28,Upgrade
Free Cash Flow Growth,-,-38.11%,-,-,-,-,-,-,-,-,Upgrade
Free Cash Flow Margin,-132.09%,45.74%,72.29%,-90.06%,-120.07%,-9.78%,-79.20%,-72.90%,-18.60%,73.93%,Upgrade
Free Cash Flow Per Share,-3.39,1.12,1.85,-2.39,-2.74,-0.23,-1.88,-1.65,-0.43,1.75,Upgrade
