Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,181.99,232.14,119.4,158.87,143.11,94.48,86.64,80.76,69.97,63.93,Upgrade
Depreciation & Amortization,13.04,13.39,14.13,11.57,10.45,10.44,9.24,8.12,7.39,6.98,Upgrade
Share-Based Compensation,6.25,6.48,5.65,5.32,4.36,2.96,2.02,1.67,0,0,Upgrade
Other Operating Activities,-7.26,74.18,-82.22,-12.4,33.97,34.2,25.18,-2.16,17.45,40.58,Upgrade
Operating Cash Flow,204.14,336.3,59.61,163.36,191.89,142.08,123.08,88.39,94.81,111.48,Upgrade
Operating Cash Flow Growth,-39.30%,464.20%,-63.51%,-14.87%,35.06%,15.44%,39.25%,-6.77%,-14.96%,45.13%,Upgrade
Capital Expenditures,-7.99,-8.54,-7.55,-12.2,-4.67,-6.04,-2.06,-9.58,-7.37,-8.85,Upgrade
Acquisitions,0,0,0,60.03,278.65,0,4.86,-28.55,0,0,Upgrade
Change in Investments,"-1,068.9",-284.58,64.51,54.81,-330.62,-71.69,191.77,-180.01,-167.98,-158.61,Upgrade
Other Investing Activities,8.73,-35.39,0.83,1.16,4.77,0.35,0.02,7.8,2.35,2.95,Upgrade
Investing Cash Flow,"-1,068.16",-328.5,57.79,103.79,-51.86,-77.38,194.59,-210.33,-173.01,-164.5,Upgrade
Dividends Paid,-81.33,-86.48,-85.25,-66.57,-53.58,-44.86,-37.81,-33.01,-25.14,-22.24,Upgrade
Share Issuance / Repurchase,-116.05,-179.88,-24.48,-10.14,1.15,1.04,-1.31,-4.79,1.92,-3.63,Upgrade
Debt Issued / Paid,661.35,-525.7,-914.35,74.94,93.89,-35.74,-20.28,386.11,112.74,-70.52,Upgrade
Other Financing Activities,-442.9,"1,130.18","1,577.34",-199.77,-129.88,4.26,-216.79,-233.68,-12.87,119.36,Upgrade
Financing Cash Flow,21.07,338.11,553.25,-201.54,-88.42,-75.3,-276.18,114.63,76.65,22.97,Upgrade
Net Cash Flow,-842.95,345.91,670.65,65.61,51.61,-10.6,41.49,-7.32,-1.55,-30.05,Upgrade
Free Cash Flow,196.15,327.76,52.06,151.16,187.22,136.05,121.02,78.81,87.43,102.64,Upgrade
Free Cash Flow Growth,-40.15%,529.65%,-65.56%,-19.26%,37.62%,12.42%,53.55%,-9.86%,-14.81%,44.87%,Upgrade
Free Cash Flow Margin,33.06%,50.04%,10.41%,29.91%,42.57%,36.85%,37.08%,26.00%,34.24%,41.77%,Upgrade
Free Cash Flow Per Share,3.27,5.00,0.77,2.69,3.83,3.09,3.02,2.10,2.99,3.51,Upgrade
