Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1998
Net Income,101.39,98.68,42.2,32.79,57.87,54.66,56.49,53.82,49.76,39.86,Upgrade
Depreciation & Amortization,15.06,16.09,10.95,9.53,11.11,12.85,14.58,17.85,8.7,6.67,Upgrade
Share-Based Compensation,2.6,2.44,2.54,3.13,3.52,2.89,3.01,2.24,2.17,0.71,Upgrade
Other Operating Activities,28.26,-23.47,4.51,13.35,4.14,11.25,-14.72,-7.38,-35.16,13.49,Upgrade
Operating Cash Flow,147.31,93.73,60.2,58.8,76.64,81.66,59.35,66.53,25.47,60.72,Upgrade
Operating Cash Flow Growth,57.16%,55.69%,2.39%,-23.28%,-6.15%,37.58%,-10.79%,161.24%,-58.06%,14.94%,Upgrade
Capital Expenditures,-1.93,-2.68,-3.55,4.08,-3.7,-0.84,-0.73,-1.15,-1.15,-1.02,Upgrade
Acquisitions,0,0,0,0,0,0,0,0,118.93,0,Upgrade
Change in Investments,-879.58,-444.36,-404.04,-48.62,-307.87,-519.34,-495.73,-20.44,-101.38,-303.87,Upgrade
Other Investing Activities,-,-,-,-,-,-,-,1.32,-,0.53,Upgrade
Investing Cash Flow,-881.51,-447.04,-407.59,-44.55,-311.57,-520.18,-496.46,-20.27,16.4,-304.37,Upgrade
Dividends Paid,-28.64,-16.51,-15.96,-29.78,-30.92,-25.81,-25.66,-12.78,-6.69,-4.44,Upgrade
Share Issuance / Repurchase,-0.71,-6.71,-2.53,-4.9,-36.18,-0.82,0.87,0.27,0.47,0.83,Upgrade
Debt Issued / Paid,125.2,82.39,60,35,-95,-67.17,145,20,12.45,42.21,Upgrade
Other Financing Activities,381.8,511.26,576.05,-48.27,398.58,538.92,299.76,-47.7,-69.13,116.36,Upgrade
Financing Cash Flow,477.65,570.43,617.56,-47.95,236.48,445.12,419.97,-40.22,-62.9,154.96,Upgrade
Net Cash Flow,-256.54,217.12,270.17,-33.7,1.55,6.59,-17.13,6.04,-21.04,-88.69,Upgrade
Free Cash Flow,145.38,91.05,56.65,62.87,72.94,80.81,58.62,65.38,24.32,59.7,Upgrade
Free Cash Flow Growth,59.67%,60.72%,-9.89%,-13.80%,-9.74%,37.85%,-10.34%,168.88%,-59.27%,14.47%,Upgrade
Free Cash Flow Margin,53.64%,35.03%,31.73%,36.29%,36.19%,38.60%,29.67%,31.54%,14.20%,44.90%,Upgrade
Free Cash Flow Per Share,4.80,3.00,1.87,2.05,2.29,2.52,1.84,2.06,0.77,1.89,Upgrade
