Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1995
Net Income,66.56,47.7,35.3,40.46,35.33,23.83,25.87,14.71,12.42,11.2,Upgrade
Depreciation & Amortization,3.76,4.07,4.7,3.59,2.7,2.15,2.33,1.73,1.24,1.2,Upgrade
Share-Based Compensation,3.18,2.52,2.25,1.92,1.82,1.75,1.42,1.24,0.85,0.79,Upgrade
Other Operating Activities,-3.64,2.56,15.05,4.37,8.73,13.63,-5.23,9.03,3.87,2.73,Upgrade
Operating Cash Flow,69.85,56.85,57.3,50.34,48.57,41.36,25.9,28.49,19.38,16.26,Upgrade
Operating Cash Flow Growth,22.87%,-0.78%,13.81%,3.65%,17.44%,59.69%,-9.11%,47.00%,19.19%,1.38%,Upgrade
Capital Expenditures,-0.78,-0.25,-3.16,-0.2,-0.19,-0.65,-0.48,-1.01,-0.82,-0.5,Upgrade
Acquisitions,0,0,0,117.99,36.03,0,0,165.79,-21.92,0,Upgrade
Change in Investments,-669.3,-699.03,148.38,153.45,41.82,-236.64,-290.87,-234.85,-52.28,-73.18,Upgrade
Other Investing Activities,0.6,2.45,1.16,-,-,-,3.79,1.57,0.41,0.85,Upgrade
Investing Cash Flow,-669.49,-696.83,146.38,271.24,77.66,-237.29,-287.56,-68.5,-74.61,-72.83,Upgrade
Dividends Paid,-31.5,-31.27,-31.08,-22.72,-18.46,-15.24,-13.63,-10.74,-5.76,-1.92,Upgrade
Share Issuance / Repurchase,2.05,1.47,1.71,1.63,2.67,1.37,0.94,0.32,0.26,0.09,Upgrade
Debt Issued / Paid,-0.73,0,-0.33,-10.41,0,39.07,-3,3,-31.65,-9.28,Upgrade
Other Financing Activities,-369.81,844.93,499.72,2.73,-262.09,220.85,199.37,269.12,102.17,-193.29,Upgrade
Financing Cash Flow,-399.98,815.13,470.03,-28.78,-277.88,246.05,183.68,261.7,65.02,-204.39,Upgrade
Net Cash Flow,-999.61,175.14,673.7,292.8,-151.65,50.12,-77.99,221.69,9.8,-260.96,Upgrade
Free Cash Flow,69.07,56.6,54.14,50.14,48.39,40.71,25.42,27.49,18.57,15.76,Upgrade
Free Cash Flow Growth,22.04%,4.55%,7.97%,3.63%,18.86%,60.15%,-7.52%,48.04%,17.79%,-0.25%,Upgrade
Free Cash Flow Margin,36.50%,35.61%,39.06%,35.51%,38.96%,36.66%,25.02%,32.23%,28.48%,27.08%,Upgrade
Free Cash Flow Per Share,1.14,0.94,0.90,0.85,1.12,1.07,0.67,0.86,0.70,0.60,Upgrade
