Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2000
Net Income,"4,633.1","3,584.58",346.89,"4,265.3","3,983.87","4,091.75","3,514.58","3,092.3","2,387.85","1,538.31",Upgrade
Depreciation & Amortization,690.61,690.56,676.93,622.17,436.53,426.42,411.43,400.91,433.79,328.35,Upgrade
Share-Based Compensation,88.72,74,104.5,120.06,106.87,104.17,73.93,65.53,62.63,61.52,Upgrade
Other Operating Activities,"-6,547.31",-376.14,"11,557.25","1,926.18","-4,778.83","4,884.98","-5,367.55","-4,874.39","-1,964.98","1,293.68",Upgrade
Operating Cash Flow,"-1,134.88","3,972.99","12,685.57","6,933.71",-251.57,"9,507.32","-1,367.6","-1,315.65",919.29,"3,221.87",Upgrade
Operating Cash Flow Growth,-,-68.68%,82.96%,-,-,-,-,-,-71.47%,-66.90%,Upgrade
Capital Expenditures,-274.82,-108.4,-100.37,-93.77,-110.36,6.77,-151.29,-170.14,-281.94,-513.26,Upgrade
Acquisitions,0,0,0,-375.95,0,0,0,0,731.81,-57.58,Upgrade
Change in Investments,-116.48,"-3,087.07","-1,236.5","1,567.89",470.81,514.85,"-1,550.33","-1,135.74","-1,990.69",-14.84,Upgrade
Other Investing Activities,-703.67,-532.24,-535.24,-371.96,-419.79,-271.72,-277.35,-276.56,-246.88,-298.4,Upgrade
Investing Cash Flow,"-1,094.97","-3,727.71","-1,872.11",726.21,-59.34,249.91,"-1,978.97","-1,582.45","-1,787.69",-884.07,Upgrade
Dividends Paid,"-1,196.42",-398.81,"-2,392.84","-1,595.23","-1,130.43","-2,232.24",-653.33,-539.99,-429.41,-535.25,Upgrade
Share Issuance / Repurchase,-73.66,-55.16,-151.9,-103.23,-95.41,-71.01,-66.53,0,0,0,Upgrade
Debt Issued / Paid,-276.28,0.65,488.56,"-1,162.29",0,-40.05,-401.26,666.81,978.22,749.63,Upgrade
Other Financing Activities,-54.45,-11.98,-32.27,-691.06,-219.61,-50.23,-489.87,-72.97,-209.24,-67.04,Upgrade
Financing Cash Flow,"-1,600.82",-465.3,"-2,088.46","-3,551.81","-1,445.45","-2,393.54","-1,610.98",53.85,339.56,147.34,Upgrade
Net Cash Flow,"-5,172.58","2,559.78","10,759.73","3,813.24","-1,051.39","6,579","-5,411.67",355.4,-73.46,"1,747.71",Upgrade
Free Cash Flow,"-1,409.7","3,864.59","12,585.2","6,839.94",-361.93,"9,514.09","-1,518.9","-1,485.78",637.36,"2,708.61",Upgrade
Free Cash Flow Growth,-,-69.29%,84.00%,-,-,-,-,-,-76.47%,-71.07%,Upgrade
Free Cash Flow Margin,-9.52%,29.55%,178.34%,56.33%,-3.18%,86.69%,-13.80%,-14.39%,6.86%,34.93%,Upgrade
Free Cash Flow Per Share,-14.94,40.95,133.34,72.47,-3.83,100.80,-16.09,-15.74,6.75,27.62,Upgrade
