Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2005
Net Income,117.54,208.13,79.96,87.31,67.19,28.68,48.5,35.11,97.7,75.19,Upgrade
Depreciation & Amortization,64.22,50.77,38.85,39.64,33.43,18.33,5.8,6.97,6.76,7.05,Upgrade
Share-Based Compensation,24.04,26.23,21.48,22.23,23.1,20.33,12.35,6.78,0.27,7.48,Upgrade
Other Operating Activities,-73.13,380.6,-366.39,-194.25,-194.61,-258.53,-45.73,-258.29,-163.6,-60.88,Upgrade
Operating Cash Flow,132.67,665.73,-226.1,-36.72,-62.56,-182.86,20.92,-209.43,-58.87,28.84,Upgrade
Operating Cash Flow Growth,-80.07%,-,-,-,-,-,-,-,-,-27.58%,Upgrade
Capital Expenditures,-6.58,-5.84,-1.04,-7.56,-11.72,-1.51,-2.02,-4.68,-2.43,-2.01,Upgrade
Acquisitions,-20.89,-169.2,9.72,9.98,-127.11,-394.05,-0.9,0.09,-0.44,-4.03,Upgrade
Change in Investments,0,0,0,2.02,17.6,-21.43,6.01,-1.84,-5.31,-0.2,Upgrade
Investing Cash Flow,-27.47,-175.03,8.68,4.45,-121.23,-416.99,3.08,-6.44,-8.18,-6.23,Upgrade
Dividends Paid,-47.25,-31.41,-22.8,-16.98,-14.04,-12.58,-13.77,-16.05,-8.18,0,Upgrade
Share Issuance / Repurchase,-90,-57.5,-32.5,-39.27,-26.68,102.1,-233.27,-79.88,-39.51,172.64,Upgrade
Debt Issued / Paid,101.68,-132.78,306.42,-54.85,265.32,212.83,189.2,153.67,2.56,-15.03,Upgrade
Other Financing Activities,-66.48,-22.71,-15.79,-8.25,-20.44,79.61,9.78,52.21,43.95,27.88,Upgrade
Financing Cash Flow,-102.06,-244.4,235.33,-119.35,204.16,381.96,-48.06,109.95,-1.19,185.49,Upgrade
Net Cash Flow,3.03,246.3,17.91,0,20.37,0,-24.07,-105.92,-68.24,208.1,Upgrade
Free Cash Flow,126.09,659.89,-227.15,-44.28,-74.27,-184.37,18.9,-214.11,-61.3,26.83,Upgrade
Free Cash Flow Growth,-80.89%,-,-,-,-,-,-,-,-,-25.55%,Upgrade
Free Cash Flow Margin,14.23%,67.39%,-37.61%,-7.86%,-13.45%,-43.32%,5.86%,-56.05%,-13.60%,6.89%,Upgrade
Free Cash Flow Per Share,17.06,86.01,-29.81,-6.36,-10.35,-26.29,2.47,-24.34,-6.74,3.28,Upgrade
