Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1997
Net Income,-91.57,-95.68,-0.44,-0.81,0.14,-0.23,-0.07,0.14,0.65,0.68,Upgrade
Depreciation & Amortization,6.97,0.05,0.7,0.68,0.8,0.88,0.79,0.68,0.66,0.62,Upgrade
Share-Based Compensation,1.57,0,0.02,0.01,0.01,0.02,0.03,0.02,0.02,0.01,Upgrade
Other Operating Activities,48.19,71.53,-0.68,-0.36,0.28,-0.47,0.16,0.62,-0.41,0.15,Upgrade
Operating Cash Flow,-34.07,-24.1,-0.4,-0.48,1.22,0.2,0.92,1.47,0.92,1.47,Upgrade
Operating Cash Flow Growth,-,-,-,-,498.35%,-77.68%,-37.46%,59.92%,-37.49%,24.08%,Upgrade
Capital Expenditures,-61.14,-109.07,-0.13,-0.46,-0.54,-0.2,-2.07,-2.92,-0.43,-0.8,Upgrade
Acquisitions,-32.91,-92.34,0,0,0,0,0,0,0,0,Upgrade
Change in Investments,0,0,2.21,0.49,0.2,0.35,-3.25,1.77,-0.3,-0.02,Upgrade
Other Investing Activities,-,-,-0.01,-0.02,-0.05,-0.04,-,-,-,-,Upgrade
Investing Cash Flow,-94.05,-201.41,2.06,0.01,-0.39,0.11,-5.32,-1.15,-0.73,-0.82,Upgrade
Share Issuance / Repurchase,53.03,104.38,0,-0.05,0,-0.3,0,0,0.05,0.09,Upgrade
Debt Issued / Paid,27.39,118.28,1.07,-0.14,-0.14,-0.14,3.2,0,0,0,Upgrade
Other Financing Activities,9.57,49.32,-,-,-,-,-,-,-,-,Upgrade
Financing Cash Flow,89.98,271.97,1.07,-0.19,-0.14,-0.44,3.2,0,0.05,0.09,Upgrade
Net Cash Flow,-38.13,46.46,2.73,-0.66,0.69,-0.12,-1.2,0.31,0.23,0.74,Upgrade
Free Cash Flow,-95.21,-133.17,-0.53,-0.94,0.68,0.01,-1.15,-1.45,0.49,0.67,Upgrade
Free Cash Flow Growth,-,-,-,-,9321.15%,-,-,-,-27.19%,8.21%,Upgrade
Free Cash Flow Margin,-633.32%,-,-3.95%,-5.33%,3.74%,0.04%,-6.57%,-8.28%,2.63%,3.82%,Upgrade
Free Cash Flow Per Share,-0.86,-1.56,-0.27,-0.47,0.34,0.00,-0.57,-0.72,0.24,0.33,Upgrade
