Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1999
Net Income,10.7,14.42,21.21,10.87,4.98,4.1,5.13,2.58,2.11,1.97,Upgrade
Depreciation & Amortization,7.71,7.83,7.09,3.9,2.49,2.06,2.31,2.03,1.78,1.68,Upgrade
Share-Based Compensation,0.98,1.03,0.69,0.72,0.6,0,0,0,0,0,Upgrade
Other Operating Activities,22.53,33.18,-26.87,-15.13,5.51,13.9,5.45,0.27,5.71,-10.53,Upgrade
Operating Cash Flow,41.91,56.45,2.12,0.37,13.57,20.05,12.89,4.88,9.6,-6.88,Upgrade
Operating Cash Flow Growth,-25.76%,2565.44%,478.69%,-97.30%,-32.32%,55.53%,163.98%,-49.11%,-,-,Upgrade
Capital Expenditures,-15.92,-10.84,-20.63,-7.89,-7.05,-3.53,-2.24,0.81,-2.32,-0.74,Upgrade
Acquisitions,13.4,0,5.04,6.9,-4.24,0,0,0,0,130.09,Upgrade
Change in Investments,-231.46,-214.23,-5.11,-59.58,-34.71,-53.55,-48.13,-77.21,-31.45,-142.93,Upgrade
Other Investing Activities,-1.07,-7.85,-1.34,0.87,-4.92,0.29,-0.76,-0.36,0.08,0.46,Upgrade
Investing Cash Flow,-235.04,-232.92,-22.04,-59.7,-50.92,-56.79,-51.13,-76.76,-33.69,-13.13,Upgrade
Dividends Paid,-4.06,-3.02,-2.62,-2.41,-2,-1.4,-1.19,-1.16,-1.14,-1.11,Upgrade
Share Issuance / Repurchase,-4.43,-6.28,-0.99,-1.21,0,20.16,0,-1.32,0,0,Upgrade
Debt Issued / Paid,70.38,-12.07,-69.12,-13.01,19.25,10.34,9.7,27.52,16.59,-7.84,Upgrade
Other Financing Activities,91.62,189.47,137.52,89.68,23.86,7.77,29.61,41.78,9.29,15.3,Upgrade
Financing Cash Flow,153.51,168.1,64.8,73.05,41.12,36.86,38.12,66.82,24.75,6.35,Upgrade
Net Cash Flow,-39.62,-8.37,44.88,13.72,3.76,0.12,-0.12,-5.06,0.66,-13.65,Upgrade
Free Cash Flow,25.99,45.62,-18.51,-7.53,6.52,16.52,10.65,5.69,7.28,-7.62,Upgrade
Free Cash Flow Growth,-43.01%,-,-,-,-60.54%,55.07%,87.16%,-21.78%,-,-,Upgrade
Free Cash Flow Margin,29.70%,49.66%,-20.77%,-12.55%,15.94%,44.81%,30.48%,19.99%,29.50%,-34.34%,Upgrade
Free Cash Flow Per Share,3.26,6.73,-2.74,-1.17,1.19,3.30,2.82,1.51,1.86,-1.95,Upgrade
