Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,300.23,253.92,167.32,205.1,215.93,157.44,133.93,136.73,153.15,126.35,Upgrade
Depreciation & Amortization,21.82,25.03,28.32,28.27,25.87,25.28,24.74,25.01,24.01,26.02,Upgrade
Share-Based Compensation,0.45,0.51,0.74,0.98,1.04,0.9,1.08,1.17,1.06,0.41,Upgrade
Other Operating Activities,65.44,12.23,108.75,77.21,-12.99,13.2,43.47,40.74,14.82,56.34,Upgrade
Operating Cash Flow,387.94,291.68,305.13,311.57,229.85,196.82,203.22,203.65,193.04,209.13,Upgrade
Operating Cash Flow Growth,33.00%,-4.41%,-2.06%,35.55%,16.78%,-3.15%,-0.21%,5.50%,-7.69%,30.69%,Upgrade
Capital Expenditures,-5.72,1.06,-5.82,-27.73,-16.86,-12.11,-35.16,-15.32,-41.94,-47.48,Upgrade
Change in Investments,-986.31,-916.95,-337.88,-290.33,396.3,-391.69,-102.61,388.54,-48.46,-400.17,Upgrade
Investing Cash Flow,-992.03,-915.89,-343.71,-318.06,379.44,-403.81,-137.76,373.23,-90.4,-447.65,Upgrade
Dividends Paid,-75.38,-72.84,-69.93,-68.67,-49.6,-43.59,-39.57,-38.52,-34.76,-28.89,Upgrade
Share Issuance / Repurchase,-50.51,1.7,-48.34,-15.92,-46.53,1.27,-7.42,-5.31,-18.37,0.27,Upgrade
Debt Issued / Paid,-433.68,11.34,1.43,-98.38,-613.38,310.67,-96.16,-612.77,-264.35,302.63,Upgrade
Other Financing Activities,42.13,"1,896.02","1,895.83",129.49,151.65,-65.2,73.84,97.63,195.2,-43.79,Upgrade
Financing Cash Flow,-517.43,"1,836.21","1,778.99",-53.48,-557.85,203.15,-69.31,-558.97,-122.28,230.21,Upgrade
Net Cash Flow,"-1,121.52","1,212","1,740.42",-59.98,51.44,-3.84,-3.86,17.91,-19.64,-8.32,Upgrade
Free Cash Flow,382.22,292.74,299.31,283.84,212.99,184.71,168.07,188.33,151.1,161.64,Upgrade
Free Cash Flow Growth,30.57%,-2.20%,5.45%,33.27%,15.31%,9.90%,-10.76%,24.64%,-6.52%,53.13%,Upgrade
Free Cash Flow Margin,58.52%,49.99%,60.70%,49.82%,37.23%,35.84%,34.54%,38.93%,29.57%,34.01%,Upgrade
Free Cash Flow Per Share,6.10,4.62,4.70,4.33,3.22,2.80,2.55,2.84,2.26,2.41,Upgrade
