Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,60.6,51.84,41.88,35.76,32.57,22.71,20.56,8.06,8.97,7.78,Upgrade
Depreciation & Amortization,4.9,3.54,3.12,2.84,2.99,3.14,3.67,2.75,1.98,1.95,Upgrade
Share-Based Compensation,1.82,1.19,1.44,1.39,1.68,2.36,0.89,0.49,0.12,0,Upgrade
Other Operating Activities,16.37,-1.64,2.63,-1.22,1.53,2.36,-0.62,-4.97,1.19,4.53,Upgrade
Operating Cash Flow,83.69,54.93,49.07,38.76,38.76,30.57,24.5,6.32,12.25,14.25,Upgrade
Operating Cash Flow Growth,52.34%,11.96%,26.59%,-0.01%,26.82%,24.78%,287.40%,-48.39%,-14.03%,29.92%,Upgrade
Capital Expenditures,-4.11,-1.34,-3.19,-1.21,-0.45,-0.52,-0.31,-0.58,-0.97,-0.1,Upgrade
Acquisitions,-1.03,83.77,-2.2,0,0,16.2,-1.07,29.75,0,-2.11,Upgrade
Change in Investments,-204.01,-506.4,-139.49,-91.99,-178.87,-149.8,-114.01,-46.29,7.16,-26.1,Upgrade
Other Investing Activities,0.69,0.35,-15,0.05,-,-3,-,-6,-,0.33,Upgrade
Investing Cash Flow,-208.45,-423.61,-159.89,-93.15,-179.32,-137.11,-115.4,-23.11,6.18,-27.98,Upgrade
Dividends Paid,-22,-14.07,-12.65,-10.54,-8.32,-6.01,-4.33,-2.68,-2.24,-2.25,Upgrade
Share Issuance / Repurchase,0,-0.16,-14.24,-2.84,0,0,-0.17,-0.21,-2.85,-1.61,Upgrade
Debt Issued / Paid,95,0,-97.09,-128.64,-45.82,83.01,-34.55,92.93,-13.92,11.13,Upgrade
Other Financing Activities,14.53,241.08,418.66,209.24,195,45.38,115.71,-44.66,0.49,-3.79,Upgrade
Financing Cash Flow,87.53,226.85,294.68,67.22,140.87,122.38,76.67,45.38,-18.52,3.48,Upgrade
Net Cash Flow,-37.24,-141.83,183.86,12.83,0.31,15.84,-14.24,28.59,-0.09,-10.25,Upgrade
Free Cash Flow,79.58,53.6,45.87,37.56,38.31,30.05,24.19,5.75,11.28,14.16,Upgrade
Free Cash Flow Growth,48.48%,16.84%,22.15%,-1.98%,27.51%,24.24%,320.85%,-49.05%,-20.31%,82.13%,Upgrade
Free Cash Flow Margin,47.58%,37.93%,37.22%,34.78%,37.93%,31.85%,27.64%,8.91%,22.67%,29.17%,Upgrade
Free Cash Flow Per Share,2.34,1.89,1.62,1.36,1.38,1.09,0.89,0.21,0.61,0.75,Upgrade
