Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,-18.31,30.69,28.3,12.49,25.98,27.67,35.97,-45.49,30.62,50.98,Upgrade
Depreciation & Amortization,36.1,40.18,40.11,40.51,44.08,41.66,40.74,43.5,37.64,33.9,Upgrade
Share-Based Compensation,4.92,7.59,4.38,4.11,6.2,6.66,5.25,3.23,1.19,3.84,Upgrade
Other Operating Activities,4.92,-24.13,20.39,18.11,-23.83,-35.23,16.9,60.42,-62.85,-10.87,Upgrade
Operating Cash Flow,27.63,54.32,93.18,75.22,52.42,40.76,98.86,61.66,6.61,77.84,Upgrade
Operating Cash Flow Growth,-49.13%,-41.70%,23.88%,43.49%,28.61%,-58.77%,60.35%,833.32%,-91.51%,-16.16%,Upgrade
Capital Expenditures,-31.57,-30.95,-37.38,-21.12,-30.02,-44.91,-29.2,-32.92,-27.07,-31.01,Upgrade
Acquisitions,-26.31,-46.4,9.99,-2.3,36.69,-36.03,-3.67,-68.26,-4.7,-2.52,Upgrade
Other Investing Activities,-,6.53,0.36,-,-0.22,-0.93,-0.1,-,-,-,Upgrade
Investing Cash Flow,-57.88,-70.83,-27.04,-23.42,6.45,-81.87,-32.97,-101.18,-31.77,-33.53,Upgrade
Dividends Paid,-11.84,-12.66,-9.65,-13.17,-13.53,-13.7,-13.57,-13.51,-11.72,-8.84,Upgrade
Share Issuance / Repurchase,-25.93,-17.49,-1.86,-24.11,-9.02,-6.27,1.74,0.08,-2.12,-1.75,Upgrade
Debt Issued / Paid,67.4,60.57,-61.6,-14.84,-34.48,34.68,-41.59,83.5,21.43,-26.82,Upgrade
Other Financing Activities,-3.69,-5.77,-1.27,-1.29,-1.71,-4.37,-1.74,-2.18,-3.06,-1.72,Upgrade
Financing Cash Flow,25.94,24.66,-74.37,-53.41,-58.74,10.34,-55.15,67.89,4.53,-39.13,Upgrade
Net Cash Flow,-7.04,9.03,-7.15,-1.32,-0.89,-27.56,5.5,23.61,-23.5,4.8,Upgrade
Free Cash Flow,-3.93,23.37,55.8,54.09,22.4,-4.15,69.67,28.74,-20.47,46.83,Upgrade
Free Cash Flow Growth,-,-58.12%,3.15%,141.49%,-,-,142.43%,-,-,-21.59%,Upgrade
Free Cash Flow Margin,-0.32%,2.05%,5.49%,5.16%,1.99%,-0.36%,5.92%,2.31%,-1.68%,3.74%,Upgrade
Free Cash Flow Per Share,-0.08,0.44,1.05,1.01,0.41,-0.07,1.26,0.52,-0.37,0.86,Upgrade
