Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Net Income,16.8,10.36,8.86,9.56,10.14,6.45,5.91,1.54,6.49,8.96,Upgrade
Depreciation & Amortization,1.51,1.41,1.47,1.64,1.81,2.01,2.13,1.87,0.98,1.01,Upgrade
Share-Based Compensation,0.79,0.36,0.29,0.18,0.18,0.13,0.11,0.1,0,0,Upgrade
Other Operating Activities,7.67,-4.25,4.48,0.48,1.64,-2.01,0.86,-0.03,-1.61,-2.2,Upgrade
Operating Cash Flow,26.77,7.87,15.09,11.85,13.76,6.57,9.01,4.6,7.01,8.68,Upgrade
Operating Cash Flow Growth,240.26%,-47.86%,27.34%,-13.86%,109.44%,-27.08%,95.81%,-34.33%,-19.30%,-28.95%,Upgrade
Capital Expenditures,-1.18,-0.8,-0.86,-1.03,-1.52,-1.07,-1.01,-2,-0.45,-0.55,Upgrade
Acquisitions,0,-44.34,0,0,0,0,0,179.5,0,0,Upgrade
Change in Investments,-119.32,-81.16,-69.63,-24.86,-28.66,-25.84,-22.55,-152.31,0.52,9.33,Upgrade
Other Investing Activities,0.36,-,-,-3,0.35,0.37,-1.76,-0.01,-0.01,-,Upgrade
Investing Cash Flow,-120.14,-126.3,-70.49,-28.89,-29.84,-26.54,-25.32,25.18,0.06,8.79,Upgrade
Dividends Paid,-3.31,-2.51,-2.01,-1.67,-0.93,-0.65,-0.55,-0.45,-0.34,0,Upgrade
Share Issuance / Repurchase,-0.18,-0.04,-2.12,-0.05,-0.03,0,0,-0,0,0,Upgrade
Debt Issued / Paid,-5,0,4.99,0,0,0,0,4.83,-5.97,-0.02,Upgrade
Other Financing Activities,-7.23,169.69,136.04,35.94,5.67,19.51,18.62,-19.67,-7.41,-16.96,Upgrade
Financing Cash Flow,-15.72,167.15,136.91,34.21,4.71,18.87,18.07,-15.3,-13.72,-16.99,Upgrade
Net Cash Flow,-109.09,48.71,81.51,17.17,-11.37,-1.11,1.76,14.49,-6.66,0.48,Upgrade
Free Cash Flow,25.59,7.07,14.23,10.82,12.23,5.5,8,2.6,6.55,8.14,Upgrade
Free Cash Flow Growth,262.22%,-50.36%,31.52%,-11.55%,122.48%,-31.25%,207.42%,-60.29%,-19.45%,-30.27%,Upgrade
Free Cash Flow Margin,45.42%,15.47%,40.99%,29.97%,33.81%,16.44%,25.20%,8.92%,21.91%,31.53%,Upgrade
Free Cash Flow Per Share,4.09,1.14,2.93,2.18,2.47,1.11,1.62,0.53,1.34,1.66,Upgrade
