Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,792.8,-275.4,708.7,414.5,-141.2,627.2,401.8,295.2,312.2,321.6,Upgrade
Depreciation & Amortization,4.3,21.6,9.6,29.8,25.7,22.4,20.4,3.8,35.3,28.6,Upgrade
Share-Based Compensation,14,14.7,16.6,10.5,13,14.8,18.5,14.9,0,0,Upgrade
Other Operating Activities,-446.1,277.7,-795.5,-575.3,71.4,-569.8,-595.8,-131.5,-228.7,-451.2,Upgrade
Operating Cash Flow,365,38.6,-60.6,-120.5,-31.1,94.6,-155.1,182.4,118.8,-101,Upgrade
Operating Cash Flow Growth,845.60%,-,-,-,-,-,-,53.54%,-,-,Upgrade
Capital Expenditures,0,0,0,0,0,0,0,0,-4.5,-11.7,Upgrade
Acquisitions,"1,324.1",833.7,132.5,-258,-295.2,"1,103.4","2,632.8",21.4,-205,32.4,Upgrade
Change in Investments,"-1,141.3",-989.3,52.9,225.4,731,-540.9,"-1,200.2",63.6,339,301,Upgrade
Other Investing Activities,-67.3,-52.7,-120.8,-27.3,23.4,156,-155.8,-73.7,-81.6,80.1,Upgrade
Investing Cash Flow,115.5,-208.3,64.6,-59.9,459.2,718.5,"1,276.8",11.3,47.9,401.8,Upgrade
Dividends Paid,-3,-3.1,-3.2,-3.2,-3.8,-4.6,-5.4,-6,-6.2,-6.2,Upgrade
Share Issuance / Repurchase,-615.8,-107.5,-85.2,0,-511.9,-714.6,-877.6,-268.6,-128.2,-79.8,Upgrade
Debt Issued / Paid,157.1,281.6,30.3,183.5,68.7,11,-52.1,95.4,63.1,-80.7,Upgrade
Other Financing Activities,134.3,47.6,-21.7,50.2,32.7,9.2,-13.3,-42.1,-58.3,-19.8,Upgrade
Financing Cash Flow,-327.4,218.6,-79.8,230.5,-414.3,-699,-948.4,-221.3,-129.6,-186.5,Upgrade
Net Cash Flow,107.3,63.1,13.6,50.7,13.2,-46.4,-153,107.6,1.5,114.6,Upgrade
Free Cash Flow,365,38.6,-60.6,-120.5,-31.1,94.6,-155.1,182.4,114.3,-112.7,Upgrade
Free Cash Flow Growth,845.60%,-,-,-,-,-,-,59.58%,-,-,Upgrade
Free Cash Flow Margin,31.52%,6.28%,-6.77%,-13.49%,-8.43%,25.31%,-98.35%,41.45%,8.10%,-8.28%,Upgrade
Free Cash Flow Per Share,141.68,12.79,-19.54,-37.83,-9.78,25.23,-33.97,32.08,19.04,-18.25,Upgrade
