Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2008
Net Income,-24.28,-102.46,15.88,46.89,6.52,23.06,33.56,29.48,-170.68,97.17,Upgrade
Depreciation & Amortization,2.95,2.97,2.98,2.95,0.82,0.44,0.53,0.6,3.73,4.94,Upgrade
Share-Based Compensation,0,0,0.11,0.08,0.69,0,0,0,0.91,1.04,Upgrade
Other Operating Activities,13.89,109.71,-19.6,-34.84,19.91,-79.53,-209.06,42.76,295.28,-287.48,Upgrade
Operating Cash Flow,-7.44,10.23,-0.63,15.08,27.94,-56.03,-174.97,72.85,129.25,-184.33,Upgrade
Operating Cash Flow Growth,-,-,-,-46.04%,-,-,-,-43.64%,-,-,Upgrade
Capital Expenditures,0,0,0,-0.08,-18.38,-14.93,0,0,0.26,-0.11,Upgrade
Change in Investments,0,0,0,0,0,0,0,-59.07,60,-80,Upgrade
Other Investing Activities,-,-,-,-,-0.01,-,-,-,5.47,14.26,Upgrade
Investing Cash Flow,0,0,0,-0.08,-18.39,-14.93,0,-59.07,65.72,-65.85,Upgrade
Dividends Paid,0,0,0,0,0,0,-18.77,-18.35,0,0,Upgrade
Share Issuance / Repurchase,0,0,0,0,0,0,195,0,0,0,Upgrade
Debt Issued / Paid,6.63,-10,0.41,-15.46,-21.8,68.5,111.25,69.18,0,0,Upgrade
Other Financing Activities,-,-,-,-3,-5,-58.23,-60,-,-,-,Upgrade
Financing Cash Flow,6.63,-10,0.41,-18.46,-26.8,10.27,227.48,50.83,0,0,Upgrade
Net Cash Flow,-0.81,0.23,-0.21,-3.46,-17.91,-75.07,31.05,50.47,178.69,-289.65,Upgrade
Free Cash Flow,-7.44,10.23,-0.63,15,9.57,-70.95,-174.97,72.85,129.51,-184.44,Upgrade
Free Cash Flow Growth,-,-,-,56.82%,-,-,-,-43.75%,-,-,Upgrade
Free Cash Flow Margin,-,-,-2.23%,20.38%,19.78%,-86.10%,-227.22%,105.23%,-,-13.96%,Upgrade
Free Cash Flow Per Share,-0.12,0.16,-0.01,0.24,0.15,-4.81,-12.29,5.12,9.10,-12.96,Upgrade
