Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2006
Net Income,16.16,17.43,18.61,22,19.21,14.96,16.35,14.75,14.1,14.65,Upgrade
Depreciation & Amortization,4.13,4.22,4.51,3.93,1.26,1.13,1.14,1.3,1.39,1.14,Upgrade
Share-Based Compensation,1.57,1.61,1.8,1.97,1.8,1.64,3.4,4.3,3.85,3.8,Upgrade
Other Operating Activities,-5.19,-10.73,-3.93,-5.57,-0.64,3.2,-2.11,-3.23,-5.25,-2.25,Upgrade
Operating Cash Flow,16.67,12.52,20.99,22.33,21.63,20.93,18.77,17.11,14.09,17.34,Upgrade
Operating Cash Flow Growth,33.07%,-40.33%,-5.99%,3.24%,3.34%,11.51%,9.68%,21.41%,-18.70%,-1.39%,Upgrade
Capital Expenditures,-4.72,-0.36,-1.76,-0.72,-0.36,-2.55,-0.56,-0.6,-0.97,-2.14,Upgrade
Change in Investments,-96.11,-277.65,299.76,-6.11,-53.4,-153.73,-61.43,-131.75,-72.16,-136.69,Upgrade
Other Investing Activities,5.57,-5,0.28,0.79,-,-,-,-,-,-8,Upgrade
Investing Cash Flow,-95.25,-283.01,298.28,-6.04,-53.76,-156.28,-61.99,-132.35,-73.12,-146.83,Upgrade
Dividends Paid,-9.07,-10.22,-8.4,-13.69,-10.49,-11.12,-8.41,-7.01,-6.63,-6.23,Upgrade
Share Issuance / Repurchase,-5.97,-5,-5,-1.43,-9.27,-0.01,-1.11,-9.31,-5.61,-19.6,Upgrade
Debt Issued / Paid,0,0,-15,-6.2,35,13.2,0,37,0,-3,Upgrade
Other Financing Activities,34.32,22.03,27.87,2.77,31.87,104.1,48.1,85.42,70.97,50.86,Upgrade
Financing Cash Flow,19.28,6.8,-0.53,-18.55,47.11,106.16,38.58,106.1,58.72,22.04,Upgrade
Net Cash Flow,-59.31,-263.68,318.74,-2.26,14.97,-29.18,-4.65,-9.14,-0.31,-107.45,Upgrade
Free Cash Flow,11.95,12.16,19.23,21.61,21.26,18.38,18.2,16.51,13.13,15.2,Upgrade
Free Cash Flow Growth,-1.73%,-36.76%,-11.00%,1.63%,15.68%,0.97%,10.28%,25.74%,-13.62%,-9.69%,Upgrade
Free Cash Flow Margin,19.83%,19.59%,30.65%,32.59%,33.85%,29.39%,29.36%,27.05%,22.51%,25.95%,Upgrade
Free Cash Flow Per Share,1.35,1.34,2.10,2.35,2.31,1.98,2.00,1.82,1.43,1.56,Upgrade
