Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2009
Net Income,4.1,4.07,3.86,3.72,3.04,5.53,5.25,4.51,3.64,4.04,Upgrade
Depreciation & Amortization,1.65,1.91,1.31,1.15,1.32,1.42,1.27,1.08,0.91,1.15,Upgrade
Share-Based Compensation,0.46,0.46,0.46,0.55,0.64,0.75,0.8,0.75,0.63,0.49,Upgrade
Other Operating Activities,-0.49,-1.51,-0.54,0.02,1.39,-1.57,0.84,-0.61,-0.71,0.52,Upgrade
Operating Cash Flow,5.71,4.93,5.09,5.44,6.38,6.13,8.15,5.73,4.46,6.21,Upgrade
Operating Cash Flow Growth,15.85%,-3.26%,-6.29%,-14.80%,4.08%,-24.80%,42.21%,28.38%,-28.10%,20.56%,Upgrade
Capital Expenditures,-0.21,-0.26,-1.85,-1.78,-0.67,-0.18,-0.2,-0.44,-0.15,-0.07,Upgrade
Acquisitions,0,0,0,0,0,0,0,24.08,0,0,Upgrade
Change in Investments,-37.29,-34.01,12.83,-9.27,-21.49,-4.04,-0.74,13.34,-15.1,3.33,Upgrade
Other Investing Activities,-,-,-,-,-,-,-8,-,-,-8,Upgrade
Investing Cash Flow,-37.51,-34.27,10.98,-11.05,-22.16,-4.22,-8.94,36.98,-15.25,-4.74,Upgrade
Dividends Paid,-2.21,-2.2,-2.23,-2.21,-2.21,-2.22,-2.25,-2.24,-2.24,-2.42,Upgrade
Share Issuance / Repurchase,-0.66,-1.23,-3.94,-1.41,-0.43,-1.49,-1.01,-0.04,-1.63,-7.78,Upgrade
Debt Issued / Paid,-6,10,-14,4.5,14.5,0,0,0,0,0,Upgrade
Other Financing Activities,19.75,18.84,1.99,31.52,-6.92,-5.13,5.54,-26.14,-11.41,-0.95,Upgrade
Financing Cash Flow,10.88,25.41,-18.18,32.4,4.94,-8.84,2.28,-28.41,-15.27,-11.14,Upgrade
Net Cash Flow,-20.92,-3.93,-2.11,26.78,-10.84,-6.93,1.48,14.3,-26.05,-9.67,Upgrade
Free Cash Flow,5.49,4.67,3.25,3.65,5.71,5.95,7.95,5.3,4.31,6.14,Upgrade
Free Cash Flow Growth,17.67%,43.88%,-11.17%,-36.02%,-3.97%,-25.17%,50.04%,22.82%,-29.76%,22.85%,Upgrade
Free Cash Flow Margin,32.39%,27.71%,19.31%,21.84%,34.01%,33.49%,42.36%,32.77%,35.95%,51.30%,Upgrade
Free Cash Flow Per Share,0.98,0.83,0.57,0.64,0.99,1.03,1.35,0.90,0.74,1.02,Upgrade
