Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 2002
Net Income,250.22,257.89,299.38,204.9,172.85,148.09,126.17,96.04,74.81,76.02,Upgrade
Depreciation & Amortization,67.15,60.25,42.84,32.65,23.08,19.27,17.84,18.54,17.38,13.05,Upgrade
Share-Based Compensation,29.86,27.31,25.61,25.29,15.85,14.42,14.51,12.52,9.77,8.88,Upgrade
Other Operating Activities,-58.01,-63.36,36.66,3.09,12.14,-13.75,-68.77,-2.59,8,-7.07,Upgrade
Operating Cash Flow,289.23,282.09,404.49,265.94,223.92,168.04,89.75,124.51,109.95,90.88,Upgrade
Operating Cash Flow Growth,2.53%,-30.26%,52.10%,18.76%,33.26%,87.23%,-27.92%,13.24%,20.99%,11.40%,Upgrade
Capital Expenditures,-51.87,-50.62,-45.63,-34.7,-47.59,-25.56,-18.5,-15.38,-14.79,-23.28,Upgrade
Acquisitions,0,-17.08,-23.3,-97.43,0,0,0,0,0,-28.48,Upgrade
Change in Investments,-34.4,0,137.79,10.11,-2.74,-28.04,-35.09,-21.93,1.15,-17.34,Upgrade
Other Investing Activities,-,-,-,-0.03,0.04,-0.06,0.41,-0.64,0.61,-0.02,Upgrade
Investing Cash Flow,-86.27,-67.69,68.87,-122.05,-50.3,-53.65,-53.18,-37.95,-13.03,-69.12,Upgrade
Dividends Paid,-105.94,-99.79,-90.57,-76.23,-62.43,-48.89,-38.5,-29.53,-23.94,-19.84,Upgrade
Share Issuance / Repurchase,-86.87,-56.09,-12.13,-16.05,-22.2,-40.49,-21.63,-21.33,-35.46,3.04,Upgrade
Other Financing Activities,-49.57,-33.89,-42.42,-25.82,-8.04,-27.69,-5.17,-4.5,-0.82,-0.28,Upgrade
Financing Cash Flow,-242.38,-189.78,-145.11,-118.1,-92.67,-117.07,-65.29,-55.36,-60.22,-17.07,Upgrade
Net Cash Flow,-52.9,17.52,333.8,26.8,79.31,-1.23,-31.49,30.8,36.23,3.78,Upgrade
Free Cash Flow,237.36,231.48,358.86,231.24,176.32,142.48,71.24,109.12,95.17,67.6,Upgrade
Free Cash Flow Growth,2.54%,-35.50%,55.19%,31.14%,23.76%,99.99%,-34.71%,14.67%,40.78%,-5.09%,Upgrade
Free Cash Flow Margin,33.04%,33.12%,52.07%,45.22%,40.48%,36.22%,19.37%,36.00%,36.22%,28.31%,Upgrade
Free Cash Flow Per Share,6.33,6.17,9.61,6.24,4.77,3.87,1.93,2.97,2.58,1.83,Upgrade
