Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,354.62,333.88,288.41,311.59,322.78,219.92,191.37,181.15,185.51,183.53,Upgrade
Depreciation & Amortization,45.09,46.51,50.57,58.15,48.25,46.97,45.43,47.17,50.28,49.71,Upgrade
Share-Based Compensation,0,0,0,0,0,0,0,0,-1.29,0.03,Upgrade
Other Operating Activities,435.36,132.05,192.68,189.32,114.75,182.14,395.68,65.74,-39.99,239.53,Upgrade
Operating Cash Flow,846.57,529.55,550.02,574.26,496.57,458.37,641.38,301.21,199.51,477.96,Upgrade
Operating Cash Flow Growth,59.86%,-3.72%,-4.22%,15.65%,8.33%,-28.53%,112.94%,50.97%,-58.26%,36.37%,Upgrade
Capital Expenditures,-62.71,-52.28,-54.68,-67.46,-65.85,-47.37,-103.88,-54.64,-50.4,-67.72,Upgrade
Acquisitions,0,2.42,224.99,551.25,59.47,0.34,-0.69,1.13,0,0,Upgrade
Change in Investments,"-5,192.1","-1,534.32",-963.85,"1,133.65",-374.49,"-1,349.83","-1,548.46","-1,480.31","-2,063.71","-1,183.41",Upgrade
Other Investing Activities,0,-0,-0.2,0,-,-,-,-,-4.5,-2.1,Upgrade
Investing Cash Flow,"-5,254.81","-1,584.19",-793.74,"1,617.45",-380.87,"-1,396.86","-1,653.02","-1,533.82","-2,118.61","-1,253.23",Upgrade
Dividends Paid,-123.14,-116.06,-112.02,-111.8,-105.52,-76.42,-67.86,-62.4,-58.71,-54.99,Upgrade
Share Issuance / Repurchase,4.58,-112.1,-73.4,-174.86,-228.27,-18.7,-3.33,-72.95,-245.87,-114.04,Upgrade
Debt Issued / Paid,"2,965.2",-210.51,"-1,796.49",-335.05,22.29,219.23,342.58,"-1,483.91","1,168.33",486.56,Upgrade
Other Financing Activities,"1,157.54","1,802.77","2,352.94","-1,857.95",356.47,888.17,908.8,"2,293.48","1,485.17",322.13,Upgrade
Financing Cash Flow,"4,004.19","1,364.1",371.02,"-2,479.66",44.98,"1,012.28","1,180.19",674.23,"2,348.92",639.65,Upgrade
Net Cash Flow,-404.06,309.47,127.3,-287.95,160.68,73.79,168.55,-558.38,429.82,-135.63,Upgrade
Free Cash Flow,783.86,477.27,495.34,506.8,430.71,411,537.5,246.57,149.11,410.24,Upgrade
Free Cash Flow Growth,64.24%,-3.65%,-2.26%,17.67%,4.80%,-23.54%,117.99%,65.36%,-63.65%,53.93%,Upgrade
Free Cash Flow Margin,64.96%,41.64%,44.91%,42.22%,34.87%,39.22%,54.28%,25.47%,15.60%,43.25%,Upgrade
Free Cash Flow Per Share,5.25,3.17,3.24,3.16,2.57,2.72,3.61,1.65,0.95,2.48,Upgrade
