Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,63.35,62.9,56.15,46.44,39.84,20.48,22.77,20.02,18.02,82.06,Upgrade
Depreciation & Amortization,10.83,12.13,9.16,6.06,6.03,6.96,5.22,4.55,0,0,Upgrade
Share-Based Compensation,2.14,1.95,1.98,1.85,1.73,1.75,1.62,1.48,1.19,1.24,Upgrade
Other Operating Activities,18.31,33.18,-8.61,-19.86,-2.68,9.43,-5.9,-3.19,-6.14,-26.68,Upgrade
Operating Cash Flow,94.63,110.15,58.68,34.49,44.92,38.61,23.7,22.86,13.07,52.07,Upgrade
Operating Cash Flow Growth,-14.09%,87.71%,70.14%,-23.22%,16.35%,62.87%,3.71%,74.85%,-74.90%,77.15%,Upgrade
Capital Expenditures,-3.85,-5.77,-3.25,-4.86,-3.76,-4.22,-3.04,-3.8,-3.99,-8.32,Upgrade
Acquisitions,0,0,0,0,23.52,33.45,0,-7.23,0,3.29,Upgrade
Change in Investments,-421.9,-558.76,-553.47,-179.53,-206.13,-313.03,-142.3,-155.66,-96.6,-229.59,Upgrade
Other Investing Activities,1.16,1.47,2.81,2.24,3,6.23,6.49,6.18,18.47,13.55,Upgrade
Investing Cash Flow,-424.59,-563.06,-553.91,-182.15,-183.37,-277.58,-138.86,-160.51,-82.12,-221.07,Upgrade
Dividends Paid,-18.57,-18.16,-17.62,-16.55,-14.06,-8.96,-7.27,-5.9,-4.13,0,Upgrade
Share Issuance / Repurchase,-3.93,-17.21,-14.22,-26,-12.41,0.07,-16.77,-13.39,0.1,98.07,Upgrade
Debt Issued / Paid,56,-0,-19.41,62.86,-43.3,45.17,-2.52,-0.52,-9.37,-9.89,Upgrade
Other Financing Activities,261.36,479.04,599.87,122.42,223.72,174.24,139.13,169.22,37.38,20.12,Upgrade
Financing Cash Flow,294.86,443.68,548.63,142.72,153.95,210.52,112.56,149.43,23.98,108.3,Upgrade
Net Cash Flow,-35.1,-9.23,53.4,-4.94,15.51,-28.46,-2.59,11.77,-45.07,-60.7,Upgrade
Free Cash Flow,90.79,104.38,55.43,29.63,41.17,34.39,20.66,19.06,9.08,43.75,Upgrade
Free Cash Flow Growth,-13.02%,88.30%,87.09%,-28.02%,19.70%,66.45%,8.42%,109.82%,-79.24%,67.90%,Upgrade
Free Cash Flow Margin,44.04%,50.10%,28.89%,17.48%,26.29%,26.35%,16.76%,16.17%,7.89%,34.51%,Upgrade
Free Cash Flow Per Share,4.31,4.91,2.53,1.32,1.71,1.61,0.97,0.85,0.40,1.92,Upgrade
