Year,2022,2021,2020,2019,2018,2017,2016,2015,2014,2013,2012 - 1994
Net Income,"1,294.2","1,503.5","1,153.1","1,445.8","1,510","1,149.2","1,009.1",950.4,802.3,731.3,Upgrade
Depreciation & Amortization,553.6,515.6,500.3,458.9,460.9,421.7,373.3,351.6,335.7,318.5,Upgrade
Other Operating Activities,502.8,-704.9,187.2,640.9,-249.8,99.7,104.2,509,-211.5,-210.5,Upgrade
Operating Cash Flow,"2,392.4","1,356","1,896.8","2,592","1,767.5","1,720.4","1,510","1,834.4",936,839.3,Upgrade
Operating Cash Flow Growth,76.43%,-28.51%,-26.82%,46.65%,2.74%,13.93%,-17.68%,95.98%,11.52%,3.06%,Upgrade
Capital Expenditures,-723.5,-515.1,-560.4,-599.8,-506,-472.8,-473.4,-433.5,-409.5,-384.9,Upgrade
Acquisitions,0,0,0,-10.5,-104.2,-188.5,-16.9,0,0,0,Upgrade
Change in Investments,"27,214.6","-17,122.4","-28,813.1","-2,340.8","5,860.6","-12,793.5","-11,033.3","-5,648.7","-7,443.6","-6,098.4",Upgrade
Other Investing Activities,-561.3,-965.1,-549.5,-453.9,-923.3,-566.8,"1,331.5",-817.9,-381.5,800,Upgrade
Investing Cash Flow,"25,929.8","-18,602.6","-29,923","-3,405","4,327.1","-14,021.6","-10,192.1","-6,900.1","-8,234.6","-5,683.3",Upgrade
Dividends Paid,-750.2,-583.3,-584.6,-529.7,-405.4,-356.8,-333,-321.4,-302.9,-220.6,Upgrade
Share Issuance / Repurchase,-31.5,-213.8,-280.3,"-1,056.2",-891.7,-415.1,-177.3,-402.9,-353.2,-163.5,Upgrade
Debt Issued / Paid,"7,387.7",-973.2,"-2,956.4","-2,406.9","1,687.4","3,550.7",847.2,"1,161.9",-868.7,"1,606.8",Upgrade
Other Financing Activities,"-33,043.4","17,843.8","31,693.2","4,608.7","-6,208.5","8,473.9","7,200","8,096.5","8,598.5","3,165.6",Upgrade
Financing Cash Flow,"-26,437.4","16,073.5","27,871.9",615.9,"-5,818.2","11,252.7","7,536.9","8,534.1","7,073.7","4,388.3",Upgrade
Net Cash Flow,"1,597.4","-1,332.7",-69.7,-122.4,63.5,-813.9,"-1,086.5","3,397.5",-138,-590.3,Upgrade
Free Cash Flow,"1,668.9",840.9,"1,336.4","1,992.2","1,261.5","1,247.6","1,036.6","1,400.9",526.5,454.4,Upgrade
Free Cash Flow Growth,98.47%,-37.08%,-32.92%,57.92%,1.11%,20.36%,-26.00%,166.08%,15.87%,-9.46%,Upgrade
Free Cash Flow Margin,24.73%,12.85%,22.36%,32.73%,21.11%,23.09%,20.78%,29.52%,12.17%,11.17%,Upgrade
Free Cash Flow Per Share,8.01,4.04,6.42,9.29,5.65,5.47,4.55,6.03,2.23,1.90,Upgrade
